Province,Author,Sample,Unique_Id,Flow,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,P,T
Harrat_Rahat,Downs_2019,R15DS105,Medinah,bsof,0.028,0.017,Stratigraphic,24.32205332,39.94536319,46.18,2.338,15.85,12.19,11.04,8.75,0.183,0.43,2.81,0.236,,0,,29.7,,300,295,,163,108,88,20,3.5,434,20.97,137,8.48,,0.06,56,10.22,25.62,3.6,16.22,4.14,1.59,4.59,0.76,4.56,0.87,2.27,0.3,1.76,0.26,3.23,0.62,,0.77,0.64,0.26,,,,,,2.778498467,1485.139677
Harrat_Rahat,Downs_2019,R14DS040,Medinah,bsou,0.41,0.05,Stratigraphic,23.98961235,40.02135343,47.16,1.807,16.08,11.77,10.45,9.15,0.182,0.32,2.88,0.2,,0,,30.3,,262,298,,182,97,89,18,1.8,366,21.73,118,6.26,,0.02,38,8.1,20.74,2.98,13.88,3.93,1.45,4.33,0.74,4.55,0.89,2.24,0.31,1.9,0.28,2.85,0.44,,0.86,0.44,0.14,,,,,,2.445578179,1452.863296
Harrat_Rahat,Downs_2019,R16MS086,Medinah,bsou,0.41,0.05,Stratigraphic,23.9936269,39.94307683,47.32,1.527,16.33,11.38,11.12,9.22,0.187,0.32,2.42,0.183,,0.69,,35.4,,258,434,,199,117,85,19,1.9,291,22.6,121,6.84,,0.01,59,7.34,19.19,2.82,13.17,3.62,1.42,4.33,0.75,4.56,0.93,2.45,0.34,2.03,0.32,2.77,0.45,,0.87,0.38,0.13,,,,,,2.224151001,1426.756745
Harrat_Rahat,Downs_2019,R16DC043,Medinah,bsq,0.028,0.017,Stratigraphic,24.31436172,39.68989913,46.39,3.106,16.46,13.02,9.14,6.96,0.19,0.72,3.63,0.382,,0,,24.9,,287,120,,89,62,86,18,4.8,592,26.43,212,16.06,,0.06,80,17.42,41.83,5.64,24.36,5.88,2.15,6.01,0.97,5.64,1.09,2.73,0.38,2.2,0.34,4.69,1.11,,1.41,1.11,0.37,,,,,,,
Harrat_Rahat,Downs_2019,R17AC133,Medinah,bssu,0.3139,0.0113,Ar-Ar,24.0193053,39.82199059,47.03,2.703,16.81,12.32,8.77,7.03,0.186,0.86,3.83,0.467,,0,,22.3,,242,141,,128,58,87,19,7.2,590,24.94,206,18.97,,0.06,106,19.27,44.96,6,25.45,6.1,2.21,5.99,0.94,5.52,1.03,2.61,0.35,2.08,0.33,4.55,1.33,,1.73,1.35,0.44,,,,,,,
Harrat_Rahat,Downs_2019,R15TS182,Medinah,bsuy,0.2915,0.0315,Stratigraphic,24.1728859,39.7009894,46.45,2.868,16.3,13.4,8.86,6.4,0.208,0.85,3.97,0.693,,0,,26.2,,232,97,,72,62,91,21,6.4,529,32.29,221,19.74,,0.06,115,20.64,49.84,6.73,30.09,7.16,2.58,7.32,1.17,6.78,1.32,3.31,0.44,2.68,0.41,4.83,1.35,,1.64,1.25,0.42,,,,,,,
Harrat_Rahat,Downs_2019,R16MS051,Medinah,bsuy,0.2915,0.0315,Stratigraphic,24.17276591,39.68365262,46.62,2.313,16.42,12.54,10.08,7.73,0.191,0.53,3.24,0.339,,0,,29.2,,281,135,,107,80,90,20,3.5,464,25.46,162,11.37,,0.04,70,12.9,31.59,4.43,19.51,5.03,1.82,5.43,0.9,5.38,1.05,2.66,0.37,2.16,0.33,3.66,0.8,,1.18,0.74,0.26,,,,,,,
Harrat_Rahat,Downs_2019,R16MS052,Medinah,bsuy,0.2915,0.0315,Stratigraphic,24.17696548,39.68368483,46.72,3.287,16.45,13.31,8.63,6.13,0.198,0.9,3.82,0.555,,0,,23.5,,260,52,,69,56,88,21,7.8,596,30.22,236,21.47,,0.08,127,21.92,51.46,6.8,29.38,6.87,2.49,6.86,1.08,6.27,1.22,3.11,0.41,2.5,0.38,5.16,1.49,,1.79,1.39,0.48,,,,,,,
Harrat_Rahat,Downs_2019,R15TS178,Medinah,bsy,0.2362,0.0292,Stratigraphic,24.24304552,39.70050649,46.22,2.827,16.76,12.9,9.35,6.84,0.186,0.75,3.73,0.431,,0,,24.9,,266,68,,78,61,89,19,5.4,629,25.05,206,16.04,,0.05,89,17.69,42.29,5.67,24.38,5.75,2.08,5.76,0.9,5.46,1.04,2.58,0.36,2.17,0.33,4.51,1.07,,1.66,1.2,0.36,,,,,,,
Harrat_Rahat,Downs_2019,R16MS054,Medinah,bsy,0.2362,0.0292,Ar-Ar,24.2211769,39.69529531,46.6,2.88,16.35,12.88,9.54,7.17,0.193,0.75,3.21,0.424,,0.02,,26.9,,280,139,,101,66,86,20,5.5,607,27.09,216,17.59,,0.08,139,18.4,43.61,5.88,25.09,6.11,2.23,6.07,0.98,5.73,1.08,2.69,0.37,2.19,0.33,4.69,1.2,,1.62,1.21,0.28,,,,,,,
Harrat_Rahat,Downs_2019,R15DD144,Medinah,bte,0.41,0.05,Stratigraphic,24.22954988,39.71464447,46.58,1.984,15.75,11.97,10.82,9.04,0.196,0.43,2.93,0.311,,0.3,,32.1,,264,282,,188,93,91,19,1.9,374,25.04,145,10.51,,0.01,88,11.66,28.6,3.97,17.99,4.69,1.74,5.19,0.87,5.34,1.02,2.67,0.37,2.2,0.33,3.34,0.75,,1.22,0.72,0.18,,,,,,2.639749257,1467.713966
Harrat_Rahat,Downs_2019,R15DS190,Medinah,bte,0.41,0.05,Stratigraphic,24.2280272,39.72153005,46.72,1.699,15.74,11.42,11.15,9.9,0.183,0.3,2.67,0.22,,0.33,,31.9,,264,364,,227,118,87,18,1.3,335,22.14,116,7.18,,0.01,68,8.23,20.77,3,13.72,3.85,1.46,4.3,0.74,4.52,0.89,2.34,0.33,1.96,0.29,2.77,0.5,,0.88,0.49,0.13,,,,,,2.34298971,1433.563684
Harrat_Rahat,Downs_2019,R15DD145,Medinah,btw,0.4975,0.0375,Ar-Ar,24.2268863,39.7164122,46.22,2.821,16.11,12.54,10.08,7.38,0.195,0.7,3.53,0.423,,0,,28.5,,277,150,,103,72,91,19,5.3,490,27.72,181,17.02,,0.05,92,16.02,38.16,5.28,23.3,5.69,2.07,5.98,1,5.9,1.16,2.99,0.42,2.49,0.37,4.24,1.18,,1.28,1.09,0.4,,,,,,,
Harrat_Rahat,Downs_2019,R17TS232,Medinah,buak,0.22,0.04,Stratigraphic,24.000841,39.81079353,47.36,1.683,16.55,11.51,11.1,8.35,0.182,0.33,2.74,0.213,,0,,31.2,,263,294,,155,115,85,20,1.9,351,21.44,115,6.76,,0.02,66,8.56,21.47,3.07,14.16,3.74,1.43,4.18,0.72,4.42,0.87,2.26,0.32,1.96,0.28,2.73,0.47,,0.81,0.49,0.16,,,,,,,
Harrat_Rahat,Downs_2019,R14TS137,Medinah,buh,0.41,0.05,Stratigraphic,24.16549026,39.88022377,48.62,2.035,16.56,11.96,9.44,6.17,0.196,1.06,3.48,0.487,,1.13,,24.1,,194,191,,100,81,89,20,8.8,742,29.85,264,25.04,,0.04,142,22.91,51.86,6.65,27.46,6.29,2.17,6.34,1.04,6.14,1.2,3.09,0.43,2.62,0.4,5.43,1.63,,1.76,1.58,0.53,,,,,,,
Harrat_Rahat,Downs_2019,R17TS220,Medinah,buph,0.5108,0.0294,Ar-Ar,24.10989205,39.75916213,47.37,2.51,16.42,12.31,9.52,6.99,0.198,0.7,3.54,0.45,,0,,28.5,,242,180,,108,82,89,20,5.6,461,28.14,176,16.94,,0.04,99,16.34,39.39,5.4,23.42,5.99,2.14,6.14,0.98,5.93,1.14,2.94,0.4,2.35,0.36,3.93,1.17,,1.26,1.03,0.2,,,,,,,
Harrat_Rahat,Downs_2019,R14DS054,Medinah,buq,0.675,0.105,Stratigraphic,24.10221088,39.87485165,47,1.812,16.14,12.02,10.89,8.44,0.194,0.44,2.8,0.277,,0.24,,31,,250,295,,163,116,87,18,3.4,373,25.53,158,11.81,,0.03,79,11.94,29.17,4.05,17.74,4.67,1.68,5.05,0.87,5.3,1.05,2.74,0.38,2.26,0.34,3.5,0.76,,0.93,0.62,0.18,,,,,,,
Harrat_Rahat,Downs_2019,R15AC112,Medinah,buqa,1.0696,0.0193,Ar-Ar,24.50428899,39.7689057,47.57,2.353,15.91,11.99,8.87,8.06,0.184,0.9,3.69,0.465,,0,,23.2,,218,254,,159,70,90,20,9.5,528,25.17,203,25.44,,0.07,153,19.5,43.58,5.75,24.45,5.79,2,5.83,0.92,5.35,1.01,2.59,0.35,2.11,0.31,4.46,1.67,,1.67,1.57,0.43,,,,,,,
Harrat_Rahat,Downs_2019,R15DS215,Medinah,buqh,0.22,0.04,Stratigraphic,24.34855789,40.00598672,46.47,2.47,16.89,12.08,10.01,7.54,0.179,0.6,3.45,0.317,,0,,26.1,,258,170,,112,69,83,19,4.5,537,22.91,166,14.16,,0.04,91,14.38,33.72,4.5,19.68,4.81,1.79,5.01,0.82,4.89,0.93,2.43,0.33,1.98,0.3,3.77,0.98,,0.86,1,0.35,,,,,,,
Harrat_Rahat,Downs_2019,R17TS228,Medinah,buqh,0.22,0.04,Stratigraphic,24.36286932,39.99268228,46.98,2.731,17.24,11.98,10.11,6.69,0.183,0.65,3.1,0.343,,0.51,,25.2,,272,109,,84,65,83,19,4,675,24.19,183,16.44,,0.03,88,16.15,37.78,5.04,21.66,5.28,1.94,5.46,0.84,5.14,0.98,2.55,0.34,2.07,0.32,4.06,1.14,,1.34,1.14,0.28,,,,,,,
Harrat_Rahat,Downs_2019,R14TS115,Medinah,buru,0.22,0.04,Stratigraphic,24.00137737,39.87108158,46.66,3.246,16.87,12.54,8.59,6.41,0.189,0.92,4.12,0.454,,0,,22.5,,251,66,,77,50,79,19,7.1,633,26.62,232,20.27,,0.05,108,20.69,47.91,6.37,27.08,6.19,2.29,6.21,0.98,5.79,1.1,2.8,0.38,2.25,0.33,5.02,1.44,,1.51,1.4,0.46,,,,,,,
Harrat_Rahat,Downs_2019,R17TS231,Medinah,buru,0.22,0.04,Stratigraphic,23.99558688,39.86010106,46.78,3.242,16.84,12.5,8.78,6.19,0.188,0.94,4.09,0.448,,0,,23,,251,63,,72,53,80,19,7.3,644,26.47,232,20.61,,0.06,107,20.8,48.23,6.37,27.26,6.26,2.28,6.12,0.98,5.78,1.08,2.72,0.38,2.24,0.34,5.08,1.42,,1.65,1.4,0.45,,,,,,,
Harrat_Rahat,Downs_2019,R14TS065,Medinah,busb,0.3023,0.0148,Stratigraphic,24.07372875,39.89460693,47.47,2.475,15.95,13.96,8.18,4.63,0.257,1.37,4.5,1.21,,0,,22.9,,170,20,,29,60,122,23,10.3,423,46.88,325,31.4,,0.08,236,33.67,83.06,11.53,51.68,12.26,3.9,11.94,1.81,10.32,1.98,4.82,0.64,3.74,0.58,6.95,1.93,,1.93,1.73,0.58,,,,,,,
Harrat_Rahat,Downs_2019,R14TS066,Medinah,busb,0.3085,0.007,Ar-Ar,24.07032431,39.89607844,49.3,2.227,16.87,11.53,8.03,5.37,0.202,1.37,4.52,0.574,,0,,20.6,,175,90,,60,60,93,21,11.5,511,32.34,306,26.36,,0.1,213,26.5,61.04,8.08,33.96,7.49,2.7,7.52,1.18,6.85,1.31,3.32,0.46,2.77,0.42,6.35,1.76,,2.29,1.87,0.6,,,,,,,
Harrat_Rahat,Downs_2019,R15DD038,Medinah,busb,0.3023,0.0148,Stratigraphic,24.06054693,39.7710384,48.01,1.807,16.67,12.36,9.36,6.62,0.206,0.77,3.67,0.528,,0,,26.3,,202,112,,97,82,102,20,6.2,385,31.22,206,17.28,,0.06,143,18.61,45.32,6.27,27.91,6.84,2.34,6.92,1.11,6.56,1.27,3.23,0.44,2.64,0.39,4.48,1.07,,1.46,1.03,0.36,,,,,,,
Harrat_Rahat,Downs_2019,R15DD039,Medinah,busb,0.3023,0.0148,Stratigraphic,24.06049433,39.77072334,47.63,1.935,16.3,12.59,9.96,6.66,0.206,0.73,3.48,0.507,,0.03,,28.6,,230,112,,95,93,104,19,5.6,384,31.83,198,16.05,,0.04,142,17.32,42.66,6.03,26.67,6.77,2.29,6.76,1.1,6.69,1.28,3.31,0.46,2.68,0.4,4.37,1,,1.4,0.95,0.34,,,,,,,
Harrat_Rahat,Downs_2019,R17AC130,Medinah,busb,0.267,0.0167,Ar-Ar,24.04262217,39.76682056,47.37,1.88,16.45,11.89,10.66,7.54,0.192,0.48,3.18,0.359,,0.39,,28.6,,238,163,,123,106,91,20,3.2,365,25.76,137,10.21,,0.02,80,11.18,28.52,4.13,19.02,4.94,1.78,5.52,0.91,5.55,1.07,2.78,0.37,2.2,0.33,3.27,0.67,,1.02,0.65,0.22,,,,,,,
Harrat_Rahat,Downs_2019,R17JRD001,Medinah,busb,0.3023,0.0148,Stratigraphic,24.0698209,39.81320369,48.79,1.92,16.62,12.4,8.62,5.3,0.228,1.19,4.18,0.752,,0,,24,,171,66,,59,71,110,23,9.1,424,38.48,283,25.62,,0.05,200,26.97,66.01,9.09,38.81,9.31,3.1,9.08,1.42,8.42,1.56,4,0.54,3.25,0.48,5.93,1.58,,1.97,1.52,0.53,,,,,,,
Harrat_Rahat,Downs_2019,R14AC014,Medinah,bya,0.2915,0.0315,Stratigraphic,24.19094483,39.88262349,48.14,2.31,16.56,12.27,8.95,6.2,0.195,1.02,3.82,0.533,,0.51,,25.4,,209,132,,80,74,93,20,9.1,464,31.96,262,23.99,,0.08,161,23.24,52.9,6.92,29.34,6.8,2.31,6.95,1.11,6.58,1.29,3.34,0.47,2.79,0.44,5.58,1.57,,1.83,1.64,0.64,,,,,,,
Harrat_Rahat,Downs_2019,R14AC015,Medinah,bya,0.2915,0.0315,Stratigraphic,24.19316175,39.88189047,47.97,2.296,16.52,12.2,8.98,6.37,0.194,1.02,3.92,0.532,,0,,25.3,,212,136,,82,75,94,21,10.4,443,31,257,23.88,,0.1,148,22.58,51.72,6.82,28.46,6.44,2.34,6.78,1.11,6.48,1.26,3.27,0.45,2.73,0.41,5.47,1.6,,1.83,1.51,0.56,,,,,,,
Harrat_Rahat,Downs_2019,R15DD105,Medinah,har,0.028,0.017,Stratigraphic,24.2468368,39.87529628,47.43,3.039,16.14,14.13,7.81,4.33,0.25,1.37,4.51,0.985,,0,,21.5,,175,0,,16,50,120,23,9.6,516,45.81,346,32.96,,0.07,217,34.69,82.02,10.92,46.95,10.72,3.55,10.64,1.68,9.53,1.84,4.78,0.66,3.9,0.62,7.38,2.24,,2.41,1.95,0.45,,,,,,,
Harrat_Rahat,Downs_2019,R15DS156,Medinah,har,0.028,0.017,Stratigraphic,24.24781239,39.87368756,48.3,2.947,16.22,14.1,7.19,4.11,0.247,1.49,4.57,0.821,,0.36,,20.7,,158,0,,14,46,118,21,11.8,532,42.76,381,34.97,,0.1,221,32.2,76.63,10.08,42.83,9.95,3.36,9.54,1.53,9.05,1.74,4.43,0.62,3.82,0.6,7.92,2.32,,2.42,1.96,0.67,,,,,,,
Harrat_Rahat,Downs_2019,R14TS071,Medinah,hd2,0.028,0.017,Stratigraphic,24.1523538,39.83776113,48.58,2.762,16.82,12.2,8.06,4.98,0.203,1.35,4.48,0.568,,0,,20.4,,205,21,,35,43,100,21,11.8,554,32.87,303,26.29,,0.1,158,27.76,63.13,8.13,33.8,7.66,2.65,7.52,1.19,6.95,1.35,3.41,0.47,2.88,0.44,6.53,1.81,,2.33,2.01,0.65,,,,,,,
Harrat_Rahat,Downs_2019,R14TS073,Medinah,hd2,0.028,0.017,Stratigraphic,24.16001011,39.83489745,48.37,2.997,16.71,12.41,7.8,4.52,0.204,1.43,4.92,0.634,,0.46,,17.3,,199,2,,23,42,96,21,13,591,33.17,320,28.4,,0.12,185,28.02,64,8.43,35.48,7.87,2.81,7.82,1.22,7.06,1.34,3.38,0.46,2.83,0.44,6.74,1.92,,2.51,2.06,0.8,,,,,,,
Harrat_Rahat,Downs_2019,R14TS128,Medinah,hd2,0.028,0.017,Stratigraphic,24.13727778,39.79948743,48.48,3.117,16.73,12.88,7.15,4.42,0.212,1.47,4.85,0.692,,0,,17.7,,189,0,,22,42,101,22,13.1,612,35.36,329,30.87,,0.11,197,29.97,68.1,8.94,37.6,8.43,2.97,8.19,1.29,7.36,1.43,3.57,0.49,2.99,0.46,6.97,2.11,,2.84,2.25,0.67,,,,,,,
Harrat_Rahat,Downs_2019,R15AC117,Medinah,hd2,0.028,0.017,Stratigraphic,24.15248132,39.8375651,47.8,2.826,16.89,12.67,8.12,5.19,0.201,1.2,4.54,0.566,,0,,20.5,,216,17,,36,45,96,21,10.3,564,30.4,274,24.2,,0.1,154,24.85,57.26,7.55,31.75,7.38,2.62,7.06,1.12,6.55,1.24,3.14,0.43,2.62,0.39,5.81,1.61,,2.05,1.75,0.55,,,,,,,
Harrat_Rahat,Downs_2019,R15DD149,Medinah,hd2,0.028,0.017,Stratigraphic,24.16111621,39.83905854,48.15,3.088,16.87,13,7.44,4.44,0.207,1.42,4.71,0.669,,0.29,,18.2,,190,0,,23,40,97,20,12.5,609,33.61,327,30.18,,0.23,188,29.12,66.52,8.73,36.89,8.28,2.92,8,1.26,7.22,1.36,3.56,0.48,2.89,0.44,6.93,2.02,,2.31,2.11,0.76,,,,,,,
Harrat_Rahat,Downs_2019,R16MS084,Medinah,hd2,0.028,0.017,Stratigraphic,24.14984498,39.83741012,48.19,2.757,16.87,12.45,8.03,5.09,0.203,1.26,4.57,0.587,,0,,21.6,,209,26,,37,44,96,20,11.2,572,32.52,310,25.64,,0.11,175,26.53,61.03,8.01,33.95,7.83,2.72,7.45,1.19,6.9,1.33,3.46,0.47,2.83,0.44,6.44,1.72,,2.29,1.9,0.65,,,,,,,
Harrat_Rahat,Downs_2019,R16MS060,Medinah,hhil,0.4901,0.0046,Ar-Ar,24.06675277,40.03684484,49.95,2.54,16.09,13.94,6.45,3.36,0.27,1.87,4.45,1.076,,0.97,,20.5,,104,0,,6,42,130,23,15.5,479,53.3,424,36.22,,0.07,375,41.4,95.33,12.76,54.11,12.25,4.2,12.16,1.9,11.06,2.12,5.45,0.75,4.55,0.72,8.64,2.39,,3.03,2.57,0.89,,,,,,,
Harrat_Rahat,Downs_2019,R14TRO107,Medinah,hkh,0.029,0.0039,Ar-Ar,23.92899346,39.89697698,49.17,2.58,16.85,12.02,7.46,4.87,0.212,1.45,4.78,0.599,,0,,21.4,,202,12,,37,39,105,22,12.8,553,36.09,352,27.56,,0.14,238,30.69,70.5,9.24,38.38,8.53,2.96,8.24,1.29,7.55,1.45,3.67,0.51,3.1,0.48,7.32,1.81,,3.01,2.14,0.72,,,,,,,
Harrat_Rahat,Downs_2019,R15DS103,Medinah,hlh,0.1548,0.0055,Stratigraphic,24.29834313,39.87980755,48.48,2.367,16.69,12.23,8.81,5.37,0.212,1.16,4.17,0.51,,0,,22.6,,209,50,,50,52,103,20,10.2,532,33.7,296,24.12,,0.12,158,26.74,61.86,8.14,34.17,7.96,2.68,7.6,1.22,7.23,1.39,3.56,0.48,2.96,0.44,6.42,1.65,,2.36,1.82,0.64,,,,,,,
Harrat_Rahat,Downs_2019,R15MS016,Medinah,hlh,0.1548,0.0055,Stratigraphic,24.30062717,39.89999446,49.15,2.384,16.87,12.42,7.47,4.5,0.235,1.42,4.88,0.673,,0,,20.2,,171,9,,32,40,112,23,12.5,570,39.3,363,30.54,,0.14,194,34.15,78.17,10.23,42.54,9.62,3.25,8.95,1.41,8.28,1.59,4.07,0.55,3.38,0.51,7.59,2.03,,2.89,2.27,0.75,,,,,,,
Harrat_Rahat,Downs_2019,R15MS017,Medinah,hlh,0.1548,0.0055,Ar-Ar,24.30644651,39.90248927,50.06,2.12,16.91,12.1,7.45,4.32,0.245,1.52,4.65,0.622,,0,,20.1,,153,30,,37,40,117,22,11.1,546,41.67,403,33.29,,0.1,242,36.48,83.52,10.93,45.04,9.99,3.37,9.49,1.49,8.73,1.69,4.29,0.61,3.68,0.57,8.47,2.19,,3.03,2.45,0.76,,,,,,,
Harrat_Rahat,Downs_2019,R15MS018,Medinah,hlh,0.1548,0.0055,Stratigraphic,24.29634123,39.9174643,47.21,2.607,16.7,12.51,9.23,5.48,0.21,1.1,4.4,0.551,,0.07,,21.7,,213,4,,39,44,99,20,8.7,640,32.51,282,23.97,,0.08,141,26.14,60.82,8,33.94,7.88,2.67,7.51,1.18,6.92,1.33,3.39,0.47,2.79,0.44,6.11,1.61,,2.09,1.71,0.63,,,,,,,
Harrat_Rahat,Downs_2019,R15MS019,Medinah,hlh,0.1548,0.0055,Stratigraphic,24.29695806,39.91701546,48.84,2.435,16.89,12.79,7.53,4.62,0.231,1.36,4.65,0.65,,0,,20.2,,175,5,,31,39,110,21,11.6,585,38.51,355,29.85,,0.27,188,33.19,75.94,10.05,41.72,9.5,3.2,8.79,1.4,8.19,1.58,3.97,0.54,3.31,0.51,7.4,1.97,,2.87,2.17,0.7,,,,,,,
Harrat_Rahat,Downs_2019,R16MS074,Medinah,hlh,0.1548,0.0055,Stratigraphic,24.3063101,39.9700301,49.11,2.384,16.76,12.65,7.59,4.56,0.233,1.37,4.72,0.626,,0,,21.5,,171,18,,33,42,106,24,10.9,560,40.09,365,29.78,,0.11,192,32.86,76.55,10.13,42.22,9.48,3.29,9.14,1.45,8.41,1.61,4.09,0.58,3.48,0.53,7.68,1.99,,2.76,2.19,0.73,,,,,,,
Harrat_Rahat,Downs_2019,R14TS015,Medinah,hma,0.2205,0.0109,Stratigraphic,24.42653945,39.84186067,48.18,2.511,16.44,12.29,8.26,5.23,0.221,1.37,4.51,0.97,,0.34,,21.3,,178,79,,55,47,106,20,11.2,598,37.86,318,31.96,,0.09,202,33.31,77.82,10.37,43.87,9.72,3.31,9.26,1.44,8.15,1.52,3.76,0.51,3.04,0.45,6.67,2.03,,2.45,2.17,0.72,,,,,,,
Harrat_Rahat,Downs_2019,R14TS018,Medinah,hma,0.2205,0.0109,Ar-Ar,24.39264259,39.82100621,48.3,2.392,16.44,12.12,8.34,5.46,0.22,1.38,4.46,0.878,,0.21,,22.3,,158,97,,64,52,104,22,12.1,549,37.1,316,33.11,,0.12,223,32.92,76.11,10.04,42.68,9.46,3.3,9.22,1.43,8.02,1.5,3.78,0.5,3.02,0.46,6.66,2.15,,2.54,2.23,0.74,,,,,,,
Harrat_Rahat,Downs_2019,R14AC054,Medinah,hmk,0.2482,0.0083,Stratigraphic,24.07034382,39.93359415,47.62,3.11,16.54,13.29,7.68,4.25,0.224,1.34,4.92,1.016,,0.23,,18.5,,143,0,,6,34,101,21,11.7,673,38.27,349,32.24,,0.12,187,34.34,79.06,10.44,43.5,9.96,3.49,9.5,1.44,8.19,1.54,3.87,0.52,3.03,0.47,7.16,2.27,,2.5,2.1,0.74,,,,,,,
Harrat_Rahat,Downs_2019,R14AC072,Medinah,hmk,0.26,0.008,Ar-Ar,24.07858918,39.93807061,47.68,3.264,16.42,13.25,7.49,4.28,0.219,1.39,5.04,0.975,,0,,18.8,,156,0,,7,30,97,20,11.7,630,36.8,334,31.6,,0.12,178,32.66,76.17,10.02,42.59,9.69,3.4,9.15,1.41,8.04,1.51,3.73,0.5,3.02,0.43,6.95,2.13,,2.57,2.12,0.74,,,,,,,
Harrat_Rahat,Downs_2019,R14TRO073,Medinah,hmk,0.2482,0.0083,Stratigraphic,24.07502568,39.93743481,48.3,2.896,16.72,13.39,7.32,4.21,0.226,1.3,4.69,0.945,,0.48,,17.1,,142,0,,23,44,105,21,12.6,574,43.44,342,33.2,,0.11,201,32.48,77.17,10.38,44.34,10.08,3.42,9.66,1.56,9.11,1.76,4.48,0.6,3.66,0.53,7.14,2.21,,2.57,2.09,0.74,,,,,,,
Harrat_Rahat,Downs_2019,R14TS058,Medinah,hmk,0.2482,0.0083,Stratigraphic,24.03045683,39.97344474,47.35,3.302,16.47,13.08,7.95,4.53,0.221,1.33,4.83,0.94,,0,,19.8,,172,0,,13,40,100,20,10.4,632,36.17,320,29.89,,0.09,183,30.97,72.61,9.65,40.82,9.23,3.25,8.93,1.38,7.92,1.47,3.65,0.5,2.85,0.44,6.7,2.01,,2.46,1.97,0.67,,,,,,,
Harrat_Rahat,Downs_2019,R14TS111,Medinah,hmk,0.2482,0.0083,Stratigraphic,24.03102493,39.97925059,47.47,3.301,16.53,13.19,7.71,4.48,0.22,1.32,4.84,0.942,,0,,19.7,,182,0,,15,42,98,20,10.5,613,35.81,321,29.59,,0.08,177,30.76,71.79,9.53,40.36,9.2,3.24,8.88,1.34,7.88,1.46,3.65,0.48,2.88,0.44,6.65,2.04,,2.42,1.98,0.6,,,,,,,
Harrat_Rahat,Downs_2019,R14TS112,Medinah,hmk,0.2389,0.0048,Ar-Ar,24.03262564,39.98032472,47.41,3.301,16.41,13.4,7.69,4.49,0.222,1.32,4.82,0.926,,0,,19.5,,187,1,,15,40,98,21,10.5,603,35.78,319,29.54,,0.1,178,30.48,71.41,9.43,40.16,9.21,3.27,8.83,1.36,7.72,1.46,3.6,0.48,2.89,0.44,6.66,2.01,,2.35,1.98,0.59,,,,,,,
Harrat_Rahat,Downs_2019,R14TS116,Medinah,hmk,0.2482,0.0083,Stratigraphic,24.04618018,39.93730395,47.49,3.25,16.5,13.04,7.8,4.34,0.222,1.39,4.97,0.989,,0,,19.1,,160,0,,8,36,99,21,10.7,666,37.14,336,31.33,,0.1,181,32.26,75.45,10,42.36,9.59,3.36,9.21,1.4,8.11,1.5,3.85,0.5,3.02,0.45,6.96,2.11,,2.48,2.11,0.66,,,,,,,
Harrat_Rahat,Downs_2019,R14TS126,Medinah,hmk,0.2482,0.0083,Stratigraphic,24.05654443,39.92755384,47.76,3.237,16.52,13.14,7.62,4.32,0.223,1.39,4.8,0.986,,0,,19.4,,159,0,,9,34,99,20,11.5,715,37.65,339,31.9,,0.1,184,33.3,77.39,10.22,42.94,9.86,3.43,9.27,1.44,8.13,1.52,3.79,0.5,3,0.46,7.12,2.15,,2.56,2.13,0.67,,,,,,,
Harrat_Rahat,Downs_2019,R14DS036,Medinah,hsb,0.41,0.05,Stratigraphic,24.19093565,39.98718238,47.4,2.707,16.15,14.19,7.35,3.83,0.263,1.48,5.25,1.38,,0,,18.1,,96,0,,9,33,126,23,10.4,590,50.62,345,32.93,,0.09,230,37.55,91.45,12.61,55.9,13.21,4.5,12.75,1.94,11.04,2.09,5.12,0.69,4.06,0.6,7.52,2.22,,2.57,2.07,0.65,,,,,,,
Harrat_Rahat,Downs_2019,R16MS064,Medinah,hsb,0.41,0.05,Stratigraphic,24.1988685,39.98942926,47.71,2.695,16.24,14.06,7.46,3.87,0.263,1.52,4.8,1.384,,0.39,,18.7,,94,0,,9,32,124,22,11.3,609,51.44,352,33.65,,0.13,212,37.69,91.19,12.62,55.71,13.04,4.49,12.82,1.95,11.11,2.09,5.11,0.69,4.02,0.61,7.56,2.2,,2.68,2.05,0.43,,,,,,,
Harrat_Rahat,Downs_2019,R17AC159,Medinah,hsb,0.41,0.05,Stratigraphic,24.19629821,40.00132281,47.93,2.641,16.2,14.06,7.12,3.6,0.269,1.5,5.23,1.459,,0,,18.5,,77,0,,2,29,123,23,11.3,589,53.13,359,34.53,,0.09,221,38.85,95.43,13.26,58.3,13.92,4.73,13.46,2,11.64,2.15,5.37,0.71,4.21,0.64,7.68,2.3,,2.83,2.12,0.65,,,,,,,
