Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,Fe2O3,Cr2O3,NiO,CoO,CO2,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,T,P_err,T_err,Fit_Tp
OIB,Hawaii,Rhodes_2004,samp.SR0061-0.00,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,50.88527917,2.084380692,12.84022657,11.63550521,9.936242007,10.07787654,0.182131073,0.232722145,1.841539931,0.202367301,0,0.42,0,0,0,219,411,0,168,0,97,19,2.5,272,22.9,120,7.5,0,0,69,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.060277972,0.021451385,0,0,11.5957,100,47.74943614,8.986039122,11.77417051,0,21.29997901,6.953729273,1.288773977,0.162867087,1.458722425,0.127461687,0.04218463,0.141623707,0.015012429,0,0,0,0.263080324,2.422993433,1553.94215,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0066-4.10,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,44.62158315,1.018937861,6.365864429,11.85541113,4.660905537,29.97300291,0.18159345,0.070619742,0.756640872,0.100884917,0,0.28,0,0,0,151,1461,0,1426,0,102,10,0.4,123,11.4,62,4.3,0,0,31,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.213300669,0.181255329,0,0,11.8687,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0066-0.00,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,44.87334759,1.032033436,6.536221735,11.68971654,4.978048326,29.33210652,0.172005573,0.080943951,0.819557783,0.10117969,0,0.12,0,0,0,134,1388,0,1438,0,99,10,0.7,133,11.3,61,4.3,0,0,35,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.202335523,0.182503338,0,0,11.7206,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0070-4.50,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,48.10507867,1.610590741,10.01806334,11.35670148,8.052963671,18.61807104,0.172201438,0.192460372,1.448517276,0.162072469,0,-0.09,0,0,0,178,1180,0,721,0,103,14,1.9,214,17.6,95,6.6,0,0,38,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.171857462,0.09142204,0,0,11.3971,100,47.74633991,9.524833288,11.29328402,0,20.11944544,7.656483478,1.377200872,0.182984764,1.531294801,0.16372326,0.163396219,0.154092982,0.086920961,0,0,0,0.048072347,2.28637072,1526.700953,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0073-0.00,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,51.41523102,2.059839207,12.77308364,11.43864513,9.965996911,9.602500586,0.181751166,0.313015341,1.958865224,0.201944961,0,0.21,0,0,0,211,468,0,162,0,94,19,4.7,270,22.5,119,7.9,0,0,66,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.068486973,0.020639843,0,0,11.4246,100,48.09624102,8.916736007,11.66366759,0,21.01221938,6.957142536,1.367460245,0.218512243,1.437948967,0.126878302,0.047809932,0.140975348,0.014408426,0,0,0,0.264435454,2.339548681,1546.808572,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0083-7.85,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,50.69407477,2.153304699,13.23466101,11.51561192,10.42113602,9.324213746,0.182827701,0.192984629,2.000950778,0.203141557,0,-0.07,0,0,0,232,402,0,145,0,97,20,1.7,282,23.6,124,7.9,0,0,72,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05866926,0.018423911,0,0,11.5327,100,47.46195917,9.078722064,11.76006801,0,21.25077783,7.148698211,1.372613621,0.132383731,1.477125471,0.125416275,0.04024598,0.139351188,0.012638447,0,0,0,0.273783588,2.501179043,1557.502992,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0089-1.15,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,50.42253225,1.899311483,14.72977682,10.55394165,10.88055222,8.97119041,0.17174556,0.131335252,2.000334754,0.17174556,0,0.07,0,0,0,211,321,0,162,0,85,20,0.4,267,21.8,101,6.3,0,0,63,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.046918879,0.020615167,0,0,10.5536,100,47.73604236,10.76660731,10.96991517,0,19.32753877,7.95304874,1.462127976,0.095998405,1.38828586,0.125535982,0.034294962,0.125535982,0.015068484,0,0,0,0.238675295,2.182460761,1501.049701,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0093-6.55,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,50.5469467,2.261181465,13.79009862,11.81535206,10.35271855,8.902751935,0.192656604,0.11153814,1.764323069,0.192656604,0,0.75,0,0,0,234,374,0,115,0,105,21,0.1,267,23.8,123,8.3,0,0,92,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.055041418,0.014734829,0,0,11.7343,100,47.05378932,9.061691551,12.05624215,0,22.00777962,6.802934834,1.159364548,0.073293473,1.485858046,0.126597697,0.036168585,0.126597697,0.009682489,0,0,0,0.295774648,2.629418001,1573.194618,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0094-8.10,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,51.12842836,2.250622384,13.63489983,11.67841138,10.04199948,8.750164358,0.181664849,0.201849048,1.877198064,0.181664849,0,0.93,0,0,0,227,387,0,125,0,102,20,1.3,262,23.5,126,8.5,0,0,73,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.057053491,0.016043921,0,0,11.5782,100,47.47064344,9.004607446,11.96727232,0,21.77808025,6.63182454,1.239718068,0.133302882,1.486330764,0.11997306,0.037678626,0.11997306,0.010595546,0,0,0,0.293286219,2.525435898,1564.969317,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0098-2.00,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,47.7446281,1.476219995,9.120205605,11.21775824,7.279986295,21.00075507,0.171888289,0.232555504,1.324549475,0.141555179,0,-0.38,0,0,0,169,1081,0,1052,0,100,13,3,193,15.9,86,6.1,0,0,42,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.156933755,0.132964489,0,0,11.2939,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0098-5.10,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,48.11718194,1.557715447,9.589056889,11.35865663,7.6570841,19.5119071,0.171955162,0.242761223,1.365526289,0.151725143,0,-0.3,0,0,0,177,1070,0,956,0,100,13,3.4,199,16.6,89,6.2,0,0,44,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.155484419,0.120945648,0,0,11.4249,100,47.94836159,9.36639622,11.32522046,0,20.20207423,7.479284397,1.333818374,0.237124238,1.521544845,0.167962314,0.151874026,0.148202042,0.118137255,0,0,0,0.02296043,2.251735927,1526.942265,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0100-7.10,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,47.2931503,1.277921994,8.570163281,11.97331333,6.987982198,22.3026846,0.182559432,0.141990559,0.872229283,0.12170662,0,-0.25,0,0,0,168,1096,0,924,0,102,13,1.9,181,14,72,5.1,0,0,47,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.159342478,0.116955929,0,0,12.0371,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0104-4.95,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,47.39861108,1.537142174,10.32517836,11.15592033,7.898088129,19.62894939,0.18203052,0.101127512,1.375336159,0.151691767,0,0.07,0,0,0,210,895,0,908,0,104,15,0.9,208,17.4,91,6.1,0,0,41,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.130584013,0.115340567,0,0,11.1755,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0105-6.10,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,47.75433797,1.545020281,10.25976547,11.14893051,7.916980688,19.18653158,0.171668809,0.121178042,1.494531509,0.161571055,0,0,0,0,0,199,885,0,870,0,101,15,1,214,17.6,92,5.9,0,0,29,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.12904176,0.110442319,0,0,11.1757,100,47.63462688,10.08182557,11.12711656,0,19.70805545,7.779672798,1.468611151,0.119076394,1.518224273,0.168691477,0.126803729,0.158768853,0.108526866,0,0,0,0.017199017,2.25816811,1515.565438,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0109-2.10,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,51.37216532,2.111042562,12.98952796,11.08811806,10.07036376,9.706781799,0.17171214,0.373725601,1.777720053,0.232315779,0,-0.19,0,0,0,230,536,0,224,0,98,19,5.5,301,22.6,126,8.5,0,0,73,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.078108016,0.028418954,0,0,11.1213,100,48.32219421,9.362621621,11.35405102,0,20.26226846,7.258539781,1.281349118,0.269374792,1.521602078,0.123767068,0.056298874,0.167449098,0.020483879,0,0,0,0.246704331,2.17778962,1523.394758,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0109-0.65,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,50.78009072,2.089344457,12.89935473,11.15277786,9.992512637,10.34581449,0.181681867,0.312895884,1.907660597,0.222055947,0,-0.22,0,0,0,218,580,0,247,0,98,19,4.2,302,22.6,126,8.2,0,0,76,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.084486284,0.03132452,0,0,11.1906,100,48.05087311,9.480663126,11.34091963,0,20.23381856,7.344215897,1.402076914,0.229969679,1.535609444,0.133531065,0.062095044,0.163204879,0.023022642,0,0,0,0.235474006,2.252729444,1526.649599,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0113-6.20,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,48.14033608,1.555847462,10.17357872,11.36320811,7.849955831,18.91261022,0.171749123,0.090926141,1.363888623,0.151543402,0,0.11,0,0,0,189,874,0,777,0,97,16,0.3,205,18.2,91,5.7,0,0,62,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.127596832,0.098759466,0,0,11.3763,100,47.83963466,9.755239586,11.3080231,0,20.15602771,7.527164434,1.307805312,0.087187244,1.491870773,0.164686772,0.12235003,0.145311914,0.094698462,0,0,0,0.040307102,2.229129975,1522.093471,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0114-9.10,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,48.49327573,1.570834992,10.23574486,11.2436597,8.056883589,18.56633341,0.172285899,0.121613224,1.155326628,0.152017029,0,-0.15,0,0,0,187,891,0,807,0,100,15,0.8,204,17.6,89,5.7,0,0,48,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.129728503,0.102296434,0,0,11.287,100,48.15959287,9.790349085,11.19110348,0,19.89667891,7.706298269,1.10505402,0.116321375,1.502482051,0.164789092,0.124083528,0.145402196,0.097845131,0,0,0,0.042604117,2.087341029,1509.912546,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0117-5.10,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,48.12411477,2.105616433,12.13529291,12.10920789,8.452989238,15.08522451,0.183097565,0.10172042,1.332539624,0.203441851,0,1.25,0,0,0,240,694,0,499,0,114,19,0.3,227,24.8,129,9,0,0,51,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.102555585,0.064199205,0,0,11.9769,100,46.65889773,9.758829432,11.89404671,0,21.59899008,6.797634042,1.071587394,0.081800434,1.693271994,0.147241432,0.082472048,0.163601681,0.051627027,0,0,0,0.178981938,2.615800595,1558.313762,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0117-4.00,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,47.21132496,1.708508699,9.95785608,11.87096696,7.491138137,19.63268765,0.181970619,0.080876019,1.45576895,0.181970619,0,0.24,0,0,0,216,882,0,770,0,110,16,0,203,19.7,107,7.3,0,0,56,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.128933397,0.097997912,0,0,11.8691,100,46.85398242,9.401565008,11.77145672,0,21.27861835,7.072649134,1.374443084,0.076357918,1.613063642,0.171804913,0.121730592,0.171804913,0.092523304,0,0,0,0.054373522,2.618388948,1560.441253,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0120-1.00,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,48.80461192,1.712979355,10.39951699,11.47343374,8.321615053,17.06895321,0.182447352,0.222991319,1.439307331,0.172310614,0,-0.22,0,0,0,194,800,0,674,0,102,16,3,227,18.7,101,6.8,0,0,60,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.116431096,0.085402022,0,0,11.5224,100,47.98826263,9.344482884,11.36384197,0,20.29304801,7.477384716,1.293289172,0.200368783,1.539197087,0.163938014,0.104619126,0.15482965,0.076737961,0,0,0,0.096657633,2.241927192,1527.754925,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0120-2.10,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,48.84246833,1.731719988,10.74470841,11.44498389,8.607940229,16.36517248,0.182286157,0.202540064,1.50892502,0.172159204,0,-0.02,0,0,0,205,816,0,615,0,102,16,2.5,235,18.8,102,6.9,0,0,60,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.119007477,0.078088748,0,0,11.4699,100,47.87572668,9.463526865,11.33418797,0,20.22661309,7.581543442,1.329003256,0.178389516,1.525232514,0.160550652,0.104817219,0.15163122,0.068777573,0,0,0,0.112688554,2.262496769,1527.284256,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0120-9.10,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,49.42537273,1.940834854,11.91939505,11.33769768,9.379029846,13.94153351,0.172744914,0.182906615,1.331152806,0.193067315,0,0.19,0,0,0,228,787,0,481,0,105,17,2.5,252,20.8,115,7.9,0,0,59,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.115047176,0.061217496,0,0,11.3358,100,47.85578388,9.788577483,11.27603051,0,20.09482057,7.702350664,1.093184036,0.150208594,1.593873873,0.141863489,0.094480315,0.158552877,0.05027371,0,0,0,0.164578112,2.180600565,1516.523672,0.24,39,TRUE
OIB,Hawaii,Tanaka_2005,samp.HW30,Mauna_Loa,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/PACIFICOCEAN,0,0,Stratigraphic,19.5417,-155.567,49.5150333,1.870746089,10.90604575,9.464449023,8.706924122,14.72717543,0.169163126,0.318424824,1.820992521,0.179113839,0.270386005,0,3.74,0,0,0,763,0,668,0,0,0,5.24,263,22,106,7.52,0,0.0523,66.8,7.05,18.9,2.73,13.8,3.93,1.4,4.25,0.69,4.02,0.788,1.92,0.277,1.76,0.236,2.89,0.494,0,0.729,0.543,0.19,0.703755,0.512906,18.276,15.475,37.984,0.15,1.856303875,0.110793169,0.084448933,0,0,11.2077,100,49.2119311,10.52576608,9.484832443,1.791576967,15.92670895,8.40332497,1.757496873,0.307321763,1.805515599,0.163264627,0.106929955,0.172868372,0.081504308,0,0.260957996,0,0.034282955,1.55684598,1422.581995,0.24,39,TRUE
OIB,Hawaii,Tanaka_2005,samp.HW34,Mauna_Loa,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/PACIFICOCEAN,0,0,Stratigraphic,19.59,-155.45,50.65253046,2.053345591,12.83091299,9.568967309,10.03631255,9.595636265,0.170277827,0.400652483,2.153511942,0.23037565,0.329150663,0,4.11,0,0,0,510,0,217,0,0,0,6.81,325,25.3,118,8.09,0,0.0642,91.2,8.69,23,3.3,16.6,4.65,1.65,4.85,0.807,4.64,0.917,2.18,0.32,1.99,0.278,3.14,0.525,0,0.848,0.602,0.206,0.703809,0.512884,18.104,15.463,37.853,0.15,1.876803505,0.074080366,0.02744239,0,0,11.3277,100,48.72250826,10.38030561,9.940792767,1.518348223,16.91853224,8.119452726,1.742207441,0.324130888,1.661172106,0.137756049,0.059931576,0.186375642,0.022201101,0,0.266285375,0,0.174917492,1.75743969,1449.831108,0.24,39,TRUE
OIB,Lanai,Gaffney_2005,samp.96L-3,Lanai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/LANAI/SHIELDSTAGE/PACIFICOCEAN,0.81,0.66,Stratigraphic,20.83,-156.92,52.38390385,1.891135431,13.26214101,9.064512291,9.536250773,8.811207668,0.159105271,0.322238725,2.336226773,0.193342837,0.262072841,0,0,32.4,0,0,0,0,0,0,0,0,4.8,307,26.71,0,6.4,0,0.05,56,7.66,18.28,2.68,13.67,4.5,1.68,5.17,0.87,5.18,1.01,2.53,0.33,1.93,0.29,2.91,0.46,0,0.69,0.41,0.14,0.704115,0.5128,17.922,15.434,37.741,0.15,1.777862531,0,0,0,0,10.7113,100,50.19752297,10.81532834,9.530489508,1.449853911,16.01859336,7.776850145,1.905202155,0.262786952,1.542228408,0.129750976,0,0.157671846,0,0,0.213721436,0,0.169435216,1.445416738,1415.182131,0.24,39,TRUE
OIB,Lanai,Gaffney_2005,samp.96L-10,Lanai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/LANAI/SHIELDSTAGE/PACIFICOCEAN,0.81,0.66,Stratigraphic,20.83,-156.92,51.69347839,2.019483782,13.10611356,9.140183874,9.72193915,9.0210781,0.160196669,0.430528362,2.392933328,0.22127122,0.300089227,0,0,31.6,0,0,0,0,0,0,0,0,5.4,326,25.02,0,6.49,0,0.05,62,8.69,20.94,3.09,15.33,5,1.81,5.36,0.89,5.15,0.99,2.48,0.33,1.92,0.28,3.28,0.48,0,0.71,0.44,0.14,0.704223,0.512768,17.937,15.43,37.785,0.15,1.79270433,0,0,0,0,10.805,100,49.65890529,10.71483429,9.578393843,1.465616007,16.11760222,7.948120279,1.956330072,0.3519762,1.651018357,0.130967945,0,0.180899123,0,0,0.245336371,0,0.167707033,1.565062146,1424.301513,0.24,39,TRUE
OIB,Lanai,Gaffney_2005,samp.96L-17,Lanai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/LANAI/SHIELDSTAGE/PACIFICOCEAN,0.81,0.66,Stratigraphic,20.83,-156.92,50.51857426,1.456033983,11.72469505,9.812098753,7.481256306,14.4597568,0.176976341,0.170942355,1.900481517,0.15485405,0.219840646,0,0,28,0,0,0,0,0,0,0,0,1,240,20.87,0,5.24,0,0.01,53,6.88,15.33,2.24,11.28,3.62,1.35,4.07,0.67,4.09,0.77,1.95,0.26,1.57,0.23,2.28,0.36,0,0.5,0.36,0.1,0.704593,0.512633,17.845,15.423,37.749,0.15,1.924489941,0,0,0,0,11.5915,100,49.88318735,10.95958236,9.841668934,1.798904442,16.71066213,6.993055622,1.776462724,0.159787253,1.361018285,0.165427483,0,0.144748815,0,0,0.205494613,0,0.06323185,1.505939095,1425.953573,0.24,39,TRUE
OIB,Kahoolawe,Huang_2005,samp.KAH24,Kahoolawe,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAHOOLAWE/SHIELDSTAGE/PACIFICOCEAN,1.25,0.15,Stratigraphic,20.5,-156.67,50.57540972,1.534427874,11.91196494,9.419469022,8.257619263,14.03185264,0.17161268,0.181707957,1.66566045,0.161518407,0.241275306,0.75,0,23,0,0,0,0,0,0,0,0,3,208,20.6,95,6.34,0,0,71.2,6.7,16.7,2.5,12.1,3.4,1.17,3.8,0.64,3.6,0.71,1.9,0.28,1.62,0.234,2.4,0.42,0,1.33,0.43,0.138,0.7043,0.512796,17.867,15.414,37.685,0.15,1.84748175,0,0,0,0,11.0452,100,50.05680175,11.2802902,9.460412491,1.749512393,15.88684303,7.819729331,1.57733282,0.172072239,1.453059322,0.162512301,0,0.152953313,0,0,0.228480816,0,0.051683262,1.365781665,1403.208449,0.24,39,TRUE
OIB,Kahoolawe,Huang_2005,samp.KAH25,Kahoolawe,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAHOOLAWE/SHIELDSTAGE/PACIFICOCEAN,1.25,0.15,Stratigraphic,20.5,-156.67,48.91999243,2.098013376,12.70915049,10.06743946,9.521756889,12.30561662,0.181559005,0.090779402,1.805504221,0.121039001,0.204578068,1.15,0,23,0,0,0,0,0,0,0,0,0.232,247,19.2,123,8.93,0,0,39,6.5,14.1,2.7,13.2,3.9,1.38,4,0.67,3.8,0.73,1.86,0.27,1.52,0.219,3.1,0.59,0,0.81,0.53,0.105,0.704091,0.512862,18.06,15.436,37.817,0.15,1.974571034,0,0,0,0,11.755,100,47.73092156,10.87929136,10.18837776,1.690272973,17.50696622,8.150817598,1.545548342,0.077709015,1.79594213,0.155418202,0,0.103611847,0,0,0.175122988,0,0.134573778,1.919084551,1469.546303,0.24,39,TRUE
OIB,Kahoolawe,Huang_2005,samp.KAH181,Kahoolawe,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAHOOLAWE/SHIELDSTAGE/PACIFICOCEAN,1.25,0.15,Stratigraphic,20.5,-156.67,49.2078173,2.47048168,14.62117627,10.56576011,8.752544633,8.934046062,0.191588145,0.151253583,2.389806406,0.252088963,0.391127996,3.07,0,25,0,0,0,0,0,0,0,0,0.38,311,32,154,9.55,0,0,75,11,26.5,4.3,20.7,5.7,1.88,6.2,0.98,5.5,1.05,2.7,0.38,2.17,0.319,3.9,0.64,0,1.1,0.67,0.145,0.704139,0.512852,17.945,15.423,37.76,0.15,2.072308846,0,0,0,0,12.1275,100,46.85412369,10.69791654,10.97980471,1.516251953,19.2702918,6.403998572,1.748556272,0.110668128,1.807584173,0.140179829,0,0.18444663,0,0,0.286177704,0,0.238095238,2.309017808,1490.492348,0.24,39,TRUE
