Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,Cr2O3,CO2,Fe2O3,NiO,CoO,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,P_err,T,T_err,Fit_Tp
OIB,Kauai,Garcia_2015,samp.297-17,South_Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DIVE297/SHIELDSTAGE/PACIFICOCEAN,4.65,0.75,Stratigraphic,21.529,-159.884,48.97300054,2.327197755,13.5257581,9.920973551,10.07883647,10.60289352,0.201576729,0.213670893,1.753718748,0.212397,0.374869998,0.56,0,0,0,253,558,0,279,0,127,20,2.7,299,25.2,135,11.6,0,0,80,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.081659662,0,1.945844032,0.03550275,0,11.6571,100,47.34647422,11.03608301,10.15710846,1.587674133,17.40570219,8.223633394,1.430913191,0.174340669,1.898832392,0.164472668,0.066628636,0.17330126,0.028967788,0,0.305867988,0,0.167360533,1.956969338,0.24,1464.199551,39,TRUE
OIB,Kauai,Garcia_2015,samp.297-18,South_Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DIVE297/SHIELDSTAGE/PACIFICOCEAN,4.65,0.75,Stratigraphic,21.528,-159.934,51.45569122,2.11733791,13.60790279,9.45873178,10.1378378,8.574272849,0.181572427,0.293542472,1.926687907,0.194561,0.329695494,-0.07,0,29,0,220,423,0,153,0,110,20,3.5,286,23.1,118,8.9,0,0,55,8,23,3.05,15.1,4.36,1.54,5.01,0.79,4.67,0.86,2.21,0.3,1.88,0.27,0,0.64,0,0,0.53,0.16,0.70371,0.512961,18.1425,15.4549,37.8959,0.15,0.061544831,0,1.855182527,0.01946925,0,11.1787,100,49.01648012,10.66612734,9.953417752,1.454126575,16.94701347,7.946225853,1.510173821,0.23008405,1.65960884,0.142319846,0.048239984,0.152500531,0.01526036,0,0.258421461,0,0.194522755,1.640250415,0.24,1439.357351,39,TRUE
OIB,Kauai,Garcia_2015,samp.297-25,South_Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DIVE297/SHIELDSTAGE/PACIFICOCEAN,4.65,0.75,Stratigraphic,21.564,-159.942,49.90291363,2.321939421,12.56412333,9.377660692,9.827066235,11.04916581,0.181795897,0.279762951,2.191646505,0.234374,0.372692092,-0.04,0,0,0,240,632,0,329,0,118,19,3.7,306,24.1,125,11,0,0,67,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.09195174,0,1.839281699,0.04186525,0,11.0831,100,48.52747712,10.8278693,9.57128493,1.585108752,16.09308803,8.469050012,1.888779765,0.241102112,2.001067319,0.156673265,0.079244798,0.201985524,0.036079832,0,0.321189243,0,0.127399651,1.705421554,0.24,1431.847299,39,TRUE
OIB,Kauai,Garcia_2015,samp.297-26,South_Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DIVE297/SHIELDSTAGE/PACIFICOCEAN,4.65,0.75,Stratigraphic,21.564,-159.942,50.17538434,2.492149898,12.99468189,9.060321152,9.438736014,10.57702723,0.161173986,0.497624194,2.296727051,0.313133,0.445176356,0.12,0,23.7,0,215,576,0,364,0,120,19,7,378,23.3,162,14.6,0,0.08,88,9,31,4.67,22.7,5.92,1.99,6.2,0.94,5.5,0.95,2.47,0.31,1.87,0.25,0,1.15,0,0,0.93,0.32,0.70365,0.512945,18.1444,15.456,37.8945,0.15,0.083957389,0,1.777040504,0.046319,0,10.6885,100,48.78307754,11.26822538,9.279990057,1.540945218,15.44861045,8.184717842,1.991586887,0.431510492,2.161046109,0.13976062,0.072802919,0.271530557,0.040165118,0,0.386030806,0,0.122036874,1.637063545,0.24,1411.172714,39,TRUE
OIB,Kauai,Garcia_2015,samp.297-27,South_Kauai,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DIVE297/SHIELDSTAGE/PACIFICOCEAN,4.65,0.75,Stratigraphic,21.564,-159.942,44.97614158,1.238257796,7.868809214,9.855753508,7.153454717,24.87586149,0.17127976,0.160197171,1.269483986,0.191907,0.216597846,0.77,0,0,0,154,1918,0,1263,0,112,11,2.6,200,13.3,72,5.4,0,0,34,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.281110792,0,1.933052139,0.16071675,0,11.563,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Kauai,Garcia_2015,samp.298-12,South_Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DIVE298/SHIELDSTAGE/PACIFICOCEAN,4.65,0.75,Stratigraphic,21.112,-159.309,50.53835626,2.582315842,12.76053911,9.790412078,9.688707415,9.255639172,0.181285102,0.446164049,2.326497301,0.270021,0.431828735,0.39,0,0,0,236,534,0,193,0,128,21,7.3,345,23.3,157,13.5,0,0,77,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.078018498,0,1.920236438,0.02455925,0,11.5227,100,48.28996908,10.01892481,10.17722816,1.507671762,17.42074066,7.607079153,1.826647081,0.350305267,2.027502758,0.14233582,0.061256147,0.212006724,0.019282671,0,0.339049909,0,0.192897498,1.903260149,0.24,1465.27124,39,TRUE
OIB,Kauai,Garcia_2015,samp.298-19,South_Kauai,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DIVE298/SHIELDSTAGE/PACIFICOCEAN,4.65,0.75,Stratigraphic,21.117,-159.3,48.15430065,1.624304821,9.437282602,10.03264089,7.60225879,18.71323379,0.181485739,0.266179688,1.59304686,0.15499,0.24683706,1.29,0,0,0,172,1226,0,922,0,119,14,4,203,17.3,89,7.1,0,0,83,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.180683276,0,1.967745836,0.1173245,0,11.7057,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Kauai,Garcia_2015,samp.298-20,South_Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DIVE298/SHIELDSTAGE/PACIFICOCEAN,4.65,0.75,Stratigraphic,21.118,-159.3,50.30306652,2.624855392,12.98340053,9.560584726,10.28603565,8.957524272,0.181163378,0.510276599,2.234343319,0.269919,0.404424185,0.7,0,27.6,0,246,540,0,242,0,118,21,6,347,24.3,155,13.4,0,0.1,103,11,28,4.17,20.8,5.59,1.86,6.21,0.93,5.53,0.99,2.68,0.33,2.04,0.28,0,1.1,0,0,0.83,0.29,0.7036,0.512985,18.2867,15.4593,37.9587,0.15,0.079166034,0,1.875159392,0.0307945,0,11.2137,100,48.14407563,10.2494843,9.990076658,1.480306851,17.01495987,8.120103874,1.763857374,0.402827593,2.072139273,0.143015784,0.062496033,0.213082123,0.024310098,0,0.319264535,0,0.189298743,1.885249863,0.24,1458.457826,39,TRUE
OIB,Kauai,Garcia_2015,samp.299-02,South_Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DIVE298/SHIELDSTAGE/PACIFICOCEAN,4.65,0.75,Stratigraphic,21.362,-159.548,49.64486246,1.798005702,11.42076967,9.585211734,9.510552305,13.40166156,0.212244555,0.389113995,1.617094064,0.192637,0.353577232,2.81,0,0,0,251,1250,0,421,0,130,16,3.2,205,22.7,108,8.4,0,0,54,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.18691713,0,1.879989595,0.05357225,0,11.0223,100,48.81256578,10.46980762,9.630706083,1.723450341,16.24160198,8.718646453,1.482445075,0.35671402,1.64829292,0.194571795,0.171353285,0.176596883,0.049111502,0,0.324136263,0,0.07791609,1.608001963,0.24,1428.137031,39,TRUE
OIB,Kauai,Garcia_2015,samp.299-05,South_Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DIVE299/SHIELDSTAGE/PACIFICOCEAN,4.65,0.75,Stratigraphic,21.362,-159.546,50.24490478,2.223985519,14.09373276,9.004728217,11.40874439,8.541329954,0.172244804,0.212773351,1.894694875,0.225077,0.364629301,1.65,0,0,0,259,487,0,175,0,168,19,3.1,275,29.7,121,10.4,0,0,59,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.072095235,0,1.766136818,0.02226875,0,10.4593,100,48.31432126,11.4136718,9.487258482,1.43028865,15.91393569,9.239260197,1.534400136,0.17231242,1.801072948,0.139490772,0.058385621,0.18227641,0.01803413,0,0.295291477,0,0.172527927,1.640542225,0.24,1423.252224,39,TRUE
OIB,Kauai,Garcia_2015,samp.299-12,South_Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DIVE299/SHIELDSTAGE/PACIFICOCEAN,4.65,0.75,Stratigraphic,21.362,-159.535,50.42411411,2.163764733,12.70667682,9.664553984,10.26004086,9.72638115,0.181237322,0.438995504,2.054019629,0.199226,0.391027279,1.04,0,0,0,226,637,0,239,0,116,19,7.6,275,22.3,119,9.9,0,0,82,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.093637275,0,1.895551338,0.03041275,0,11.3053,100,48.43663367,10.24599673,10.00028396,1.52847303,17.038355,8.27315801,1.656253535,0.353982915,1.744746223,0.146140256,0.07550418,0.160645381,0.024523244,0,0.315303858,0,0.175597692,1.805020081,0.24,1454.002455,39,TRUE
OIB,Kauai,Garcia_2015,samp.299-21,South_Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DIVE299/SHIELDSTAGE/PACIFICOCEAN,4.65,0.75,Stratigraphic,21.387,-159.523,50.32289107,2.151651426,11.59125037,9.552621748,8.986237748,12.33841945,0.171647306,0.435176351,2.0900576,0.212373,0.362850223,1.24,0,0,0,208,839,0,485,0,118,19,7.9,283,21.9,118,9.4,0,0,104,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.123599123,0,1.873597578,0.06171625,0,11.1501,100,49.15142203,10.29895318,9.65201002,1.664712014,16.26481048,7.984370875,1.857039119,0.386658965,1.911765909,0.152510515,0.109819177,0.188695742,0.054835566,0,0.322396406,0,0.103541013,1.63339316,0.24,1430.515756,39,TRUE
OIB,Kauai,Garcia_2015,samp.299-37,South_Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DIVE299/SHIELDSTAGE/PACIFICOCEAN,4.65,0.75,Stratigraphic,21.443,-159.511,50.37599839,2.281120271,13.34434085,9.42051443,10.4941659,9.184916677,0.181281516,0.21451604,2.235803682,0.205284,0.334720213,1.45,0,27.8,0,228,575,0,220,0,146,20,1.5,285,24.3,118,9.2,0,0.43,52,8,23,3.97,19.3,5.37,1.85,5.72,0.89,5.43,0.98,2.59,0.33,2.05,0.29,0,0.84,0,0,0.75,0.29,0,0,0,0,0,0.15,0.084935254,0,1.847686791,0.027995,0,10.9664,100,48.37738693,10.73829203,9.824218675,1.486847538,16.64979468,8.444734681,1.799168136,0.17262268,1.835634738,0.145878607,0.068348041,0.165193588,0.022527788,0,0.269351887,0,0.176954733,1.771766081,0.24,1446.66711,39,TRUE
OIB,Kauai,Garcia_2015,samp.KS1-10,South_Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DREDGEKS1/SHIELDSTAGE/PACIFICOCEAN,4.65,0.75,Stratigraphic,21.442,-159.517,49.01999198,3.568843524,12.45621779,10.18874216,9.649047531,9.105728821,0.211293417,0.421579978,2.48520848,0.400114,0.844304295,1.77,0,0,0,323,343,0,241,0,146,23,3.4,391,34.6,215,25.6,0,0,116,21,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.050679365,0,1.998362663,0.03066725,0,11.8575,100,46.83149421,9.459212041,10.56259764,1.51755023,18.21687852,7.327455906,1.88725939,0.32014649,2.710168385,0.160455547,0.038485748,0.303845295,0.023288612,0,0.641161988,0,0.213217939,2.2383753,0.24,1470.376865,39,TRUE
OIB,Kauai,Garcia_2015,samp.KS1-13,South_Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DREDGEKS1/SHIELDSTAGE/PACIFICOCEAN,4.65,0.75,Stratigraphic,21.442,-159.517,47.75658044,1.576802891,9.00023262,9.675550841,6.989007622,20.66535369,0.170954577,0.172965772,1.71959672,0.149077,0.231573859,0.92,0,22.4,0,185,978,0,1018,0,113,14,2.2,200,16.8,89,8.3,0,0.25,47,6,16,2.46,11.7,3.36,1.11,3.65,0.51,3.46,0.64,1.66,0.2,1.43,0.21,0,0.98,0,0,0.44,0.15,0.703722,0.512946,18.1323,15.4493,37.8649,0.15,0.143672764,0,1.8977082,0.1295405,0,11.3253,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Kauai,Garcia_2015,samp.KS1-19,South_Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DREDGEKS1/SHIELDSTAGE/PACIFICOCEAN,4.65,0.75,Stratigraphic,21.442,-159.517,50.3839321,2.363847361,12.71918481,9.812536537,10.32615266,9.381001375,0.201092835,0.28253607,2.141647276,0.220257,0.376007737,0.86,0,0,0,250,596,0,256,0,124,19,3.8,284,23.6,134,12.1,0,0,69,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.087485431,0,1.924575805,0.032576,0,11.4948,100,48.20191231,10.01061029,10.18755006,1.514733739,17.46755134,8.127178877,1.685579428,0.222369479,1.860461584,0.158269734,0.068855243,0.173352854,0.025638879,0,0.295936177,0,0.191592563,1.882421784,0.24,1468.039588,39,TRUE
OIB,Kauai,Garcia_2015,samp.KS3-3,South_Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DREDGEKS3/SHIELDSTAGE/PACIFICOCEAN,4.65,0.75,Stratigraphic,21.417,-159.383,49.8758694,2.16518282,12.18674188,9.71402443,9.32400845,11.73314922,0.181440051,0.401184479,2.096645906,0.221632,0.301199868,-0.01,0,29.1,0,224,792,0,335,0,114,17,5.5,273,22.9,131,11.5,0,0.2,66,7,21,3.41,17.4,4.82,1.67,5.11,0.74,4.93,0.86,2.29,0.28,1.95,0.27,0,0.87,0,0,0.68,0.21,0.703735,0.512959,18.1925,15.4547,37.9402,0.15,0.115299309,0,1.905254194,0.04262875,0,11.4738,100,48.49893575,10.48815338,9.856317739,1.639699799,16.73735673,8.024427832,1.804415327,0.345267372,1.863399564,0.156150931,0.099228888,0.190740924,0.036687153,0,0.25921862,0,0.128540305,1.786895433,0.24,1448.531824,39,TRUE
OIB,Kauai,Garcia_2015,samp.297-19,South_Kauai,Rejuvenated,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DIVE297/REJUVENATEDSTAGE/PACIFICOCEAN,1,0.9,Stratigraphic,21.567,-159.947,45.96734616,1.32725504,15.16861476,9.402926543,11.11561109,10.87481881,0.190611568,0.626006974,2.548171814,0.265078,0.569208971,0.5,0,0,0,235,472,0,246,0,97,16,9.4,448,17.8,62,13.8,0,0,243,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.068928059,0,2.140500206,0.0313035,0,11.3386,100,45.10640434,13.01114965,9.604603989,1.836052201,16.0808908,9.534613524,2.185739788,0.536968639,1.138476666,0.16350047,0.059124271,0.227375379,0.026851135,0,0.488249139,0,0.13081269,2.444000022,0.24,1433.287733,39,TRUE
OIB,Kauai,Garcia_2015,samp.297-20,South_Kauai,Rejuvenated,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DIVE297/REJUVENATEDSTAGE/PACIFICOCEAN,1,0.9,Stratigraphic,21.568,-159.947,45.93435276,1.295737462,14.62740911,9.789761808,10.78438881,11.68984125,0.201201538,0.705212385,2.142800728,0.260426,0.527763716,0.61,0,27.6,0,227,499,0,269,0,95,16,10.8,432,17.3,61,13.1,0,0,243,10,25,3.37,15.2,3.52,1.16,3.6,0.57,3.37,0.65,1.86,0.25,1.62,0.23,0,0.74,0,0,0.94,0.25,0.703312,0.513031,18.0967,15.4614,37.7848,0.17,0.072970302,0,2.228560126,0.03423025,0,11.789,100,45.07851199,12.54086626,9.926713307,1.910664718,16.80437793,9.246037814,1.837138563,0.604616589,1.110905568,0.172500923,0.062561373,0.223277247,0.029347438,0,0.452480281,0,0.131190269,2.48435277,0.24,1447.216719,39,TRUE
OIB,Kauai,Garcia_2015,samp.297-21,South_Kauai,Rejuvenated,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DIVE297/REJUVENATEDSTAGE/PACIFICOCEAN,1,0.9,Stratigraphic,21.568,-159.947,46.21300346,1.359918825,15.34054345,9.712788594,11.27391513,9.703615883,0.201319699,0.722738399,2.56682916,0.297995,0.632911027,0.6,0,0,0,238,420,0,207,0,97,16,11.7,482,18.2,64,14.6,0,0,262,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.061378572,0,2.211037796,0.02634075,0,11.7038,100,45.00535092,12.35813247,10.03440219,1.781181877,17.0104865,9.082112185,2.067802544,0.582228191,1.095532048,0.162180402,0.04944574,0.240060705,0.021219749,0,0.509864486,0,0.175597692,2.58754576,0.24,1457.554579,39,TRUE
OIB,Kauai,Garcia_2015,samp.297-22,South_Kauai,Rejuvenated,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DIVE297/REJUVENATEDSTAGE/PACIFICOCEAN,1,0.9,Stratigraphic,21.57,-159.947,45.9164293,1.348406473,15.32558875,9.754776635,11.18976416,10.03259095,0.201255189,0.591691192,2.747136966,0.293618,0.610251042,0.33,0,0,0,235,422,0,206,0,96,16,8.5,477,18.2,64,14.1,0,0,244,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.061513305,0,2.220596035,0.0262135,0,11.7845,100,44.80744801,12.45200676,10.03846288,1.804229337,17.02863801,9.091658481,2.232042672,0.480747777,1.095577259,0.163519393,0.049979423,0.238563972,0.02129841,0,0.495827614,0,0.169779992,2.658273096,0.24,1463.026369,39,TRUE
OIB,Kauai,Garcia_2015,samp.297-23,South_Kauai,Rejuvenated,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DIVE297/REJUVENATEDSTAGE/PACIFICOCEAN,1,0.9,Stratigraphic,21.572,-159.947,45.90396997,1.321584648,15.10382455,9.787560257,10.98643829,10.44415519,0.210891634,0.57041048,2.811881805,0.29433,0.567588974,0.19,0,28,0,237,437,0,228,0,96,16,8.8,474,17.9,63,13.8,0,0.26,245,10,27,3.9,17.5,3.94,1.36,3.94,0.6,3.79,0.72,1.99,0.27,1.75,0.26,0,1.17,0,0,1.08,0.3,0.703307,0.513032,18.0807,15.4571,37.7702,0.17,0.063635242,0,2.228058961,0.029013,0,11.8361,100,44.85095222,12.41950087,10.02782431,1.832077705,17.00955932,9.033876119,2.312140771,0.469034411,1.086706326,0.173410967,0.052325684,0.24202027,0.023856671,0,0.466714357,0,0.161425577,2.666934432,0.24,1464.967382,39,TRUE
OIB,Kauai,Garcia_2015,samp.297-24,South_Kauai,Rejuvenated,VOLCANICROCK,BASALT_TRANSITIONAL,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DIVE297/REJUVENATEDSTAGE/PACIFICOCEAN,1,0.9,Stratigraphic,21.573,-159.949,46.44319283,1.367927988,15.47100687,9.742539384,11.52528511,9.713423192,0.191248627,0.42276007,2.194324975,0.297246,0.657854967,1.2,0,0,0,239,358,0,179,0,94,17,7,487,18.4,64,14,0,0,265,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.052625662,0,2.217810323,0.02277775,0,11.671,100,45.18054165,12.43265498,10.06372735,1.782254432,17.09477888,9.261833732,1.763381372,0.339734196,1.099280535,0.153689299,0.042290505,0.238869842,0.018304426,0,0.528658793,0,0.177293295,2.427698206,0.24,1447.506257,39,TRUE
OIB,Kauai,Garcia_2015,samp.KS2,South_Kauai,Rejuvenated,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/KAUAI/SOUTHKAUAISWELL/DREDGEKS2/REJUVENATEDSTAGE/PACIFICOCEAN,1,0.9,Stratigraphic,21.565,-159.667,43.69307495,2.350772539,10.88056455,10.27747879,10.73006875,14.29337869,0.190712179,1.507623852,2.5194063,0.422058,1.124996333,1.62,0,26.1,0,218,628,0,370,0,118,16,20,545,21.2,170,42.1,0,0.44,382,21,53,7.09,31.5,6.85,2.21,6.38,0.89,4.81,0.86,2.03,0.25,1.62,0.2,0,2.57,0,0,3.25,0.9,0.703216,0.513023,18.2792,15.4542,38.0152,0.17,0.092338106,0,2.339584955,0.0470825,0,12.3088,100,43.23941012,9.843600623,10.24937765,2.116612591,17.37529702,9.707447713,2.2792962,1.363940908,2.126733951,0.1725365,0.083537893,0.381834083,0.042595338,0,1.017779413,0,0.087174806,3.319763821,0.24,1511.335595,39,TRUE
OIB,Kauai,Cousens_2015,samp.65GRO-3,Kauai,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/NAPALIFORMATION/PACIFICOCEAN,5.05,0.75,Stratigraphic,21.9646,-159.449,51.70103721,2.120862226,12.88806055,9.241541092,9.670978669,9.472402595,0.165816253,0.347519589,2.214195472,0.20922,0.287216924,0,0,26.60169861,0,280,534,0,255,127,106,18,7,274,25,113,12,0,0.077126438,71,8.428329644,20.0133111,3.064558054,14.64139793,4.442033187,1.602442956,5.040461843,0.833451015,4.913736964,0.927589438,2.337285981,0.314331689,1.800116127,0.269700562,3.013493279,0,0,0.947509851,0.573190698,0.176890718,0.703818,0.512894,18.01661785,15.460596,37.8970452,0.15,0.077785452,0,1.812583966,0.03244875,0,10.9093,100,49.65311298,10.61147068,9.60441396,1.492403107,16.18447052,7.962664842,1.823072622,0.286132574,1.746226071,0.136525919,0.064045171,0.172262684,0.026716895,0,0.236481972,0,0.161073826,1.530701497,0.24,1423.675471,39,TRUE
OIB,Kauai,Cousens_2015,samp.73NP-1,Kauai,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/NAPALIFORMATION/PACIFICOCEAN,5.05,0.75,Stratigraphic,22.2193,-159.585,45.41196888,1.574101992,8.079115931,10.7506044,6.044077771,24.17625135,0.172978492,0.071226485,1.221022896,0.156378,0.225664043,0,0,18.32232425,0,182,1130,0,1386,77,113,13,0,192,23,87,9.7,0,0.01279583,45,11.53842043,15.74128116,3.06978528,14.69171431,3.903703531,1.351706413,4.61929997,0.701659477,3.998230661,0.755227748,1.848054288,0.232036463,1.284991145,0.192794382,2.250315436,0,0,0.639373181,0.488863532,0.078010825,0.703644,0.512966,18.2622671,15.455576,37.966404,0.15,0.164424592,0,2.108563167,0.1763685,0,12.7044,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Kauai,Cousens_2015,samp.74POH-6,Kauai,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/NAPALIFORMATION/PACIFICOCEAN,5.05,0.75,Stratigraphic,22.103,-159.741,47.20711572,1.959467963,10.52708198,10.06977988,8.737613431,16.86535136,0.178950837,0.259928774,1.749519634,0.217924,0.340519442,0,0,24.30855058,0,253,891,0,762,95,106,16,5,277,22,110,18.7,0,0.04196911,97,11.08606569,23.75437335,3.565652603,16.41290245,4.551150994,1.597704048,4.925575481,0.788345812,4.556998256,0.84785343,2.116935308,0.27629379,1.598426441,0.235099485,2.879751902,0,0,0.906449339,0.926592451,0.228821603,0.703658,0.512971,18.3505003,15.479672,38.0438044,0.15,0.129640913,0,1.975030069,0.0969645,0,11.9005,100,47.00032404,10.39484084,10.03644063,1.950219752,17.11937437,8.627851579,1.727542178,0.25666355,1.934853137,0.176702858,0.128012365,0.21518644,0.095746432,0,0.336241838,0,0.009410599,2.046589542,0.24,1449.998882,39,TRUE
OIB,Kauai,Cousens_2015,samp.74WAI-15,Kauai,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/NAPALIFORMATION/PACIFICOCEAN,5.05,0.75,Stratigraphic,22.18,-159.566,46.94103223,1.49617247,8.56390172,10.14330219,6.718757088,22.11172611,0.16546233,0.130363988,1.363808182,0.143017,0.187856904,0,0,20.3291113,0,195,1293,0,1141,68,103,14,2,174,17,77,8.2,0,0.101568562,41,5.544945207,13.10235965,2.082207537,10.06325141,3.060063133,1.112212513,3.519480446,0.58937303,3.455287745,0.653808189,1.636020062,0.222610175,1.274841893,0.189793663,2.071102152,0,0,0.55050569,0.394159248,0.110584579,0.703676,0.512959,18.22917965,15.464612,37.9623832,0.15,0.188166459,0,1.989450323,0.14519225,0,11.9852,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
