Unnamed: 0,Area,Province,Author,Sample,Unique_Id,Flow,RockType,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,Fe2O3,Cr2O3,NiO,CoO,CO2,FeO_tot,src_FeIII_totFe,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,T,P_err,T_err
132,1,CIRR16,MURTON/2005,DAR0127-R003,0.0,0.0,0.0,0.0,LA-ICP-MS,0.0,0.0,GL,-18.97,65.55,50.18975255457857,0.9907847463416308,15.472254725698598,8.099014786105334,12.199662684751997,8.626832841883694,0.16012682769157668,0.10007926730723544,2.4819658292194386,0.0900713405765119,0.12409829146097194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,80.0,19.3,49.5,1.9,0.0,0.0,0.0,2.4,6.2,1.0,5.4,1.8,0.8,2.3,0.46,3.3,0.71,2.2,0.0,1.7,0.28,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4653561043844405,0.0,0.0,0.0,0.0,9.41,0.14,99.99999999999999,48.91682024088975,13.417824577180202,8.513198126473446,1.2707838321116343,13.87858009732782,10.579772418876228,2.152406529845206,0.08679058588085514,0.859226800220463,0.1388649374093682,0.0,0.07811152729276959,0.0,0.0,0.10762032649226036,0.0,0.1247264770240701,1.4579886880505746,1384.7303224806324,0.24,39.0
133,1,CIRR16,MURTON/2005,DAR0127-R010-2,0.0,0.0,0.0,0.0,LA-ICP-MS,0.0,0.0,GL,-18.91,65.51,50.28412811312559,1.091174589753273,15.566756762076508,8.187413302528547,11.702597205702531,8.529181196970537,0.1601724168445171,0.1501616407917348,2.5827802216178384,0.1001077605278232,0.16417672726563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,99.0,20.4,61.4,3.2,0.0,0.0,0.0,3.4,8.2,1.3,7.7,2.7,1.0,3.7,0.61,4.0,0.85,2.5,0.0,2.1,0.37,1.75,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4813500627954703,0.0,0.0,0.0,0.0,9.51,0.14,100.0,48.92127969823491,13.378855676045943,8.625039973831147,1.2731469373327902,14.092437435319399,10.057802112731668,2.2197715526815784,0.12905648562102198,0.9378104621794281,0.13766025132909018,0.0,0.08603765708068133,0.0,0.0,0.1411017576123169,0.0,0.13156752062527147,1.5010041807764536,1387.632953400132,0.24,39.0
134,1,CIRR16,MURTON/2005,DAR0127-R010,0.0,0.0,0.0,0.0,LA-ICP-MS,0.0,0.0,GL,-18.91,65.51,50.23402512233779,1.091608600146495,15.653066440632768,8.09593020512318,11.787369930022244,8.522558887382269,0.16023612479214605,0.16023612479214605,2.573792754473846,0.11016233579460041,0.14621546387283327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,104.0,20.9,63.0,3.3,0.0,0.0,0.0,3.2,7.3,1.2,7.1,2.3,0.9,3.1,0.54,3.6,0.74,2.2,0.0,1.6,0.32,1.66,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4647980106297012,0.0,0.0,0.0,0.0,9.4,0.14,100.00000000000004,48.929133988784315,13.533975118586387,8.524325481450196,1.2664956035806494,13.886517296524023,10.191611461661013,2.2253561135487487,0.13854357127151715,0.9438280792872126,0.13854357127151715,0.0,0.09524870524916826,0.0,0.0,0.12642100878525964,0.0,0.1270187690964645,1.4817213676415033,1383.3994021694152,0.24,39.0
165,1,CIRR60,ArevaloandMcDonough(2008),RSR1979-002-044,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,0.0,9.825,57.945,50.13435425049355,0.7691462995194268,16.62155120000424,6.623248641030536,13.03553143990717,9.639301026444766,0.0,0.029966738942315333,1.758048684615833,0.07991130384617422,0.056137690951937394,0.0,0.0,28.8,0.77,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,17.4,25.6,0.4,0.0,0.0,0.0,0.78,2.81,0.56,3.39,1.5,0.64,2.33,0.44,2.94,0.66,1.99,0.0,1.93,0.29,0.93,0.03,0.0,0.18,0.036,0.011,0.0,0.0,0.0,0.0,0.0,1.198345488100683,0.05445723614335619,0.0,0.0,0.0,7.71,0.14,99.99999999999999,49.973014043666446,16.333275881021,6.68179944967207,1.177562023087243,10.324884601016851,12.8094501350555,1.7275580258772179,0.02944701180472532,0.7558066363212824,0.0,0.05351275888420787,0.07852536481260078,0.0,0.0,0.05516406878085204,0.0,0.01719901719901721,0.8533984935322182,1283.9263512809184,0.24,39.0
166,1,CIRR60,ArevaloandMcDonough(2008),RSR1979-003-017,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,0.0,9.825,57.945,50.063128426296586,0.8197355808606464,16.6119909278025,6.6080564149667635,13.05651129997319,9.738063647332499,0.0,0.02962899689857758,1.688852823218922,0.07901065839620688,0.05471488093937326,0.0,0.0,28.9,0.83,0.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,17.7,25.7,0.38,0.0,0.0,0.0,0.76,2.77,0.55,3.37,1.44,0.65,2.35,0.42,2.95,0.67,1.99,0.0,1.99,0.29,0.94,0.02,0.0,0.18,0.043,0.01,0.0,0.0,0.0,0.0,0.0,1.1955967560894847,0.054709587225260724,0.0,0.0,0.0,7.78,0.14,100.00000000000001,49.93948292393023,16.389291324258224,6.652928455933554,1.1795686397284095,10.267153213337172,12.881476296474068,1.6662121381974784,0.029231791898201374,0.8087462425169047,0.0,0.05397615295852604,0.07795144506187028,0.0,0.0,0.05398137570534521,0.0,0.01332017760236804,0.8396320726450741,1281.7906366724978,0.24,39.0
167,1,CIRR60,ArevaloandMcDonough(2008),RSR1979-003-060-VG5259,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,0.0,9.825,57.945,50.3149826067554,0.7402204200596222,16.464902857001867,6.563754530198958,13.033881180239023,9.732898225919087,0.0,0.03000893594836306,1.7305153063556031,0.08002382919563483,0.062018467626617,0.0,0.0,28.6,0.74,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,17.7,27.2,0.39,0.0,0.0,0.0,0.84,3.1,0.59,3.66,1.56,0.65,2.27,0.43,2.94,0.64,1.93,0.0,1.93,0.28,0.89,0.03,0.0,0.17,0.036,0.01,0.0,0.0,0.0,0.0,0.0,1.1875812086439343,0.05921243205587206,0.0,0.0,0.0,7.63,0.14,99.99999999999997,50.21140695312951,16.284826178043932,6.600565597204191,1.1745926303387473,10.164831430411908,12.891329592947292,1.7115886566230851,0.029680728149533275,0.7321246276884877,0.0,0.058564825555533065,0.07914860839875543,0.0,0.0,0.06134017150903547,0.0,0.010880316518298721,0.805936167747363,1278.9807476644241,0.24,39.0
168,1,CIRR60,ArevaloandMcDonough(2008),RSR1979-003-001,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,0.0,9.825,57.945,50.16904145541559,0.7968082819998504,16.64333299027188,6.544186420064771,13.117456342422537,9.631420108673193,0.0,0.02988031057499439,1.683257495724684,0.08964093172498316,0.05517897352848965,0.0,0.0,29.0,0.8,0.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,17.8,25.9,0.39,0.0,0.0,0.0,0.78,2.77,0.54,3.41,1.56,0.65,2.33,0.43,3.0,0.67,2.01,0.0,1.99,0.29,0.91,0.03,0.0,0.17,0.037,0.011,0.0,0.0,0.0,0.0,0.0,1.1840407471935381,0.055755942405485745,0.0,0.0,0.0,7.64,0.14,100.0,50.04857778170923,16.42842332305544,6.58823374121499,1.168751633943278,10.142416512352815,12.948075114580506,1.6615221673227814,0.029494476343007957,0.7865193691468789,0.0,0.0550359849886207,0.0884834290290239,0.0,0.0,0.054466466313421405,0.0,0.012833168805528143,0.8141697926564964,1278.3670314316687,0.24,39.0
173,1,EPRR11,Galeetal./thisstudy,GIL7904-007-036,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,22.42,-108.42,50.44967100427557,0.9911723416200202,14.837549598796668,8.076352571091293,12.945311492067537,8.800408972565634,0.0,0.040047367338182635,2.0924749434200427,0.14016578568363924,0.09210894487782005,0.0,5.0,0.0,0.0,286.0,389.0,45.0,85.0,87.0,71.1,15.3,0.21,73.0,25.6,48.4,0.64,0.0,0.002,0.28,1.2,4.6,0.89,5.23,2.09,0.87,3.04,0.58,4.08,0.89,2.66,0.0,2.52,0.4,1.49,0.0,0.0,0.19,0.036,0.013,0.0,0.0,0.0,0.0,0.0,1.4612558260188953,0.05692356821869683,0.010829058424290449,0.005728525601681162,0.0,9.38,0.14,99.99999999999997,49.204001965377934,12.957761684034555,8.464773692229004,1.2761274782525724,13.79711245336159,11.305253615017984,1.8273766477484594,0.03497371574638198,0.8655994647229546,0.0,0.0497118494042019,0.12240800511233714,0.009457111323545122,0.005002771451796531,0.08043954621667859,0.0,0.11933069132540737,1.316215291917155,1379.8982959783048,0.24,39.0
174,1,EPRR11,Galeetal./thisstudy,GIL7904-011-019,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,22.53,-108.4,49.99135847831632,1.3311012367599742,15.102494483239104,8.503835329700864,12.390250609840962,8.507037979293068,0.0,0.04003311990255561,2.2818878344456697,0.11009107973202793,0.1295071428847674,0.0,5.7,0.0,0.0,304.0,369.0,45.7,110.0,80.0,77.1,16.7,0.25,72.0,34.3,73.3,0.8,0.0,0.0,0.38,1.67,6.47,1.25,7.47,2.82,1.07,3.99,0.77,5.13,1.12,3.29,0.0,3.11,0.48,2.26,0.0,0.0,0.26,0.046,0.017,0.0,0.0,0.0,0.0,0.0,1.5386003532720511,0.053977696425733204,0.014009089895900554,0.0058155662909843645,0.0,9.88,0.14,100.0,48.47712930057857,12.678449510299203,8.978733045796089,1.2916453581318839,14.842717950976672,10.401537769218297,1.9156305423116176,0.033607553373887905,1.117451149681774,0.0,0.04531393801040073,0.09242077177819175,0.011760543208774897,0.004882131470127138,0.10872043516452745,0.0,0.14893617021276606,1.5647108747544536,1408.8455399091267,0.24,39.0
178,1,EPRR11,Galeetal./thisstudy,GIL7904-014-794,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,22.46,-108.38,50.41043647798956,1.2900111695418874,14.170122691789569,8.62587468700342,12.680109790535763,8.540073944099005,0.17000147195513246,0.030000259756788078,2.320020087858278,0.0,0.1382011966129371,0.0,5.6,0.0,0.0,303.0,357.0,47.6,49.0,91.0,79.5,16.1,0.21,97.0,31.9,72.0,1.0,0.0,0.0,0.44,1.95,6.91,1.3,7.25,2.7,1.11,3.67,0.72,4.78,1.04,3.07,0.0,2.89,0.45,2.17,0.08,0.0,0.32,0.056,0.022,0.0,0.0,0.0,0.0,0.0,1.5606809546688107,0.05217957179602053,0.006235303988283762,0.0060523924045466256,0.0,10.03,0.14,100.00000000000001,48.76580611886495,11.806867125916153,9.106153737978369,1.3003947148883481,15.111949945106309,10.56535463349451,1.9330932767907858,0.024996895820570565,1.0748665202845304,0.14164907631656656,0.04347720088830168,0.0,0.0051953964888404236,0.005042990415022396,0.11515236674676146,0.0,0.1543340380549684,1.555489368529745,1418.9517952427177,0.24,39.0
179,1,EPRR11,Galeetal./thisstudy,GIL7904-015-022,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,22.517,-108.342,47.79466560806869,0.959692093364274,17.694322971403803,7.5913643943641915,12.595958725406097,9.68689206739564,0.159948682227379,0.02999037791763356,1.8793970161717033,0.0799743411136895,0.07957446940812106,0.0,0.0,0.0,0.0,218.0,359.0,38.0,137.0,80.0,59.0,0.0,0.19,57.0,23.5,69.3,0.84,0.0,0.0,0.0,1.11,3.98,0.74,4.31,1.63,0.7,2.66,0.49,3.33,0.72,2.1,0.0,2.05,0.33,0.0,0.0,0.0,0.24,0.037,0.013,0.0,0.0,0.0,0.0,0.0,1.373506833815476,0.05245461051608115,0.01742765852775284,0.004830150299487671,0.0,8.83,0.14,99.99999999999999,47.29395432514878,16.440737043148218,7.801454341403864,1.2761982879040754,12.451984649172621,11.703575522241085,1.7462477763343829,0.02786565600533592,0.8917009921707494,0.14861683202845824,0.048738369904820784,0.07430841601422912,0.01619296491850078,0.004487949670699391,0.0739368739341581,0.0,0.06846762925011649,1.4472104371255812,1347.2386002054263,0.24,39.0
192,1,EPRR14,Galeetal./thisstudy,CYA1978-006-010,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,20.92,-109.07,49.99296884643544,1.2792676837227588,15.300447614049187,7.954405234043116,12.41701886661059,8.629980406066231,0.17259960812132463,0.04061167249913521,2.4163945136985445,0.1218350174974056,0.1642742152590019,0.0,0.0,0.0,0.0,253.0,344.0,41.5,113.0,81.0,66.8,16.4,0.72,132.0,29.2,81.8,1.58,0.0,0.007,0.53,2.39,8.09,1.51,8.55,2.99,1.1,3.85,0.73,4.84,1.04,3.08,0.0,2.86,0.44,2.09,0.11,0.0,0.34,0.103,0.03,0.702496,0.0,0.0,0.0,0.0,1.439191873862203,0.05104789765127297,0.014599134794579747,0.005357415689199981,0.0,9.11,0.14,100.00000000000001,48.82967902941711,13.402150749253025,8.350314166587596,1.2606341289577887,13.544044106089089,10.876463414954506,2.116597132264248,0.035573061046457924,1.1205514229634252,0.15118550944744613,0.04471448398193247,0.10671918313937365,0.012787848451306982,0.004692731513759264,0.14389303193292263,0.0,0.1169977924944813,1.4118674412070378,1376.8530762926903,0.24,39.0
193,1,EPRR14,Galeetal./thisstudy,CYA1978-018-062,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,20.87,-109.07,50.71001296646498,1.3168800810308523,15.255549246403566,8.040869774774384,11.223870229093725,8.762317462243749,0.11142831454876442,0.060779080662962406,2.8059675572734313,0.0,0.19104891021724518,0.0,0.0,0.0,0.0,255.0,310.0,44.4,115.0,83.0,71.8,16.9,1.79,143.0,29.6,84.7,3.53,0.0,0.017,0.6,3.21,9.43,1.56,8.42,2.88,1.13,3.66,0.72,4.75,1.03,2.96,0.0,2.82,0.43,2.14,0.21,0.0,0.42,0.231,0.072,0.702562,0.513119,0.0,0.0,0.0,1.4548359177267394,0.0458979305534427,0.014823764527527105,0.005718764478658796,0.0,9.23,0.14,100.0,49.453554506818826,13.356144762632805,8.426280138008188,1.2737003964388178,13.678160813170692,9.826433198537275,2.456608299634319,0.053211732122043345,1.1529208626442669,0.09755484222374589,0.04018337162928213,0.0,0.012978119749015813,0.005006745087095158,0.16726221130362245,0.0,0.11738746690203009,1.405350865118508,1375.4042792394357,0.24,39.0
196,1,EPRR14,Galeetal./thisstudy,ALV0981-R023,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,20.833,-109.1,49.47794360485431,1.2287072609321783,16.422721438800824,7.09613406403075,12.15720924028017,8.980551443723808,0.15983183882044597,0.04994744963138937,2.7970571793578043,0.10988438918905662,0.16622511237326382,0.0,5.0,0.0,0.0,244.0,333.0,44.3,123.0,83.0,68.6,16.2,0.61,141.0,28.9,85.5,1.34,0.0,0.008,0.53,2.29,8.32,1.52,8.44,2.92,1.13,3.72,0.68,4.62,0.97,2.88,0.0,2.74,0.42,2.28,0.09,0.0,0.0,0.082,0.026,0.0,0.0,0.0,0.0,0.0,1.2839047270412762,0.04862012612590498,0.01563529989536197,0.005626824943479206,0.0,8.26,0.14,100.00000000000004,48.92759361753894,15.389447913580593,7.3126584883773385,1.2031248898930607,11.481587230464829,11.392310286391476,2.621073853894503,0.04680489024811614,1.1514003001036563,0.14977564879397162,0.045561078372706634,0.10297075854585547,0.014651568818819027,0.005272800230412498,0.15576667474573047,0.0,0.0610328638497653,1.2889151965938916,1330.4805226781414,0.24,39.0
197,1,EPRR14,Galeetal./thisstudy,GIL1979-007-002,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,20.93,-109.06,48.97590757611883,1.2464383678590143,16.102362329495723,7.520988844370759,12.697457519734511,8.856805963486005,0.1722719695414898,0.06080187160287875,2.695549641060958,0.10133645267146457,0.13781757563319183,0.0,5.7,0.0,0.0,260.0,346.0,43.0,114.0,79.0,69.0,16.3,0.69,102.0,30.7,71.0,1.41,0.0,0.009,0.37,1.82,6.8,1.27,7.49,2.76,1.11,3.76,0.71,4.64,0.98,2.95,0.0,2.77,0.42,2.25,0.09,0.0,0.0,0.09,0.026,0.0,0.0,0.0,0.0,0.0,1.3607737737451062,0.05124722229171596,0.01470037250678601,0.005540519881585991,0.0,8.63,0.14,100.00000000000003,48.22007234357655,14.63608210313551,7.822507107479838,1.23686178889695,12.466012884557639,11.541227737714792,2.4500930392914064,0.0552652565253702,1.1329377587700877,0.15658489348854862,0.046580653053947325,0.09210876087561676,0.013361757396421356,0.005036000446493909,0.12526791479083874,0.0,0.08717480602464633,1.4592589700049807,1361.8701966170747,0.24,39.0
201,1,EPRR14,Galeetal./thisstudy,GIL1979-008-001,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,20.93,-109.03,50.514285953643345,1.1496423678347485,15.035322793247493,7.978318094970052,12.266184220289013,8.717288215233921,0.1699471326364411,0.04998445077542386,2.38925674706526,0.09996890155084771,0.1219620598920342,0.0,5.3,0.0,0.0,270.0,318.0,41.4,99.0,72.0,68.8,15.1,0.66,89.0,27.7,61.7,1.38,0.0,0.008,0.35,1.76,6.1,1.11,6.34,2.32,0.95,3.36,0.63,4.26,0.91,2.71,0.0,2.58,0.4,1.85,0.09,0.0,0.0,0.09,0.026,0.0,0.0,0.0,0.0,0.0,1.4435184318026453,0.04646442578913664,0.012593832295121916,0.005262372974526778,0.0,9.28,0.14,100.0,49.29972888637535,13.189684209099337,8.364960129692324,1.266321483569483,13.57030392891685,10.760467104099007,2.0959671050363964,0.04384868420578241,1.008519736732993,0.14908552629966035,0.0407607546271691,0.08769736841156482,0.011047895229067906,0.004616398242921613,0.10699078946210913,0.0,0.11582670203359867,1.3453781209236018,1374.986378954351,0.24,39.0
227,1,EPRR21,Galeetal./thisstudy1,WASVNTR-R153,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,15.4,-104.892,50.02313732318595,1.1120705473410055,16.410554563464565,7.55626890284264,11.791955263246518,8.545911503440339,0.0,0.0500932678982435,2.8452976166202304,0.18033576443367655,0.11721824688188977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,99.0,27.4,65.2,0.77,0.0,0.003,0.0,1.6,5.85,1.16,6.68,2.61,1.0,3.43,0.66,4.44,0.98,2.8,0.0,2.65,0.41,1.8,0.0,0.0,0.0,0.053,0.012,0.0,0.0,0.0,0.0,0.0,1.3671570006449392,0.0,0.0,0.0,0.0,8.77,0.14,100.0,49.059510589421684,14.723602445810194,7.9075230977375135,1.2266176673466795,12.640492201098324,10.57978026783796,2.552810192069652,0.04494384140967699,0.9977532792948295,0.0,0.0,0.1617978290748371,0.0,0.0,0.10516858889864428,0.0,0.09788001804239971,1.3796381074769348,1355.4303387353757,0.24,39.0
288,1,EPRR25,Galeetal./thisstudy,NHOCHEP-022-001,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,12.763,-103.928,48.98391742026092,1.1693773389452211,16.80105390399074,7.3920639306315,12.073571157656641,9.005204977689267,0.15991484977028664,0.08995210299578624,2.618605664988444,0.11993613732771498,0.1765060154339539,0.0,5.0,34.8,0.0,226.0,337.0,40.6,142.0,77.0,71.3,16.0,0.72,137.0,26.0,82.5,2.13,0.0,0.01,0.62,2.81,8.83,1.49,8.25,2.67,1.04,3.54,0.65,4.41,0.94,2.76,0.0,2.57,0.38,1.98,0.14,0.0,0.42,0.12,0.042,0.70247,0.513208,18.421,15.521,37.949,1.3374473674667557,0.049229706544357855,0.018059883612026217,0.005159542686379082,0.0,8.6,0.14,100.00000000000001,48.32814310565824,15.470921580989899,7.653752286392191,1.2315622257401784,12.140047755206725,11.11771164178217,2.411291763366662,0.08283063309274788,1.0767982302057226,0.14725445883155192,0.045332211524063803,0.11044084412366391,0.016630090274104524,0.004751063876759577,0.1625321089353255,0.0,0.07621247113163977,1.4073270589596953,1344.3489058293994,0.24,39.0
289,1,EPRR25,Galeetal./thisstudy,NHOCHEP-019-003,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,12.82,-103.9,49.60547451163663,1.258870048029449,15.635965279095936,7.904904619054763,12.22902332371465,8.78211723982449,0.16984754616270345,0.06993722489052495,2.547713192440552,0.11989238552661419,0.17544252415394546,0.0,5.3,39.0,0.0,258.0,353.0,40.7,109.0,77.0,76.2,16.2,0.45,129.0,28.4,85.5,1.68,0.0,0.005,0.55,2.66,8.78,1.52,8.35,2.83,1.09,3.8,0.71,4.71,1.03,2.97,0.0,2.79,0.43,2.18,0.12,0.0,0.42,0.094,0.036,0.70251,0.513131,18.456,15.493,37.903,1.4302357192854254,0.05154821072670988,0.013857811336254338,0.0051703641213513025,0.0,9.2,0.14,100.0,48.563279959030794,13.819831033930837,8.271402445753758,1.264112296644853,13.372976897333327,10.808609064237306,2.2517935550494403,0.061813940726847226,1.112650933083251,0.1501195703366292,0.04556083040789296,0.10596675553173833,0.012248211590950768,0.004569820747587698,0.1550646855947768,0.0,0.10992434356920346,1.46725756212342,1375.2358374420423,0.24,39.0
292,1,EPRR25,Galeetal./thisstudy,NHOCHEP-015-006,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,12.85,-103.888,49.00319273917199,1.3298152691919762,16.747673502981655,7.661535700534164,11.688376313424213,8.538813833759004,0.1599777767448994,0.1599777767448994,2.859602759315077,0.1499791656983432,0.24876544283831853,0.0,5.6,0.0,0.0,252.0,322.0,41.6,108.0,80.0,0.0,16.7,1.33,173.0,29.4,104.3,3.89,0.0,0.016,0.86,4.48,12.44,1.99,10.1,3.04,1.21,4.13,0.74,4.72,1.02,2.98,0.0,2.75,0.42,2.5,0.26,0.0,0.58,0.223,0.076,0.70257,0.513138,18.419,15.506,37.911,1.386202940016591,0.04705698309618192,0.013741091161282203,0.005288705321409629,0.0,8.91,0.14,100.0,48.094762200080446,14.928738201807604,8.027085786405603,1.2356498819014725,12.860876231464474,10.418922362933223,2.5490263437116267,0.14260287237547553,1.1853863766211414,0.14260287237547553,0.0419462071006291,0.1336901928520087,0.012248695469101026,0.004714308357860866,0.22174746654386532,0.0,0.10313901345291487,1.5577419976117794,1363.7435295218684,0.24,39.0
293,1,EPRR25,Galeetal./thisstudy,NHOCHEP-024-007,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,12.673,-103.913,49.32614107777932,1.3804517275874153,16.675456738320445,7.131733729465013,11.683823317551457,8.722854394610335,0.16005237421303367,0.2300752879312359,2.8309263688930333,0.1900621943779775,0.3105016059732853,0.0,5.2,0.0,0.0,245.0,321.0,40.2,122.0,73.0,0.0,16.7,2.29,201.0,29.0,121.9,6.15,0.0,0.027,1.02,5.92,15.52,2.39,11.55,3.35,1.29,4.25,0.75,4.77,1.02,2.96,0.0,2.68,0.4,2.79,0.38,0.0,0.68,0.357,0.115,0.70258,0.51314,18.424,15.526,37.979,1.2903457804824474,0.046932717873797616,0.015529581771689008,0.005113103169523293,0.0,8.29,0.14,100.00000000000001,48.703603707493315,15.47083634933778,7.386372118985278,1.1971323314957734,11.60606700013373,10.83979415478495,2.6264227275720384,0.21345485065073122,1.2807291039043889,0.14849033088746502,0.04354233944228955,0.176332267928865,0.014407738386640353,0.004743737075050726,0.28807124192168293,0.0,0.06976744186046517,1.3587201738227144,1328.3667965909904,0.24,39.0
379,1,EPRR26,Galeetal./thisstudy,NHOCHEP-116-003,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,12.2,-103.842,49.51342107966556,1.1591436620062976,16.068129383673504,7.742879809846551,12.260942011049373,8.973370762772891,0.16987450219057815,0.0499630888795818,2.358257795116261,0.0999261777591636,0.12644658533644562,0.0,5.8,0.0,0.0,272.0,377.0,44.4,126.0,79.0,0.0,16.2,0.381,82.0,28.4,65.7,1.376,0.0,0.006,0.4,1.886,6.327,1.205,6.917,2.538,1.023,3.74418,0.709,4.585,1.008,2.99963,0.0,2.852,0.42,1.945,0.101,0.0,0.286,0.076,0.028,0.70239,0.513175,18.348,15.482,37.771,1.4009205433652254,0.05506164223262316,0.016021663711015495,0.005641292394922477,0.0,9.01,0.14,100.00000000000001,48.61940716883214,14.445231857577046,8.062231675270642,1.259426133543304,12.958870561745462,11.022574309233216,2.1200713422812054,0.044916765726296715,1.042068964850084,0.15271700346940892,0.049500359968308566,0.08983353145259343,0.014403459265451569,0.005071516084743581,0.11367535070011177,0.0,0.09624943515589704,1.3861411781558253,1361.3965742716728,0.24,39.0
414,1,EPRR27,NIU/1997,WASRAI2-091-004,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,11.787,-103.852,49.6147714339017,1.6794845055199445,14.985400439133315,7.746222404447526,12.306222775565786,8.597361159209239,0.1799447684485655,0.1499539737071379,2.8491255004356204,0.1799447684485655,0.24772396456419185,0.0,5.5,41.3,0.0,247.0,307.0,44.3,93.0,87.0,82.7,17.2,1.32,150.0,27.7,95.1,3.42,0.0,0.016,0.49,4.02,12.39,2.05,10.58,3.39,1.31,4.39,0.75,4.88,1.04,2.89,0.0,2.76,0.41,2.411,0.226,0.0,0.433,0.189,0.082,0.0,0.0,0.0,0.0,0.0,1.4015253195673165,0.044857351657932205,0.011830618755624646,0.00563101663752675,0.0,9.01,0.14,99.99999999999999,48.60753707834888,13.304551080027682,8.116642636375156,1.2443221173750594,13.05248347003721,10.92588551001609,2.529551072586994,0.133134266978263,1.49110379015654,0.15976112037391507,0.03982589113129112,0.15976112037391507,0.010503627993250027,0.004999409177669826,0.2199378090480896,0.0,0.10634495084897239,1.4915455218419225,1375.0106779797907,0.24,39.0
463,1,EPRR29,ALLAN/1989+ADs-DANYUSHEVSKY/2000,AII0112-25-003-004,0.0,0.0,0.0,0.0,INAA+ADs-LAICP,0.0,0.0,GL,9.9,-104.363,48.38107520051692,0.849316685676154,17.056277440578764,7.286937323881243,12.709774402118445,9.832089631827477,0.13988745411136655,0.009991961007954752,2.1682555387261813,0.08992764907159277,0.07374067223870608,0.0,0.0,32.3,0.0,217.0,365.0,48.8,195.0,0.0,0.0,15.9,0.195,80.0,20.1,35.8,0.52,0.0,0.0,0.0,0.88,3.69,0.0,7.4,1.79,0.73,2.74,0.5,3.44,0.0,2.22,0.0,1.91,0.35,1.19,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.3184267928656332,0.053305513263677336,0.024793802246113723,0.00619993186974786,0.0,8.48,0.14,99.99999999999997,48.0099440887939,16.22463571302866,7.435360968377454,1.2541420308777373,11.73696688921253,12.090062464541552,2.0625342411993097,0.009504766088476065,0.8079051175204662,0.1330667252386651,0.05070640631944575,0.08554289479628457,0.02358488895279232,0.005897631319770694,0.07014517373295345,0.0,0.04761904761904765,1.3220931782471088,1334.0436144523965,0.24,39.0
