Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb
OIB,Hawaii,Mangan_1995,samp.KE48-1338,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.6051,2.40024,13.1013,11.4011,10.7011,8.83088,0.170017,0.430043,2.11021,0.250025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Mangan_1995,samp.KE48-1338,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.9426,2.44685,13.7385,10.9306,11.4019,7.2503,0.160449,0.421179,2.47694,0.230646,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Mangan_1995,samp.KE48-1361,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.4555,2.38262,13.2145,11.3124,10.7118,8.94984,0.170187,0.430474,2.13235,0.240264,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Mangan_1995,samp.KE48-1361,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.6584,2.61333,13.7702,11.0564,11.4584,7.08614,0.170871,0.432204,2.47261,0.281435,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Mangan_1995,samp.KE48-1362,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.5,2.4,13.2,11.4,10.6,8.92,0.17,0.43,2.13,0.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Mangan_1995,samp.KE48-1362,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.9969,2.53482,13.7261,11.0209,11.3215,7.1035,0.190362,0.430819,2.43463,0.240457,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Mangan_1995,samp.KE48-1364,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.105,2.44024,13.0013,11.5012,10.9011,9.09091,0.180018,0.40004,2.13021,0.250025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Mangan_1995,samp.KE48-1364,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.5071,2.49021,14.0576,10.9449,11.4469,7.37022,0.160659,0.411688,2.40988,0.200823,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wright_1996,samp.1959S-1,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/LOWEREASTRIFTZONE/PUNABASALT/PACIFICOCEAN,0,0,Stratigraphic,19.5,-154.83,50.095,2.62974,12.8787,11.2089,11.9688,8.10919,0.169983,0.549945,2.13979,0.249975,0,,,,,,439,,122,123,111,,5,371,26,165,25,,,165,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wright_1996,samp.1952,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/PACIFICOCEAN,0,0,Stratigraphic,19.4,-155.27,50.32,2.72,13.91,11.32,11.36,7.14,0.17,0.53,2.26,0.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wright_1996,samp.1967,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/LOWEREASTRIFTZONE/PUNABASALT/PACIFICOCEAN,0,0,Stratigraphic,19.5,-154.83,50.445,2.63974,13.6486,11.2589,11.1289,7.59924,0.169983,0.539946,2.30977,0.259974,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.6/83KE4-121F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.7549,2.73457,14.1937,11.1614,10.738,7.01173,0.170285,0.520871,2.43407,0.280469,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.6/83KE4-130F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.3,-155.1,50.7818,2.73765,14.0492,11.1819,10.73,7.07977,0.170476,0.561568,2.42678,0.280784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.7/83KE5-139F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.3,-155.1,50.5936,2.60843,13.5639,11.2932,10.8049,7.88549,0.170551,0.501622,2.31749,0.260843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.7/83KE6-149F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.3,-155.1,50.5521,2.57418,13.4418,11.4462,10.7475,8.003,0.170277,0.500813,2.30374,0.260423,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.7/83KE6-154F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.3,-155.1,50.3767,2.58008,13.573,11.2836,10.6616,8.29238,0.170666,0.491921,2.30902,0.261019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.8/83KE7-167F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.3,-155.1,50.4093,2.56709,13.5976,11.2347,10.6895,8.31297,0.170471,0.491358,2.27629,0.250693,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.9/83KE8-174F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.3,-155.1,50.5664,2.62226,13.2922,11.255,10.7804,8.24857,0.170799,0.512396,2.30076,0.251174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.9/83KE9-177F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.3,-155.1,50.4888,2.60542,13.3088,11.2246,10.6832,8.51036,0.171012,0.502977,2.25334,0.251488,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.9/83KE9-178F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.3,-155.1,50.4616,2.58288,13.1857,11.3079,10.6531,8.65314,0.170852,0.492455,2.24117,0.251252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.10/83KE10-183F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.9075,2.63972,13.7105,11.1126,11.0908,7.29687,0.170628,0.501848,2.31854,0.250924,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.10/83KE10-187F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.4674,2.57885,13.484,11.1497,10.8352,8.32628,0.169924,0.489781,2.25899,0.239893,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.11/83KE11-190F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.959,2.6192,13.8085,10.9774,11.1291,7.28559,0.170599,0.491727,2.30811,0.250881,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.11/83KE11-195F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.8409,2.59587,13.7944,11.036,11.0979,7.42541,0.171046,0.493015,2.29403,0.251538,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.11/83KE12-197F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.9479,2.60757,13.8502,10.9716,11.1022,7.33128,0.170495,0.481397,2.28664,0.250728,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.12/83KE12-203F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.7731,2.59811,13.8299,10.9647,11.2019,7.45458,0.159884,0.479651,2.28834,0.249818,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.12/83KE13-209F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.8785,2.6071,13.8277,10.9676,11.2005,7.3099,0.170464,0.491338,2.29625,0.250683,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.1/84KE13-216F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.8921,2.60882,13.8167,10.9789,11.2079,7.29467,0.160543,0.491663,2.29777,0.250848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.1/84KE13-226F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,51.0511,2.58715,13.7079,11.0041,11.1709,7.29014,0.170471,0.48133,2.28632,0.250693,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.1/84KE14-231F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.9408,2.57865,13.7461,10.9715,11.2176,7.35466,0.160538,0.491648,2.28767,0.250841,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.2/84KE15-237F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.9417,2.55812,13.6935,10.9674,11.2256,7.41353,0.170541,0.501592,2.27723,0.250796,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.3/84KE16-247F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.3,-155.1,50.9757,2.57635,13.5033,11.0608,11.2277,7.47843,0.17042,0.471161,2.28563,0.250618,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.3/84KE16-254F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.3,-155.1,50.937,2.55637,13.5939,11.0382,11.218,7.48867,0.170425,0.471175,2.27567,0.250625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.3/84KE17-256F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.3,-155.1,50.9533,2.56419,13.5421,10.9945,11.2484,7.5223,0.170278,0.480786,2.2637,0.260426,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.3/84KE17-260F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.3,-155.1,50.9272,2.56439,13.6033,11.0076,11.2493,7.49284,0.170292,0.470806,2.26388,0.250429,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.4/84KE18-263F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.3,-155.1,50.7768,2.57237,13.7527,11.0079,11.2604,7.4869,0.170157,0.460425,2.26209,0.250231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.4/84KE18-269F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.3,-155.1,50.6383,2.4863,13.6045,11.0346,11.2084,7.91004,0.170432,0.471194,2.23567,0.24061,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.5/84KE19-272F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.33,-155.11,50.836,2.53279,13.6751,10.9719,11.2524,7.59837,0.170188,0.460507,2.26249,0.240265,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Wolfe_1988,samp.6/84KE20-274F,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0,0,Stratigraphic,19.3,-155.1,50.8211,2.51748,13.6506,10.9854,11.2835,7.63269,0.160477,0.461372,2.24668,0.240716,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Bohrson_1988,samp.KK14-5,Hualalai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/HUALALAI/SHIELDSTAGE/NORTHWESTRIFTZONE/PACIFICOCEAN,0,0,Stratigraphic,19.92,-156.12,48.7087,1.54566,10.5756,11.8057,8.36895,16.7786,0.183039,0.223714,1.66769,0.142364,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Clague_1980,samp.65HU-10,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/KAUPULEHUFLOW/PACIFICOCEAN,0,0,Stratigraphic,19.75,-155.9,46.8309,2.38072,14.7866,12.5662,10.0854,9.14117,0.19086,0.914117,2.83276,0.271222,0,,,30,,260,510,61,130,61,94,,35,445,26,153,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Clague_1980,samp.65HU-9,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/KAUPULEHUFLOW/PACIFICOCEAN,0,0,Stratigraphic,19.75,-155.9,47.3671,2.30467,14.475,12.2809,10.644,8.92556,0.181948,0.859199,2.709,0.252705,0,,,36,,280,640,58,130,67,89,,34,415,16,138,,,,265,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Clague_1980,samp.65HU-2,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/KAUPULEHUFLOW/PACIFICOCEAN,0,0,Stratigraphic,19.75,-155.9,46.7628,2.4089,14.7646,12.4766,10.1977,9.14379,0.190705,0.913375,2.85053,0.291076,0,,,33,,270,450,68,130,60,85,,35,450,20,144,,,,310,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Clague_1980,samp.65KAP-11,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/KAUPULEHUFLOW/PACIFICOCEAN,0,0,Stratigraphic,19.8,-155.9,46.881,2.43994,14.7601,12.5537,10.1815,8.87617,0.190777,0.923764,2.90182,0.291187,0,,,34,,280,440,70,140,69,98,,38,440,18,147,,,,295,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Clague_1980,samp.65KAP15,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/KAUPULEHUFLOW/PACIFICOCEAN,0,0,Stratigraphic,19.8,-155.9,46.122,2.43276,14.3553,12.8125,10.5855,9.69085,0.191002,0.864536,2.66398,0.281477,0,,,31,,310,570,69,150,68,86,,34,445,22,139,,,,310,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Clague_1980,samp.65KAP-20,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/KAUPULEHUFLOW/PACIFICOCEAN,0,0,Stratigraphic,19.8,-155.9,46.8399,2.44199,14.7926,12.5709,9.90863,9.03434,0.190937,0.954686,2.9746,0.29143,0,,,26,,280,480,55,130,68,89,,40,475,16,150,,,,340,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Clague_1980,samp.65MAL-3,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/KAUPULEHUFLOW/PACIFICOCEAN,0,0,Stratigraphic,19.8,-155.9,46.7663,2.43867,14.7324,12.4789,10.136,9.09232,0.190678,0.933318,2.95049,0.280999,0,,,30,,310,480,66,160,90,90,,29,450,22,147,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Clague_1980,samp.65AAM-1,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/KAUPULEHUFLOW/PACIFICOCEAN,0,0,Stratigraphic,19.8,-155.9,46.7404,2.47797,14.7776,12.5586,9.89183,8.9488,0.190613,0.963099,3.15014,0.300969,0,,,24,,310,460,60,160,100,79,,36,495,25,158,,,,325,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Clague_1980,samp.65KIH-3,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/KAUPULEHUFLOW/PACIFICOCEAN,0,0,Stratigraphic,19.9,-155.95,46.6288,2.41719,14.7338,12.5899,10.2004,9.08704,0.190567,0.902686,2.97887,0.270806,0,,,35,,320,510,60,160,75,85,,33,470,19,143,,,,310,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Clague_1980,samp.65JAC-1,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/KAUPULEHUFLOW/PACIFICOCEAN,0,0,Stratigraphic,19.9,-155.95,46.6839,2.41157,14.791,12.4802,10.1889,9.01324,0.190916,0.914386,3.0446,0.28135,0,,,32,,330,470,57,280,100,93,,34,460,23,142,,,,310,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Clague_1980,samp.65JAC-2,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/KAUPULEHUFLOW/PACIFICOCEAN,0,0,Stratigraphic,19.9,-155.95,46.8313,2.3998,14.8005,12.4724,10.1213,8.99675,0.190779,0.933815,2.9621,0.29119,0,,,33,,320,160,52,100,85,92,,29,470,20,152,,,,305,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Clague_1980,samp.65FAR-1,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/HUEHUEFLOW/PACIFICOCEAN,0,0,Stratigraphic,19.8,-155.95,46.6829,2.27182,14.6261,12.4444,10.4142,9.47933,0.190994,0.864499,2.75433,0.271412,0,,,33,,370,540,55,300,120,87,,33,400,20,147,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Clague_1980,samp.65FAR-2,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/HUEHUEFLOW/PACIFICOCEAN,0,0,Stratigraphic,19.8,-155.95,46.8161,2.29451,14.8741,12.4261,10.4058,8.97678,0.191209,0.895665,2.82789,0.291846,0,,,26,,400,410,45,280,110,90,,34,435,15,139,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Clague_1980,samp.65KEA-1,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/HUEHUEFLOW/PACIFICOCEAN,0,0,Stratigraphic,19.8,-156.1,46.2746,1.80839,13.0807,11.9417,11.3024,12.287,0.180839,0.663075,2.25044,0.210978,0,,,38,,370,1200,70,550,150,80,,27,375,14,117,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Clague_1980,samp.65KEA-2,Hualalai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/HUEHUEFLOW/PACIFICOCEAN,0,0,Stratigraphic,19.8,-156.1,46.3622,1.85851,13.3913,11.8264,11.6332,11.5428,0.180828,0.663035,2.30053,0.241104,0,,,43,,380,1000,75,490,150,85,,35,345,19,113,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,
