,Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,src_Fo
1160,OIB,Hawaii,Norman_1999,samp.MK-1-6,Mauna_Kea,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/EASTRIFTZONE/PACIFICOCEAN,0.35,0.35,Stratigraphic,19.85,-154.58,49.3977,2.04778,9.8675,11.5037,7.31781,17.3058,0.180687,0.391488,1.76671,0.220839,0.786,,4.7,26.1,,241.0,1150.0,72.0,827.0,64.0,98.0,15.7,6.9,211.0,26.6,157.0,11.9,,0.075,88.0,10.32,26.2,3.7,18.1,4.92,1.61,5.53,0.9,4.91,0.97,2.43,,1.99,0.28,3.91,,,0.88,0.81,0.26,,,18.396,15.462,38.052,0.2,0.89
1161,OIB,Hawaii,Norman_1999,samp.H-5,Hualalai,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/HUALALAI/KAUPULEHUFLOW/PACIFICOCEAN,0.35,0.35,Stratigraphic,19.75,-155.93,49.9397,1.67805,11.1435,11.1736,8.75201,15.002,0.180868,0.261254,1.71825,0.150723,0.519,,4.0,28.0,,263.0,902.0,72.0,715.0,79.0,89.0,16.0,4.3,223.0,21.5,108.0,8.1,,0.048,53.0,6.88,17.3,2.43,12.1,3.42,1.21,3.96,0.65,3.72,0.73,1.89,,1.56,0.22,2.53,,,0.67,0.46,0.15,,,18.233,15.455,38.005,0.2,0.89
1162,OIB,Hawaii,Norman_1999,samp.H-11,Hualalai,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/HUALALAI/SHIELDSTAGE/PACIFICOCEAN,0.35,0.35,Stratigraphic,19.9,-156.0,50.3022,1.75297,11.5454,11.0619,9.08725,13.7719,0.171267,0.272013,1.87387,0.161193,0.543,,4.1,28.8,,280.0,818.0,70.0,617.0,81.0,88.0,16.5,4.5,233.0,22.3,112.0,8.5,,0.044,56.0,7.19,18.1,2.53,12.6,3.52,1.25,4.12,0.67,3.87,0.76,1.96,,1.65,0.23,2.61,,,0.63,0.47,0.16,,,18.237,15.458,38.013,0.2,0.89
1163,OIB,Hawaii,Norman_1999,samp.H-23,Hualalai,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/HUALALAI/SHIELDSTAGE/PACIFICOCEAN,0.35,0.35,Stratigraphic,19.9,-156.0,46.3951,1.08904,7.43168,11.6668,5.73762,26.0159,0.171423,0.19159,1.19996,0.100837,0.327,,2.9,20.0,,182.0,1843.0,114.0,1391.0,49.0,86.0,10.6,3.1,150.0,15.0,74.0,5.3,,0.035,33.0,4.33,10.9,1.54,7.7,2.16,0.77,2.61,0.43,2.45,0.48,1.25,,1.04,0.15,1.63,,,0.44,0.29,0.1,,,18.195,15.453,37.952,0.2,0.89
1164,OIB,Hawaii,Norman_1999,samp.ML-2-50,Mauna_Loa,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/PACIFICOCEAN,0.002,0.002,Stratigraphic,18.9,-155.7,48.4836,1.40126,9.46852,11.2701,7.38665,19.9379,0.170153,0.220198,1.54139,0.120108,0.423,,3.7,24.8,,206.0,1095.0,81.0,1073.0,63.0,87.0,13.2,3.4,183.0,18.9,93.0,6.0,,0.035,45.0,5.45,14.1,2.03,10.4,3.01,1.06,3.53,0.58,3.32,0.65,1.7,,1.41,0.2,2.34,,,0.56,0.38,0.14,,,18.173,15.457,37.928,0.2,0.89
1165,OIB,Hawaii,Norman_1999,samp.MLKAH-1,Mauna_Loa,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/PACIFICOCEAN,0.002,0.002,Stratigraphic,19.0,-155.7,47.7957,1.52954,8.82735,11.4666,6.678,21.6535,0.179946,0.249925,1.46956,0.149955,0.498,,3.3,19.8,,200.0,1148.0,86.0,1122.0,29.0,89.0,13.6,4.0,193.0,21.8,115.0,7.8,,0.036,50.0,6.42,16.6,2.31,11.7,3.3,1.13,3.88,0.62,3.54,0.7,1.79,,1.46,0.21,2.59,,,0.65,0.46,0.13,,,,,,0.2,0.89
1166,OIB,Hawaii,Norman_1999,samp.MLKAH-2,Mauna_Loa,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/PACIFICOCEAN,0.002,0.002,Stratigraphic,19.0,-155.7,49.79,1.59032,10.9022,10.6921,8.42168,16.4633,0.170034,0.220044,1.61032,0.140028,0.48,,4.1,28.9,,207.0,827.0,64.0,863.0,56.0,86.0,14.5,3.3,203.0,19.6,98.0,6.3,,0.032,47.0,6.02,16.0,2.36,11.9,3.48,1.2,3.86,0.66,3.74,0.74,1.88,,1.55,0.21,2.5,,,0.62,0.41,0.13,,,,,,0.2,0.89
1167,OIB,Hawaii,Norman_1999,samp.MLKAH-3,Mauna_Loa,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/PACIFICOCEAN,0.002,0.002,Stratigraphic,19.0,-155.7,49.5688,1.57441,10.7601,10.7501,8.28319,16.9475,0.160449,0.240674,1.57441,0.140393,0.468,,3.6,21.8,,206.0,819.0,69.0,872.0,64.0,84.0,15.2,3.5,217.0,21.7,111.0,7.0,,0.032,47.0,6.04,15.6,2.25,11.7,3.39,1.2,3.97,0.65,3.65,0.72,1.83,,1.53,0.22,2.57,,,0.59,0.41,0.12,,,,,,0.2,0.89
1168,OIB,Hawaii,Norman_1999,samp.ML1868,Mauna_Loa,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/PACIFICOCEAN,0.002,0.002,Stratigraphic,19.47,-155.58,47.9984,1.3711,8.88711,11.3791,6.82546,21.4972,0.180144,0.260208,1.46117,0.140112,0.462,,3.4,21.4,,180.0,1451.0,81.0,1033.0,62.0,90.0,12.2,4.3,206.0,17.6,95.0,6.3,,0.043,59.0,6.02,15.4,2.19,11.0,3.05,1.05,3.4,0.55,3.1,0.61,1.56,,1.26,0.18,2.28,,,0.64,0.4,0.14,,,,,,0.2,0.89
1169,OIB,Hawaii,Norman_1999,samp.KOH-1-28,Kohala,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/KOHALA/PACIFICOCEAN,0.35,0.35,Stratigraphic,20.5,-155.9,48.6936,1.41155,9.31024,10.9821,7.21794,20.5426,0.160176,0.260286,1.30143,0.120132,0.471,,3.4,23.9,,226.0,1188.0,92.0,1020.0,60.0,85.0,13.1,3.9,199.0,19.3,103.0,7.0,,0.037,49.0,6.26,15.7,2.21,11.0,3.0,1.03,3.47,0.56,3.21,0.62,1.6,,1.35,0.19,2.27,,,0.62,0.39,0.13,,,18.072,15.445,37.792,0.2,0.89
1170,OIB,Oahu,Norman_1999,samp.KOO-CF,Koolau,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.85,51.4104,1.71267,10.8805,10.951,6.76002,15.4846,0.141044,0.473504,1.97461,0.211566,0.714,,4.8,19.0,,196.0,844.0,94.0,924.0,72.0,97.0,16.7,7.6,343.0,20.2,132.0,8.2,,0.088,95.0,10.08,23.8,3.36,16.8,4.35,1.48,4.49,0.68,3.7,0.69,1.71,,1.31,0.19,3.1,,,1.03,0.6,0.17,,,17.843,15.439,37.774,0.2,0.89
1171,OIB,Oahu,Norman_1999,samp.KOO-17A,Koolau,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.65,47.9364,1.38917,9.83491,11.4657,6.40225,21.0288,0.171129,0.0905979,1.50997,0.171129,0.6,,4.5,19.1,,175.0,834.0,83.0,1089.0,64.0,99.0,13.1,0.3,273.0,17.9,110.0,6.2,,0.005,38.0,8.03,20.0,2.81,14.0,3.44,1.17,3.67,0.57,3.18,0.61,1.55,,1.28,0.18,2.62,,,0.81,0.44,0.04,,,17.871,15.444,37.87,0.2,0.89
1172,OIB,Oahu,Jackson_1999,samp.6308,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.9,48.9065,2.75245,15.0271,11.9723,11.0503,7.0835,0.172028,0.232744,2.45899,0.344056,1.32,,,28.4,,289.0,212.0,43.8,88.0,,124.0,23.0,2.4,492.0,25.9,207.0,19.6,,,175.0,16.7,44.0,,28.2,6.77,2.21,,1.02,,,,,1.94,0.28,4.6,1.01,,,1.06,,,,,,,0.2,0.89
1173,OIB,Oahu,Jackson_1999,samp.5483,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.9,50.8954,1.88276,12.5315,10.5484,9.06966,12.0659,0.161958,0.445385,2.17631,0.222693,0.75,,,23.9,,239.0,547.0,53.0,427.0,,108.0,18.1,4.9,337.0,19.5,133.0,9.0,,,77.0,8.81,25.0,,16.0,4.23,1.47,,0.63,,,,,1.48,0.23,2.87,0.45,,,0.51,,,,,,,0.2,0.89
1174,OIB,Oahu,Jackson_1999,samp.5015,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.9,51.9862,1.99674,13.3082,10.694,9.52759,9.54787,0.162172,0.304072,2.24,0.233122,0.78,,,,,241.0,539.0,,213.0,,109.0,19.1,3.1,332.0,22.2,135.0,7.9,,,69.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
1175,OIB,Oahu,Jackson_1999,samp.4784,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.9,52.0407,2.23798,14.2988,10.5819,10.4709,7.12914,0.162026,0.475951,2.33925,0.263292,0.93,,,,,272.0,280.0,,86.0,,110.0,20.4,5.1,394.0,22.7,159.0,11.3,,,98.0,,31.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
1176,OIB,Oahu,Jackson_1999,samp.4349,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.9,59.0715,2.24266,16.0013,0.0,10.6975,8.05113,0.168199,0.504597,2.99394,0.269119,0.78,,,25.1,,228.0,281.0,40.3,190.0,,104.0,19.7,6.2,352.0,23.0,136.0,8.4,,,98.0,9.7,26.0,,16.9,4.7,1.62,,0.82,,,,,1.89,0.29,3.05,0.49,,,0.75,,,,,,,0.2,0.89
1177,OIB,Oahu,Jackson_1999,samp.3754,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.9,51.4892,2.04907,15.0198,10.7292,10.4674,7.21717,0.161503,0.191785,2.46292,0.211973,0.72,,,27.9,,258.0,233.0,42.8,108.0,,115.0,20.1,2.0,349.0,23.0,140.0,7.9,,,70.0,8.35,24.0,,17.6,4.7,1.64,,0.73,,,,,1.78,0.27,3.04,0.45,,,0.46,,,,,,,0.2,0.89
1178,OIB,Oahu,Jackson_1999,samp.3506,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.9,52.2572,2.06598,14.7151,10.3728,10.1577,7.17017,0.162038,0.273439,2.58248,0.243057,0.81,,,,,249.0,233.0,,111.0,,107.0,19.7,2.7,374.0,22.8,144.0,8.6,,,72.0,,27.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
1179,OIB,Oahu,Jackson_1999,samp.3143,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.9,52.6395,2.1072,14.3351,10.3325,9.98895,7.15233,0.151962,0.486277,2.54283,0.2634,0.81,,,,,253.0,243.0,,121.0,,104.0,19.9,5.0,385.0,22.4,149.0,8.8,,,89.0,,27.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
1180,OIB,Oahu,Jackson_1999,samp.2819,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.9,52.148,2.2761,14.648,10.352,9.89345,7.32398,0.161856,0.2529,2.64028,0.30348,1.02,,,,,243.0,272.0,,92.0,,110.0,20.7,2.6,437.0,23.5,174.0,13.1,,,119.0,,34.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
1181,OIB,Oahu,Jackson_1999,samp.2737,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.9,52.8998,2.23151,14.3584,10.1239,9.64293,7.1186,0.15146,0.504865,2.66569,0.302919,0.93,,,,,233.0,255.0,,91.0,,104.0,21.0,6.3,428.0,23.4,171.0,13.2,,,109.0,,31.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
1182,OIB,Oahu,Jackson_1999,samp.2394A,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.9,50.7941,2.53005,14.4995,11.2754,10.5978,7.18373,0.172735,0.314987,2.32684,0.304826,0.96,,,,,293.0,251.0,,123.0,,122.0,20.4,3.4,417.0,25.4,180.0,12.7,,,90.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
1183,OIB,Oahu,Jackson_1999,samp.1502,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.9,50.4541,2.17422,15.5447,11.2226,10.485,7.13226,0.162559,0.0914393,2.48918,0.243838,0.81,,,28.7,,263.0,252.0,45.2,150.0,,114.0,19.3,0.5,387.0,24.0,151.0,9.6,,,71.0,10.1,27.0,,19.3,5.11,1.79,,0.89,,,,,1.87,0.28,3.48,0.53,,,0.64,,,,,,,0.2,0.89
1184,OIB,Oahu,Jackson_1999,samp.5800,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.9,53.3377,1.91578,13.674,10.1206,9.33562,8.13953,0.152046,0.587911,2.49355,0.243274,0.84,,,,,235.0,415.0,,179.0,,105.0,19.6,6.6,381.0,19.9,137.0,9.1,,,95.0,,28.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
1185,OIB,Oahu,Jackson_1999,samp.5313,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.9,53.3252,1.99337,13.6399,10.3793,9.43056,7.85206,0.151779,0.465457,2.50942,0.252966,1.02,,,,,233.0,377.0,,130.0,,104.0,19.4,6.4,404.0,21.0,151.0,9.7,,,106.0,,34.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
1186,OIB,Oahu,Jackson_1999,samp.4886,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.9,53.27,1.91257,14.5456,9.84767,9.91515,7.07649,0.150992,0.44291,2.587,0.251653,0.75,,,,,236.0,236.0,,103.0,,99.0,19.5,5.4,410.0,21.2,137.0,7.6,,,92.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
1187,OIB,Oahu,Jackson_1999,samp.2668,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.9,52.5488,1.89192,13.4761,10.5031,9.61136,8.82221,0.161875,0.485626,2.25614,0.242813,0.75,,,,,247.0,426.0,,210.0,,108.0,18.8,5.9,374.0,19.8,136.0,8.1,,,88.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
1188,OIB,Oahu,Jackson_1999,samp.1929,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.9,53.2201,2.03222,14.3966,9.83775,9.5776,7.34417,0.150908,0.362178,2.80688,0.271634,0.84,,,,,232.0,275.0,,108.0,,100.0,20.4,4.5,430.0,21.0,149.0,9.0,,,110.0,,28.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
1573,OIB,Hawaii,Garcia_2000,samp.12-MAR-92,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.33,-155.11,50.505,2.38902,12.9211,11.3794,10.7049,9.11896,0.182989,0.418842,2.15521,0.22467,0.855,,,,,286.0,541.0,,176.0,,119.0,,6.8,316.0,24.4,148.0,13.0,,0.072,100.0,11.4,28.5,4.29,19.6,5.25,1.8,5.61,0.86,5.18,0.97,2.55,0.35,2.04,0.29,3.71,,,,0.87,0.295,,,,,,0.2,0.89
1579,OIB,Hawaii,Garcia_2000,samp.6-JUN-92,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.33,-155.11,50.4642,2.39057,12.8879,11.4228,10.7637,9.08661,0.182952,0.422822,2.1446,0.233772,0.897,,,,,282.0,530.0,,172.0,,118.0,,7.1,319.0,23.9,149.0,14.7,,0.078,106.0,12.1,29.9,4.42,20.7,5.61,1.95,5.99,0.92,5.42,1.02,2.68,0.38,2.18,0.32,3.99,,,,0.88,0.301,,,,,,0.2,0.89
1584,OIB,Hawaii,Garcia_2000,samp.8-SEP-92,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.33,-155.11,50.6573,2.40084,13.0401,11.2948,10.7043,8.75434,0.182805,0.426545,2.30538,0.233584,0.855,,,,,285.0,484.0,,157.0,,121.0,,6.6,320.0,24.4,151.0,13.4,,0.071,99.0,11.4,28.5,4.21,19.5,5.16,1.83,5.6,0.84,5.04,0.94,2.46,0.35,1.98,0.28,3.69,,,,0.82,0.281,,,,,,0.2,0.89
1588,OIB,Hawaii,Garcia_2000,samp.12-NOV-92,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.33,-155.11,50.6614,2.4278,13.0391,11.3299,10.7913,8.66563,0.183077,0.43023,2.2376,0.233931,0.909,,,,,284.0,482.0,,160.0,,135.0,,7.5,320.0,24.6,146.0,13.1,,0.075,104.0,11.9,30.3,4.48,20.4,5.57,1.92,5.83,0.91,5.4,1.04,2.73,0.39,2.16,0.31,3.89,,,,0.85,0.297,,,,,,0.2,0.89
1589,OIB,Hawaii,Garcia_2000,samp.29-DEC-92,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.33,-155.11,50.4994,2.39916,12.9279,11.385,10.7173,8.965,0.183375,0.426856,2.26163,0.234313,0.87,,,,,280.0,498.0,,170.0,,120.0,,6.8,318.0,24.0,149.0,13.5,,0.072,103.0,11.7,29.0,4.35,20.0,5.34,1.88,5.96,0.88,5.19,0.98,2.58,0.37,2.05,0.29,3.84,,,,0.87,0.293,0.703601,0.512956,18.397,15.46,38.016,0.2,0.89
1592,OIB,Hawaii,Garcia_2000,samp.20-FEB-93,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.33,-155.11,50.6362,2.43459,13.135,11.3451,10.8463,8.47651,0.18229,0.420281,2.28876,0.234952,0.861,,,,,282.0,452.0,,132.0,,120.0,,7.2,317.0,24.4,150.0,13.0,,0.069,99.0,11.3,28.7,4.33,19.9,5.28,1.83,5.76,0.86,5.05,0.97,2.53,0.35,2.06,0.29,3.79,,,,0.9,0.286,,,,,,0.2,0.89
1595,OIB,Hawaii,Garcia_2000,samp.9-MAY-93,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.33,-155.11,50.4887,2.38089,12.9138,11.3825,10.7023,9.02852,0.182599,0.425051,2.2622,0.233321,0.843,,,,,285.0,476.0,,166.0,,121.0,,6.8,317.0,24.2,149.0,13.3,,0.066,99.0,11.2,28.1,4.15,19.1,5.09,1.81,5.57,0.83,4.92,0.93,2.47,0.34,2.0,0.28,3.73,,,,0.81,0.284,,,,,,0.2,0.89
1599,OIB,Hawaii,Garcia_2000,samp.13-AUG-93,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.33,-155.11,50.6951,2.41743,13.1087,11.3857,10.8835,8.50651,0.182066,0.422797,2.16456,0.233651,0.909,,,,,290.0,458.0,,140.0,,160.0,,6.5,321.0,24.8,146.0,14.3,,0.072,108.0,11.9,30.3,4.41,20.3,5.64,1.93,5.93,0.89,5.38,1.03,2.66,0.37,2.16,0.3,4.05,,,,0.92,0.316,,,,,,0.2,0.89
1603,OIB,Hawaii,Garcia_2000,samp.4-JAN-94,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.33,-155.11,50.9349,2.49721,13.5577,11.2167,11.1616,7.36019,0.181983,0.440803,2.40622,0.242644,0.897,,,,,298.0,367.0,,97.0,,169.0,,6.9,331.0,25.4,157.0,14.7,,0.075,106.0,11.8,29.9,4.42,20.7,5.45,1.9,5.94,0.88,5.34,0.99,2.57,0.37,2.12,0.3,3.88,,,,0.9,0.321,,,,,,0.2,0.89
1608,OIB,Hawaii,Garcia_2000,samp.25-APR-94,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.33,-155.11,50.6741,2.46602,13.406,11.29,11.042,7.78902,0.181845,0.433397,2.47511,0.24246,0.924,,,,,300.0,379.0,,107.0,,120.0,,6.6,329.0,25.7,156.0,14.1,,0.076,109.0,12.3,30.8,4.63,21.4,5.73,1.97,6.21,0.91,5.58,1.04,2.77,0.37,2.21,0.3,4.05,,,,0.92,0.32,0.703605,0.512957,18.407,15.472,38.058,0.2,0.89
1613,OIB,Hawaii,Garcia_2000,samp.25-AUG-94,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.33,-155.11,50.6812,2.441,13.1814,11.3847,10.9743,8.13666,0.183075,0.434294,2.34946,0.233929,0.858,,,,,284.0,409.0,,119.0,,116.0,,7.0,305.0,24.4,151.0,13.2,,0.072,102.0,11.5,28.6,4.29,19.6,5.29,1.84,5.88,0.86,5.22,0.98,2.57,0.36,2.11,0.29,3.9,,,,0.84,0.292,,,,,,0.2,0.89
1614,OIB,Hawaii,Garcia_2000,samp.9-OCT-94,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.33,-155.11,50.6654,2.42649,13.1291,11.4475,10.9019,8.32897,0.183054,0.41594,2.26784,0.233903,0.879,,,,,292.0,428.0,,124.0,,120.0,,7.1,325.0,25.5,150.0,14.1,,0.071,104.0,11.7,29.3,4.32,20.1,5.35,1.89,5.79,0.87,5.09,0.98,2.55,0.36,2.08,0.3,3.88,,,,0.85,0.3,,,,,,0.2,0.89
1617,OIB,Hawaii,Garcia_2000,samp.14-JAN-95,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.33,-155.11,50.6569,2.43389,13.154,11.4706,10.8703,8.33287,0.182694,0.412076,2.25322,0.233442,0.879,,,,,292.0,443.0,,129.0,,120.0,,6.5,325.0,23.7,150.0,14.0,,0.072,102.0,11.4,29.3,4.3,20.1,5.46,1.85,5.76,0.87,5.21,0.95,2.61,0.36,2.1,0.29,3.88,,,,0.9,0.304,,,,,,0.2,0.89
