Area,Province,Author,Sample,Unique_Id,Flow,RockType,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb
1,MARR43,MURTON/2002,DAR0080-082-001,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,59.002,-30.867,49.95,1.08,14.61,10.89,11.95,8.89,0.19,0.06,2,0.09,,,,48.1,1.06981803,339,453,,160,100,90.1,15.5,0.85,69,28.9,55.4,1.43,,0.01,,1.55,4.96,0.88,5.36,2.12,0.81,3.29,0.67,4.71,1.07,3.17,,3.07,0.45,1.67,0.11,,0.19,0.08,0.04,,,,,
1,MARR43,MURTON/2002,DAR0080-075-010,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,58.842,-31.017,50.26,1.09,14.96,10.9,12.06,8.11,0.18,0.06,1.99,0.09,,,,46,1.078821369,335,308,,121,98,89.6,15.8,0.87,68,29.2,56.6,1.52,,0.01,,1.59,5.05,0.89,5.41,2.12,0.8,3.31,0.67,4.68,1.07,3.16,,3.05,0.45,1.67,0.1,,0.19,0.09,0.06,,,,,
1,MARR43,MURTON/2002,DAR0080-074-001,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,58.868,-31.075,50.07,1.04,15.37,10.5,12.19,8.18,0.18,0.06,2.03,0.09,,,,48.9,1.031415693,332,368,,126,96,85.8,15.4,0.81,71,28.6,53.6,1.37,,0.01,,1.49,4.78,0.84,5.13,2.02,0.78,3.22,0.65,4.55,1.05,3.06,,2.98,0.44,1.58,0.1,,0.24,0.08,,,,,,
1,MARR43,MURTON/2002,DAR0080-080-001,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,58.968,-30.932,50.1,0.97,15.8,10.07,12.45,7.97,0.17,0.06,2.04,0.08,,,,45.2,0.965791319,309,310,,116,89,79.3,14.7,0.62,72,26.6,58.7,1.37,,0.01,,1.47,4.57,0.8,4.84,1.91,0.74,2.93,0.6,4.27,0.98,2.89,,2.84,0.42,1.47,0.1,,0.12,0.08,0.05,,,,,
1,MARR43,Galeetal./thisstudy,LYN1971-010,,,,,ICP-MS,,,GL,58.893,-30.92,50.92,1.11,14.28,11.23,11.65,8,,0.04,2.19,0.09,,,,,,,,,,,,,0.91,70,29.9,56.4,1.253,,0.008,,1.456,4.904,0.964,5.691,2.323,0.879,3.38427,0.636,4.47,1.036,3.11648,,3.078,0.47,1.648,0.083,,0.382,0.076,0.027,,,,,
1,MARR43,Galeetal./thisstudy,GLJ-10,,,,,ICP-MS,,,GL,58.87,-30.95,51.85,1.25,13.9,11.51,11.45,7.22,0.22,0.04,2.24,0.06,,,,,,,,,,,,,0.65,70,29.9,56.4,1.25,,0.009,,1.46,4.9,0.96,5.69,2.32,0.88,3.64,0.64,4.47,1.04,3.01,,3.08,0.47,1.65,0.083,,0.38,0.076,0.027,,,,,
1,MARR43,Kelley/Kingsley/andSchilling/inrevision,GLJ-010,,,,,ICP-MS,,,GL,58.87,-30.95,49.4,1.26,13.97,11.57,11.51,7.9,0.22,0.04,2.25,0.06,,,4.3,46.4,1.10851419,333,209,48.9,91,91,88.6,16.3,,67,29.3,56.7,1.156,0.478,,,1.03,5,1.02,5.91,2.35,0.908,3.37,0.667,4.72,1.086,3.23,,3.13,0.48,1.29,0.083,0.014,0.299,0.072,0.017,0.702802,0.513164,18.198,15.457,37.79
1,MARR44,MURTON/2002,DAR0080-065-006,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,58.583,-31.412,50.74,1.25,14.39,11.62,11.74,7.44,0.2,0.09,2.08,0.11,,,,48.5,1.245075125,369,260,,90,83,96,17,1.12,72,33,66.3,1.95,,0.02,,2,6.24,1.07,6.43,2.47,0.92,3.78,0.77,5.37,1.22,3.58,,3.46,0.51,1.95,0.14,,0.3,0.12,,,,,,
1,MARR44,MURTON/2002,DAR0080-067-006,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,58.705,-31.317,50.28,1.2,14.22,11.42,12.12,7.99,0.2,0.07,2.08,0.1,,,,50.5,1.196833055,359,310,,105,89,93.4,16.1,0.98,74,32.5,61.6,1.69,,0.01,,1.8,5.76,1,6.12,2.41,0.9,3.76,0.75,5.25,1.2,3.51,,3.41,0.5,1.89,0.11,,0.32,0.1,0.04,,,,,
1,MARR44,MURTON/2002,DAR0080-070-004,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,58.76,-31.183,50.21,1.08,15.13,10.62,12.37,7.9,0.18,0.07,2.05,0.09,,,,46.8,1.07033389,325,233,,97,92,84.9,14.1,1,76,28.3,56,1.55,,,,1.65,5.17,0.9,5.47,2.12,0.82,3.26,0.66,4.62,1.05,3.08,,2.98,0.43,1.65,0.12,,0.25,0.09,0.05,,,,,
1,MARR44,MURTON/2002,DAR0080-066-003,,,,,XRF+ADs-ICP-MS+ADs-MS-ID,,,WR,58.66,-31.345,50.33,1.11,15.2,10.54,12.3,7.8,0.18,0.07,2.06,0.1,,,,47.4,1.106161937,341,301,,100,86,88.2,15.6,1.05,71,27.8,62.6,1.72,,0.01,,1.706,5.358,,5.504,2.12,0.802,3.211,,4.58,,3.049,,2.965,0.41,1.61,,,0.3,0.08,,,,,,
1,MARR45,MURTON/2002,DAR0080-063-003,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,58.58,-31.53,50.02,1.12,14.68,11,11.92,8.54,0.19,0.07,2.05,0.09,,,,48.4,1.114858097,343,358,,139,94,90.5,15.7,1.01,74,30,60.4,1.72,,0.01,,1.78,5.55,0.96,5.76,2.24,0.84,3.39,0.69,4.85,1.1,3.25,,3.16,0.46,1.77,0.13,,0.31,0.1,0.04,,,,,
1,MARR45,Galeetal./thisstudy,END0025-005-003,,,,,ICP-MS,,,GL,58.42,-31.62,50.69,1.11,14.72,10.54,12.29,7.94,,0.07,2.02,0.12,,,3.3,39.1,1.052420701,318,424,45.5,104,214,,15.9,0.947,73,28.2,57.3,1.848,0.314,0.015,0.42,1.799,5.739,1.044,5.896,2.277,0.842,3.34428,0.643,4.355,0.998,2.96965,,2.897,0.45,1.61,0.108,0.015,0.331,0.101,0.043,0.70269,0.513165,18.172,15.448,37.762
1,MARR46,MURTON/2002,DAR0080-002-006,,,,,XRF+ADs-ICP-MS-ID,,,GL,57.737,-32.693,50.35,1.04,14.51,10.8,12.07,8.65,0.18,0.05,1.98,0.09,,,,46.8,1.034265442,325,388,,134,86,86.6,14.8,0.63,69,27.9,55.6,1.12,,,,1.606,5.33,,5.826,2.288,0.873,3.52,,4.98,,3.312,,3.213,0.48,,,,0.24,,0.04,0.70277,0.513188,,,
1,MARR46,MURTON/2002,DAR0080-001,,,,,ICP-MS+ADs-ICP-MS-ID,,,WR,57.724,-32.687,,,,,,,,,,,,,,,,,,,,,,,0.56,68,28.4,53.6,1.16,,0.01,,1.63,4.9,0.88,5.36,2.1,0.79,3.23,0.65,4.6,1.04,3.04,,2.92,0.42,1.61,,,,0.08,,,,,,
1,MARR46,MURTON/2002,DAR0080-004,,,,,ICP-MS+ADs-ICP-MS-ID,,,WR,57.765,-32.685,,,,,,,,,,,,,,,,,,,,,,,0.61,72,29,56.8,1.22,,,,2.25,6.07,1.02,5.86,2.17,0.82,3.31,0.66,4.7,1.05,3.09,,3,0.43,1.69,,,,0.08,,,,,,
1,MARR46,MURTON/2002,DAR0080-017-002,,,,,ICP-MS+ADs-ICP-MS-ID,,,WR,57.887,-32.43,,,,,,,,,,,,,,,,,,,,,,,0.41,64,18.8,33.4,0.78,,,,0.95,3.11,0.6,3.64,1.48,0.58,2.44,0.5,3.31,0.75,2.17,,1.97,0.29,1.06,,,0.14,0.04,,,,,,
1,MARR46,MURTON/2002,DAR0080-033,,,,,ICP-MS+ADs-ICP-MS-ID,,,WR,58.025,-32.332,,,,,,,,,,,,,,,,,,,,,,,0.65,68,26.9,51,1.18,,0.01,,1.48,4.64,0.82,5.01,1.97,0.75,3.02,0.61,4.32,0.98,2.9,,2.82,0.41,1.52,0.08,,,0.07,0.04,,,,,
1,MARR46,MURTON/2002,DAR0080-BRR,,,,,ICP-MS+ADs-ICP-MS-ID,,,WR,57.737,-32.693,,,,,,,,,,,,,,,,,,,,,,,0.6,68,27.6,54.5,1.08,,0.01,,,,,,,,,,,,,,,,1.53,,,0.5,0.06,0.04,,,,,
1,MARR46,MURTON/2002,DAR0080-020-004,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,57.936,-32.425,49.77,1.02,14.21,10.72,11.58,8.83,0.18,0.05,2.04,0.08,,,,45.1,1.025390651,315,373,,159,92,87.1,15.3,0.61,70,27.8,50.5,1.09,,0.01,,1.38,4.53,0.82,5.06,2.03,0.79,3.19,0.65,4.54,1.04,3.05,,2.96,0.43,1.58,0.08,,0.26,0.07,,,,,,
1,MARR46,MURTON/2002,DAR0080-032-001,,,,,XRF+ADs-ICP-MS+ADs-MS-ID,,,WR,58.026,-32.35,50.96,1.06,14.61,10.88,11.99,7.87,0.2,0.05,2.01,0.09,,,,50.2,1.048684474,346,241,,93,90,91.7,15.9,0.61,65,29,49.8,1.16,,0.01,,1.466,4.553,,5.152,2.067,0.788,3.225,,4.6,,3.094,,3.09,,1.49,,,0.28,,,,,,,
1,MARR46,MURTON/2002,DAR0080-039-002,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,58.088,-32.209,50.59,1.09,14.58,11.1,11.98,7.99,0.19,0.06,2.04,0.09,,,,47.5,1.083265442,334,265,,104,84,90,16.5,0.59,71,29.2,55.9,1.07,,0.01,,1.393,4.712,0.88,5.317,2.12,0.815,3.29,0.67,4.62,1.07,3.074,,2.981,0.45,1.66,0.08,,0.19,0.06,0.04,,,,,
1,MARR46,MURTON/2002,DAR0080-040-003,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,58.112,-32.202,50.61,1.1,14.62,11.09,11.97,7.91,0.19,0.06,2.06,0.09,,,,47.2,1.089906511,335,256,,103,85,90.9,16.1,0.64,73,29.7,54.8,1.09,,0.01,,1.47,4.96,0.9,5.54,2.19,0.85,3.39,0.69,4.79,1.09,3.2,,3.1,0.45,1.7,0.08,,0.35,0.06,0.04,,,,,
1,MARR46,MURTON/2002,DAR0080-044-004,,,,,XRF+ADs-ICP-MS+ADs-MS-ID,,,WR,58.183,-32.067,50.57,1.17,14.33,11.36,11.69,8.04,0.19,0.08,2.15,0.1,,,,47.5,1.158931553,351,270,,112,87,94,16,1.04,69,29.8,65.1,1.65,,0.02,,1.718,5.457,,5.738,2.226,0.844,3.432,,4.784,,3.204,,3.109,0.46,1.73,,,0.36,0.08,,,,,,
1,MARR46,MURTON/2002,DAR0080-030-005,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,58.001,-32.308,50.35,1.07,14.61,10.75,12.21,8.36,0.19,0.06,2.01,0.09,,,,47.4,1.056761269,327,389,,123,86,86.6,16.5,0.63,72,28.7,53.6,1.14,,0.01,,1.44,4.75,0.86,5.37,2.14,0.81,3.3,0.67,4.69,1.07,3.12,,3.02,0.44,1.64,,,0.23,0.07,0.03,,,,,
1,MARR46,MURTON/2002,DAR0080-022-001,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,57.978,-32.455,50.23,1.11,14.14,11.22,11.75,8.9,0.19,0.06,2.02,0.1,,,,47.3,1.096828047,331,364,,152,87,90.7,15.1,0.8,71,29.3,56.8,1.47,,0.01,,1.62,5.09,0.91,5.423,2.13,0.815,3.2,0.67,4.73,1.07,3.103,,3.034,0.42,1.68,0.11,,0.11,0.09,0.05,,,,,
1,MARR46,MURTON/2002,DAR0080-049-005,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,GL,58.258,-31.924,50.11,1.17,14.14,11.55,11.73,8.59,0.19,0.06,2.07,0.1,,,,50,1.157116861,367,345,,144,104,97.4,15.3,0.85,67,31.3,60.1,1.51,,0.01,,1.67,5.36,0.95,5.8,2.3,0.85,3.59,0.72,5.1,1.16,3.42,,3.33,0.48,1.81,0.1,,0.31,0.09,0.03,,,,,
1,MARR46,MURTON/2002,DAR0080-049-008,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,58.258,-31.924,50.15,1.18,14.06,11.6,11.71,8.57,0.19,0.07,2.05,0.1,,,,47,1.167717863,347,337,,145,104,95.2,16.2,0.8,68,31.5,65.9,1.52,,0.01,,1.67,5.35,0.95,5.78,2.31,0.85,3.57,0.73,5.07,1.16,3.39,,3.33,0.49,1.8,0.1,,0.32,0.1,,,,,,
1,MARR46,MURTON/2002,DAR0080-045-002,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,58.201,-32.076,50.2,1.09,14.43,11.18,11.94,8.55,0.19,0.06,1.99,0.09,,,,48.6,1.082671119,345,327,,136,98,91.5,16.1,0.85,68,28.7,54.7,1.5,,0.01,,1.59,5.05,0.89,5.36,2.13,0.81,3.29,0.67,4.67,1.06,3.13,,3.05,0.45,1.65,0.1,,0.28,0.09,0.05,,,,,
1,MARR46,MURTON/2002,DAR0080-059-001,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,58.388,-31.797,50.27,1.18,14.28,11.11,11.61,8.78,0.19,0.08,2.08,0.1,,,,49.7,1.171330551,356,392,,154,89,93.3,14.7,1.02,73,31.2,61.6,1.74,,0.01,,1.74,5.511,1,5.834,2.274,0.851,3.52,0.73,4.85,1.15,3.32,,3.1,0.47,1.85,0.13,,0.26,0.1,0.05,,,,,
1,MARR46,MURTON/2002,DAR0080-019-001,,,,,XRF+ADs-ICP-MS+ADs-MS-ID,,,WR,57.919,-32.424,50.42,1.09,14.42,10.87,11.88,8.56,0.19,0.09,2.06,0.09,,,,45.2,1.077275459,318,358,,146,91,86.9,15.8,0.99,71,28.3,60.1,1.71,,,,1.624,5.059,,5.352,2.095,0.803,3.19,,4.49,,3.023,,2.932,0.44,1.58,,,0.32,0.08,,,,,,
1,MARR46,MURTON/2002,DAR0080-027-002,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,57.986,-32.373,50.06,1.1,14.55,11.25,12.16,8.26,0.19,0.05,2.01,0.1,,,,47.5,1.093415693,337,368,,122,97,90.4,16.1,0.73,67,28.8,49.4,1.54,,0.01,,1.6,4.97,0.88,5.33,2.1,0.8,3.25,0.66,4.66,1.06,3.11,,3.02,0.45,1.62,0.12,,0.06,0.09,,,,,,
1,MARR46,MURTON/2002,DAR0080-033A-001,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,58.04,-32.291,50.69,1.02,15.02,10.42,12.32,7.86,0.18,0.07,2.01,0.09,,,,45.7,1.015068447,317,285,,104,85,84,15.4,0.87,71,27.5,52.8,1.43,,0.01,,1.506,4.75,0.85,5.121,2.002,0.77,3.089,0.62,4.347,1,2.88,,2.815,0.42,1.56,0.11,,0.18,0.08,,,,,,
1,MARR46,MURTON/2002,DAR0080-018-001,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,57.913,-32.513,50.18,1.03,14.53,10.61,11.96,9.12,0.18,0.06,1.94,0.09,,,,47,1.01903172,324,467,,179,92,88,15.2,0.67,65,28.4,53.8,1.28,,,,1.49,4.78,0.85,5.18,2.04,0.77,3.18,0.64,4.55,1.03,3.06,,2.98,0.44,1.6,,,0.08,0.08,,,,,,
1,MARR46,MURTON/2002,DAR0080-011-001,,,,,XRF+ADs-ICP-MS+ADs-MS-ID,,,WR,57.839,-32.613,50.65,1.11,14.61,10.75,11.82,8.45,0.18,0.05,2.01,0.09,,,,47.6,1.101050083,343,347,,130,86,89.3,15.1,0.63,71,29.5,57.9,1.18,,0.01,,,4.416,,5.01,1.999,0.757,,,,,,,2.795,,1.75,0.09,,0.34,0.06,0.03,,,,,
1,MARR46,MURTON/2002,DAR0080-029-001,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,57.992,-32.275,50.07,1,14.96,10.71,12.09,8.58,0.18,0.05,1.96,0.12,,,,49.2,0.993656093,323,426,,134,97,86.1,14.4,0.6,67,26.8,54.3,1.07,,0.01,,,,,,,,,,,,,,,,1.53,0.08,,0.1,0.07,0.03,,,,,
1,MARR46,MURTON/2002,DAR0080-042-001,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,58.159,-32.172,50.29,1.03,14.66,10.38,12.26,8.79,0.18,0.06,1.97,0.09,,,,45.3,1.025709516,311,368,,141,89,84.7,16.1,0.85,72,27.7,53.2,1.36,,0.01,,1.6,5.09,0.88,5.35,2.06,0.79,3.22,0.64,4.52,1.03,3.01,,2.95,0.43,1.62,0.09,,0.28,0.08,0.03,,,,,
1,MARR46,MURTON/2002,DAR0080-018-002,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,57.913,-32.513,50.4,1.05,14.41,10.85,11.82,8.88,0.18,0.07,1.94,0.09,,,,47,1.039732888,328,368,,148,89,90,15.2,0.72,65,28.8,53.6,1.29,,0.01,,1.46,4.71,0.87,5.085,2.008,0.76,3.119,0.66,4.54,1.06,3.21,,2.944,0.44,1.64,,,0.13,0.08,0.03,,,,,
1,MARR46,MURTON/2002,DAR0080-028-003,,,,,XRF+ADs-ICP-MS+ADs-MS-ID,,,WR,57.988,-32.335,50.56,1.07,14.75,10.55,12.19,8.23,0.18,0.05,2.06,0.09,,,,47.4,1.056811352,324,386,,116,87,84.1,16.2,0.65,69,28.2,52.4,1.23,,0.01,,1.423,4.686,,5.307,2.123,0.817,3.3,,4.67,,3.103,,2.986,0.44,1.54,,,0.24,0.07,0.04,,,,,
1,MARR46,MURTON/2002,DAR0080-017-001,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,57.887,-32.43,48.85,0.79,14.64,9.77,12.86,10.86,0.17,0.04,1.71,0.06,,,,45.1,0.780056761,291,543,,250,85,68.2,14.2,0.44,61,21,32.3,0.75,,,,0.946,3.09,0.59,3.634,1.507,0.604,2.392,0.49,3.4,0.78,2.201,,2.08,0.32,1.08,,,0.02,0.05,,,,,,
1,MARR46,MURTON/2002,DAR0080-036-005,,,,,XRF+ADs-ICP-MS+ADs-MS-ID,,,WR,58.055,-32.317,50.41,0.94,16.76,9.72,12.69,6.9,0.17,0.04,2.04,0.08,,,,41.2,0.930051753,293,192,,75,75,77,15.6,0.53,65,25.5,45.8,0.99,,,,1.188,3.903,,4.451,1.798,0.7,2.81,,4.01,,2.685,,2.618,0.39,1.33,,,0.29,0.05,,,,,,
1,MARR47,MURTON/2002,DAR0080-014-001,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,57.52,-32.905,50.29,1.24,14.62,11.07,12.19,7.69,0.19,0.11,2.09,0.13,,,,43.1,1.232053422,338,306,,100,126,87.1,16.4,2.54,99,27.4,66.7,5.66,,0.05,,3.97,10.14,1.48,7.81,2.51,0.92,3.53,0.67,4.59,1.02,2.97,,2.86,0.42,1.93,0.35,,0.41,0.3,0.12,,,,,
1,MARR47,MURTON/2002,DAR0080-014-004,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,57.52,-32.905,50.12,1.25,14.66,11.09,12.31,7.64,0.19,0.15,2.03,0.12,,,,47.8,1.246567613,344,328,,98,122,90.3,15.6,2.41,96,26.8,68.4,5.49,,0.04,,3.77,9.71,1.42,7.49,2.42,0.88,3.41,0.65,4.43,0.98,2.85,,2.76,0.4,1.85,0.34,,0.69,0.28,0.15,,,,,
1,MARR47,MURTON/2002,DAR0080-014-003,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,57.52,-32.905,50.19,1.25,14.59,11.08,12.23,7.73,0.19,0.15,2.05,0.12,,,,47.2,1.23706177,341,330,,106,122,89.3,15.4,2.38,92,25.8,70.4,5.24,,0.04,,3.68,8.88,1.37,6.986,2.266,0.828,3.29,0.63,4.25,0.95,2.77,,2.63,0.39,1.78,,,0.41,,0.13,,,,,
1,MARR47,MURTON/2002,DAR0080-014-002,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,57.52,-32.905,50.04,1.24,14.75,11.05,12.2,7.79,0.19,0.16,2.01,0.12,,,,45.9,1.236240401,338,323,,104,117,89.4,16.1,2.48,95,26.3,67.9,5.59,,0.04,,3.784,9.772,1.43,7.512,2.399,0.877,3.325,0.64,4.376,0.98,2.842,,2.723,0.37,1.85,0.36,,0.22,0.29,0.15,,,,,
1,MARR47,MURTON/2002,DAR0080-013-001,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,57.508,-33.005,50.4,1.07,14.88,10.69,12.2,8.2,0.18,0.04,1.99,0.08,,,,47.6,1.060869783,336,353,,115,85,88.1,15.3,0.41,64,29.2,53.7,0.76,,,,1.27,4.4,0.82,5.14,2.08,0.8,3.25,0.66,4.69,1.06,3.13,,3.04,0.44,1.6,0.06,,0.28,0.05,0.02,,,,,
1,MARR47,MURTON/2002,DAR0080-012A-002,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,57.467,-33.008,50.27,1.04,14.65,10.76,12.05,8.71,0.18,0.05,1.92,0.09,,,,49.2,1.033722871,343,416,,141,88,88.8,15.1,0.47,60,28.1,52.7,0.87,,,,1.29,4.36,0.8,4.99,2.02,0.76,3.15,0.64,4.5,1.03,3.03,,2.96,0.43,1.56,0.07,,0.24,0.05,,,,,,
1,MARR47,MURTON/2002,DAR0080-013-002,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,57.508,-33.005,50.44,1.08,14.87,10.69,12.21,8.15,0.18,0.04,1.98,0.09,,,,47.3,1.069994992,334,345,,121,86,87.5,14.7,0.41,64,29.1,51.2,0.78,,,,1.28,4.41,0.82,5.17,2.09,0.8,3.29,0.66,4.71,1.07,3.15,,3.07,0.45,1.61,0.06,,0.31,0.05,0.02,,,,,
1,MARR47,MURTON/2002,DAR0080-012A-001,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,57.467,-33.008,50.28,1.05,14.72,10.85,12.11,8.46,0.18,0.05,1.93,0.09,,,,47.8,1.042584307,337,412,,140,87,88.3,15.8,0.45,61,28.6,51.8,0.88,,,,1.296,4.371,0.81,4.997,2.019,0.764,3.156,0.65,4.57,1.05,3.023,,2.944,0.43,1.6,,,0.1,0.05,0.03,,,,,
1,MARR47,MURTON/2002,DAR0080-013-004,,,,,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,,,WR,57.508,-33.005,50.26,1.08,14.86,10.77,12.24,8.2,0.18,0.04,2.02,0.09,,,,47,1.069529215,332,348,,116,85,87.9,15.2,0.39,64,28.9,54.8,0.74,,,,1.24,4.36,0.81,5.07,2.08,0.79,3.27,0.66,4.66,1.06,3.11,,3.02,0.44,1.59,0.06,,0.23,0.04,,,,,,
1,MARR47,Galeetal./thisstudy,END0025-004-001,,,,,ICP-MS,,,GL,57.14,-33.42,50.64,1.2,14.61,11.41,11.63,7.66,,0.06,2.16,0.12,,,5,36.9,1.21736227,305,259,49.3,98,128,89.5,16,,91,30.6,56.6,1.017,0.378,0.01,0.39,1.591,5.688,1.062,6.03,2.49,0.938,3.63723,0.703,4.702,1.079,3.28709,,3.137,0.48,1.671,0.062,0.014,0.424,0.059,0.023,0.70271,0.513184,18.124,15.431,37.672
1,MARR50,ArevaloandMcDonough(2008),END0025-002-SG12,,,,,ICP-MS,,,,54.76,324.78,51.25,1.27,14.64,11.3,11.72,8.08,,0.05,1.96,0.11,,,,43.8,1.271490818,,287,,,,,,,72,30,57.6,0.954703,,,,1.59001,5.74507,1.06724,6.32529,2.50808,0.943902,3.81784,0.72646,4.87168,1.10335,3.36952,,3.3382,0.5,1.72027,0.062096,,,0.078,0.02,,,,,
1,MARR50,ArevaloandMcDonough(2008),END0025-002-SG05,,,,,ICP-MS,,,,54.76,324.78,51.09,1.35,14.65,11.03,12.16,7.61,,0.04,2.08,0.12,,,,43.8,1.353537563,,303,,,,,,,73,30.1,58,0.682953,,,,1.44691,5.63069,1.07268,6.49061,2.58698,0.960772,3.80817,0.728217,4.93613,1.09474,3.40916,,3.37835,0.5,1.71542,0.0427916,,,0.054,0.017,,,,,
1,MARR50,ArevaloandMcDonough(2008),END0025-002-SG11,,,,,ICP-MS,,,,54.76,324.78,51.62,1.4,14.21,11.22,12.24,7.38,,0.04,2.08,0.13,,,,47.4,1.400315526,,308,,,,,,,72,33.6,63.4,0.697399,,,,1.52726,5.83745,1.11136,6.86981,2.71886,1.05002,4.23009,0.809808,5.43746,1.22268,3.74216,,3.66313,0.56,1.94676,0.0464891,,,0.06,0.017,,,,,
1,MARR50,Galeetal./thisstudy,END0025-002-004,,,,,ICP-MS,,,GL,54.76,-35.22,50.02,1.32,14.49,11.26,11.79,8.3,,0.04,2.17,0.15,,,4.7,44.8,1.313522538,350,287,46.3,95,107,112.5,16.9,0.276,71,32.7,67.1,0.668,0.438,0.004,0.42,1.484,5.416,1.092,6.761,2.519,0.989,3.90135,0.773,5.254,1.189,3.45666,,3.427,0.52,1.871,0.051,0.014,0.301,0.045,0.021,0.70277,0.513157,18.243,15.448,37.774
1,MARR52,JennerandO'Neill/2012,LYN1973-049-VG1679,,,,,LA-ICP-MS,,,GL,53.19,-35.09,50.84,0.99,14.94,9.32,12.93,8.33,,0.03,2.09,0.1,,,5,43.4,0.957941143,299,414,45.2,112,94,90.8,16.5,0.322192897,61,23.5,39.1,0.615943819,0.592089892,0.005,0.19087697,0.951397451,3.729296475,0.740095159,4.453479171,2.066655263,0.850832143,3.04828657,0.588851589,4.014242782,0.918529836,2.749442919,,2.635726611,0.4,1.321501499,0.03588824,0.004,0.169608364,0.034,,,,,,
1,MARR52,Galeetal./thisstudy,END0025-001-001,,,,,ICP-MS,,,GL,53.41,-35.24,50.53,1.49,14.37,11.31,11.76,7.59,,0.04,2.3,0.14,,,,39.8,1.258931553,335,263,43,79,138,,16.2,0.558,99,34.9,73.6,0.945,0.494,0.007,0.43,1.641,6.113,1.223,7.478,2.878,1.048,4.2873,0.821,5.644,1.243,3.68311,,3.527,0.54,2.08,0.061,0.015,,0.052,,0,0.513169,18.119,15.433,37.632
1,MARR53,Galeetal./thisstudy,LYN1971-007-VG0330,,,,,ICP-MS,,,GL,52.67,-34.94,,,,,,,,,,,,,6.8,,,332,285,48.4,122,88,106.3,17.1,0.93,77,34.2,71.1,1.67,,,0.47,1.93,6.56,1.21,7.36,2.72,1,4.49,0.78,5.4,1.23,3.45,,3.57,0.54,2.06,0.109,,,0.104,0.038,,,,,
1,MARR53,Galeetal./thisstudy,CHR0004-001-016,,,,,ICP-MS,,,GL,53.007,-34.99,51.55,1.94,14.08,12.73,10.77,6.73,,0.19,2.49,0.17,,,8.6,,,395,156,46.4,77,76,110.1,19.8,3.778,92,51.2,115.8,6.112,,0.04,0.68,4.397,12.033,2.097,12.117,4.392,1.441,6.16869,1.129,7.83,1.817,5.09762,,5.219,0.77,3.406,0.422,,,0.316,0.09,,,,,
