Author,Island,Volcano,Phase,SAMP_NO,Sample_Type,Latitude,Longitude,H2O wt%,Ce,FO_Host,Mg#_Rock,
Sides_2014,Hawaii,Kilauea,Shield,1400-02m1,Melt_Inclusion,,,0.464,29.74,82.7,53.29,
Sides_2014,Hawaii,Kilauea,Shield,1400-04m1,Melt_Inclusion,,,0.431,27.41,83.21,53.29,
Sides_2014,Hawaii,Kilauea,Shield,1400-32m1,Melt_Inclusion,,,0.371,26.57,82.73,53.29,
Sides_2014,Hawaii,Kilauea,Shield,1400-36m1,Melt_Inclusion,,,0.367,25.84,83.83,53.29,
Sides_2014,Hawaii,Kilauea,Shield,1400-51m1,Melt_Inclusion,,,0.356,26.45,82.86,53.29,
Sides_2014,Hawaii,Kilauea,Shield,1445-A17m1,Melt_Inclusion,,,0.094,23.31,80.48,54.68,
Sides_2014,Hawaii,Kilauea,Shield,1445-A17m2,Melt_Inclusion,,,0.093,24.31,80.61,54.68,
Sides_2014,Hawaii,Kilauea,Shield,1445-A19m1,Melt_Inclusion,,,0.095,23.28,80.37,54.68,
Sides_2014,Hawaii,Kilauea,Shield,1445-A26m1,Melt_Inclusion,,,0.104,23.52,80.45,54.68,
Sides_2014,Hawaii,Kilauea,Shield,1445-A26m2,Melt_Inclusion,,,0.114,24.2,80.59,54.68,
Sides_2014,Hawaii,Kilauea,Shield,1445-A29m1,Melt_Inclusion,,,0.103,24.63,80.49,54.68,
Sides_2014,Hawaii,Kilauea,Shield,1445-A29m2,Melt_Inclusion,,,0.105,26.96,80.54,54.68,
Sides_2014,Hawaii,Kilauea,Shield,1445-A32m1,Melt_Inclusion,,,0.104,27.93,80.81,54.68,
Sides_2014,Hawaii,Kilauea,Shield,1445-A34m1,Melt_Inclusion,,,0.084,22.23,80.74,54.68,
Sides_2014,Hawaii,Kilauea,Shield,1445-A41m1,Melt_Inclusion,,,0.086,24.79,81.59,54.68,
Sides_2014,Hawaii,Kilauea,Shield,1445-A44m1,Melt_Inclusion,,,0.094,27.63,80.24,54.68,
Sides_2014,Hawaii,Kilauea,Shield,1445-A45m1,Melt_Inclusion,,,0.079,26.63,80.6,54.68,
Sides_2014,Hawaii,Kilauea,Shield,1500-101m1,Melt_Inclusion,,,0.408,26.39,82.39,57.31,
Sides_2014,Hawaii,Kilauea,Shield,1500-104m1,Melt_Inclusion,,,0.422,36.96,82.2,57.31,
Sides_2014,Hawaii,Kilauea,Shield,1500-105m1,Melt_Inclusion,,,0.417,27.36,82.7,57.31,
Sides_2014,Hawaii,Kilauea,Shield,1500-108m1,Melt_Inclusion,,,0.41,27.5,83.25,57.31,
Sides_2014,Hawaii,Kilauea,Shield,1500-117m1,Melt_Inclusion,,,0.391,25.63,83.07,57.31,
Sides_2014,Hawaii,Kilauea,Shield,1500-122m1,Melt_Inclusion,,,0.416,32.09,82.37,57.31,
Sides_2014,Hawaii,Kilauea,Shield,1500-122m2,Melt_Inclusion,,,0.405,33.83,82.26,57.31,
Sides_2014,Hawaii,Kilauea,Shield,1500-124m1,Melt_Inclusion,,,0.375,22.52,82.57,57.31,
Sides_2014,Hawaii,Kilauea,Shield,1500-BR02m1,Melt_Inclusion,,,0.311,23.33,89.23,57.4,
Sides_2014,Hawaii,Kilauea,Shield,1500-BR21m1,Melt_Inclusion,,,0.439,24.19,81.79,57.4,
Sides_2014,Hawaii,Kilauea,Shield,1500-BR22m2,Melt_Inclusion,,,0.335,24.45,89.03,57.4,
Sides_2014,Hawaii,Kilauea,Shield,1500-BR22m1,Melt_Inclusion,,,0.319,28.48,88.43,57.4,
Sides_2014,Hawaii,Kilauea,Shield,1550-06m1,Melt_Inclusion,,,0.542,21.73,86.69,58.27,
Sides_2014,Hawaii,Kilauea,Shield,1550-08m1,Melt_Inclusion,,,0.138,32.32,86.84,58.27,
Sides_2014,Hawaii,Kilauea,Shield,1550-16m1,Melt_Inclusion,,,0.631,34.34,79.11,58.27,
Sides_2014,Hawaii,Kilauea,Shield,1550-16m2,Melt_Inclusion,,,0.615,33.86,80.83,58.27,
Sides_2014,Hawaii,Kilauea,Shield,1550-26m1,Melt_Inclusion,,,0.523,29.51,82.74,58.27,
Sides_2014,Hawaii,Kilauea,Shield,1600-614m1,Melt_Inclusion,,,0.531,30,81.3,54.47,
Sides_2014,Hawaii,Kilauea,Shield,1600-631m1,Melt_Inclusion,,,0.152,39.09,80.71,54.47,
Sides_2014,Hawaii,Kilauea,Shield,1600-641m1,Melt_Inclusion,,,0.5,30.48,81.3,54.47,
Sides_2014,Hawaii,Kilauea,Shield,1600-644m1,Melt_Inclusion,,,0.148,41.24,83.19,54.47,
Sides_2014,Hawaii,Kilauea,Shield,1700-22m1,Melt_Inclusion,,,0.504,23.18,84.17,60.22,
Sides_2014,Hawaii,Kilauea,Shield,1700-22m2,Melt_Inclusion,,,0.442,24.38,84.39,60.22,
Sides_2014,Hawaii,Kilauea,Shield,1700-25m1,Melt_Inclusion,,,0.501,25.38,84.31,60.22,
Sides_2014,Hawaii,Kilauea,Shield,1700-25m2,Melt_Inclusion,,,0.573,21.91,83.9,60.22,
Sides_2014,Hawaii,Kilauea,Shield,1700-27m1,Melt_Inclusion,,,0.68,37.83,83.26,60.22,
Sides_2014,Hawaii,Kilauea,Shield,1790-113m1,Melt_Inclusion,,,0.114,23.49,86.69,55.41,
Sides_2014,Hawaii,Kilauea,Shield,1790-114m1,Melt_Inclusion,,,0.433,21.67,88.33,55.41,
Sides_2014,Hawaii,Kilauea,Shield,1790-117m1,Melt_Inclusion,,,0.114,23.98,86.54,55.41,
Sides_2014,Hawaii,Kilauea,Shield,1790-117m2,Melt_Inclusion,,,0.11,24.61,86.05,55.41,
Sides_2014,Hawaii,Kilauea,Shield,1790-120m1,Melt_Inclusion,,,0.116,23.75,86.02,55.41,
Sides_2014,Hawaii,Kilauea,Shield,1790-140m1,Melt_Inclusion,,,0.099,24.12,86.63,55.41,
Sides_2014,Hawaii,Kilauea,Shield,1790-w01m1,Melt_Inclusion,,,0.361,23,88.76,55.41,
Sides_2014,Hawaii,Kilauea,Shield,1790-w04m1,Melt_Inclusion,,,0.302,25.43,82,55.41,
Sides_2014,Hawaii,Kilauea,Shield,1790-w04m2,Melt_Inclusion,,,0.439,25.72,82.08,55.41,
Sides_2014,Hawaii,Kilauea,Shield,1823-05m1,Melt_Inclusion,,,0.41,43.16,82.35,58.88,
Sides_2014,Hawaii,Kilauea,Shield,1823-07m1,Melt_Inclusion,,,0.369,21.07,86.2,58.88,
Sides_2014,Hawaii,Kilauea,Shield,1823-07m2,Melt_Inclusion,,,0.358,24.47,86.14,58.88,
Sides_2014,Hawaii,Kilauea,Shield,1823-12m1,Melt_Inclusion,,,0.355,33.94,88.03,58.88,
Sides_2014,Hawaii,Kilauea,Shield,1832-13m1,Melt_Inclusion,,,0.145,22.37,88.52,58.88,
Sides_2014,Hawaii,Kilauea,Shield,1832-14m1,Melt_Inclusion,,,0.137,25.3,88.78,58.88,
Sides_2014,Hawaii,Kilauea,Shield,1832-16m1,Melt_Inclusion,,,0.362,24.2,86.26,58.88,
Sides_2014,Hawaii,Kilauea,Shield,1832-26m1,Melt_Inclusion,,,0.36,24.61,88.42,58.88,
Sides_2014,Hawaii,Kilauea,Shield,1832-28m1,Melt_Inclusion,,,0.399,22.41,88.26,58.88,
Sides_2014,Hawaii,Kilauea,Shield,1832-31m1,Melt_Inclusion,,,0.311,22.34,87.46,58.88,
Sides_2014,Hawaii,Kilauea,Shield,1832-34m1,Melt_Inclusion,,,0.189,27.73,82.06,58.88,
Sides_2014,Hawaii,Kilauea,Shield,1832-34m2,Melt_Inclusion,,,0.254,29.01,81.92,58.88,
Sides_2014,Hawaii,Kilauea,Shield,1832-34m3,Melt_Inclusion,,,0.304,28.21,81.99,58.88,
Sides_2014,Hawaii,Kilauea,Shield,1877-03m1,Melt_Inclusion,,,0.567,32.51,85.96,51.93,
Sides_2014,Hawaii,Kilauea,Shield,1885B-02m1,Melt_Inclusion,,,0.089,48.39,77.91,51.55,
Sides_2014,Hawaii,Kilauea,Shield,1885B-12m1,Melt_Inclusion,,,0.105,34.37,84.55,51.55,
Sides_2014,Hawaii,Kilauea,Shield,1885B-12m2,Melt_Inclusion,,,0.094,33.91,80.88,51.55,
Sides_2014,Hawaii,Kilauea,Shield,1885B-14m1,Melt_Inclusion,,,0.13,35.09,77.6,51.55,
Sides_2014,Hawaii,Kilauea,Shield,1885B-14m2,Melt_Inclusion,,,0.118,35.95,77.6,51.55,
Sides_2014,Hawaii,Kilauea,Shield,1885B-16m1,Melt_Inclusion,,,0.088,36.6,78.32,51.55,
Sides_2014,Hawaii,Kilauea,Shield,1885B-18m1,Melt_Inclusion,,,0.101,28.42,82,51.55,
Sides_2014,Hawaii,Kilauea,Shield,1885B-18m2,Melt_Inclusion,,,0.117,34.97,82,51.55,
Sides_2014,Hawaii,Kilauea,Shield,1885A-08m1,Melt_Inclusion,,,0.115,36.34,78.12,50.99,
Sides_2014,Hawaii,Kilauea,Shield,1885A-15m1,Melt_Inclusion,,,0.098,29.72,78.78,50.99,
Sides_2014,Hawaii,Kilauea,Shield,1885A-16m1,Melt_Inclusion,,,0.114,35.03,78.72,50.99,
Sides_2014,Hawaii,Kilauea,Shield,1885A-19m1,Melt_Inclusion,,,0.097,38.49,78.33,50.99,
Sides_2014,Hawaii,Kilauea,Shield,1885A-20m1,Melt_Inclusion,,,0.095,30.39,84.57,50.99,
Sides_2014,Hawaii,Kilauea,Shield,1885A-21m1,Melt_Inclusion,,,0.107,39.57,78.05,50.99,
Sides_2014,Hawaii,Kilauea,Shield,1885A-26m1,Melt_Inclusion,,,0.097,41.55,77.48,50.99,
Sides_2014,Hawaii,Kilauea,Shield,1920-02m1,Melt_Inclusion,,,0.072,28.15,87.58,56.15,
Sides_2014,Hawaii,Kilauea,Shield,1920-08m1,Melt_Inclusion,,,0.133,30.08,85.93,56.15,
Sides_2014,Hawaii,Kilauea,Shield,1920-08m2,Melt_Inclusion,,,0.085,30.69,85.93,56.15,
Sides_2014,Hawaii,Kilauea,Shield,1920-09m1,Melt_Inclusion,,,0.094,31.39,85.38,56.15,
Sides_2014,Hawaii,Kilauea,Shield,1920-09m3,Melt_Inclusion,,,0.086,23.9,85.64,56.15,
Sides_2014,Hawaii,Kilauea,Shield,1920-10m1,Melt_Inclusion,,,0.09,38.55,87.32,56.15,
Sides_2014,Hawaii,Kilauea,Shield,1954-03m1,Melt_Inclusion,,,0.614,42.67,82.12,54.09,
Sides_2014,Hawaii,Kilauea,Shield,1954-05m1,Melt_Inclusion,,,0.615,43.61,82.3,54.09,
Sides_2014,Hawaii,Kilauea,Shield,1954-19m1,Melt_Inclusion,,,0.528,34.62,82.73,54.09,
Sides_2014,Hawaii,Kilauea,Shield,E1-05m1,Melt_Inclusion,,,0.613,27.36,88.16,63.23,
Sides_2014,Hawaii,Kilauea,Shield,E1-05m2,Melt_Inclusion,,,0.616,25.18,88.3,63.23,
Sides_2014,Hawaii,Kilauea,Shield,E1-07m1,Melt_Inclusion,,,0.604,33.37,87.07,63.23,
Sides_2014,Hawaii,Kilauea,Shield,E1-09m1,Melt_Inclusion,,,0.576,32.9,87.49,63.23,
Sides_2014,Hawaii,Kilauea,Shield,E1-10m1,Melt_Inclusion,,,0.492,30.01,86.27,63.23,
Sides_2014,Hawaii,Kilauea,Shield,E1-12m1,Melt_Inclusion,,,0.57,36.01,87.44,63.23,
Sides_2014,Hawaii,Kilauea,Shield,E1-27m1,Melt_Inclusion,,,0.589,23.28,87.72,63.23,
Sides_2014,Hawaii,Kilauea,Shield,E1-21m1,Melt_Inclusion,,,0.592,35.39,86.08,63.23,
Sides_2014,Hawaii,Kilauea,Shield,E1-22m1,Melt_Inclusion,,,0.464,24.49,88.59,63.23,
Sides_2014,Hawaii,Kilauea,Shield,E1-26m1,Melt_Inclusion,,,0.641,26.18,87.87,63.23,
Sides_2014,Hawaii,Kilauea,Shield,E2-05m1,Melt_Inclusion,,,0.408,28.57,84.8,57.95,
Sides_2014,Hawaii,Kilauea,Shield,E2-15m1,Melt_Inclusion,,,0.492,34.43,87.25,57.95,
Sides_2014,Hawaii,Kilauea,Shield,E2-16m1,Melt_Inclusion,,,0.544,32.82,85.21,57.95,
Sides_2014,Hawaii,Kilauea,Shield,E2-17m1,Melt_Inclusion,,,0.501,31.27,87.12,57.95,
Sides_2014,Hawaii,Kilauea,Shield,E2-17m2,Melt_Inclusion,,,0.481,27.94,87.01,57.95,
Sides_2014,Hawaii,Kilauea,Shield,E2-17m3,Melt_Inclusion,,,0.471,16.56,87.01,57.95,
Sides_2014,Hawaii,Kilauea,Shield,E2-21m1,Melt_Inclusion,,,0.493,35.16,87.21,57.95,
Sides_2014,Hawaii,Kilauea,Shield,E2-21m2,Melt_Inclusion,,,0.503,34.45,87.21,57.95,
Sides_2014,Hawaii,Kilauea,Shield,E2-22m1,Melt_Inclusion,,,0.499,34.54,85.22,57.95,
Sides_2014,Hawaii,Kilauea,Shield,E2-23m1,Melt_Inclusion,,,0.456,28.44,88.11,57.95,
Sides_2014,Hawaii,Kilauea,Shield,E2-24m1,Melt_Inclusion,,,0.6,67.65,88.11,57.95,
Sides_2014,Hawaii,Kilauea,Shield,E3-03m1,Melt_Inclusion,,,0.525,29.88,86.89,56.24,
Sides_2014,Hawaii,Kilauea,Shield,E3-05m1,Melt_Inclusion,,,0.54,23.72,87.18,56.24,
Sides_2014,Hawaii,Kilauea,Shield,E3-05m2,Melt_Inclusion,,,0.533,30.76,87.18,56.24,
Sides_2014,Hawaii,Kilauea,Shield,E3-06m1,Melt_Inclusion,,,0.536,33.84,87.87,56.24,
Sides_2014,Hawaii,Kilauea,Shield,E3-13m1,Melt_Inclusion,,,0.48,30.23,88.1,56.24,
Sides_2014,Hawaii,Kilauea,Shield,E3-14m1,Melt_Inclusion,,,0.517,33.66,86.87,56.24,
Sides_2014,Hawaii,Kilauea,Shield,E3-15m1,Melt_Inclusion,,,0.581,37.78,81.35,56.24,
Sides_2014,Hawaii,Kilauea,Shield,E3-15m2,Melt_Inclusion,,,0.539,38.55,81.35,56.24,
Sides_2014,Hawaii,Kilauea,Shield,E3-19m1,Melt_Inclusion,,,0.536,32.93,86.98,56.24,
Sides_2014,Hawaii,Kilauea,Shield,E3-19m2,Melt_Inclusion,,,0.538,35.15,86.78,56.24,
Sides_2014,Hawaii,Kilauea,Shield,E3-19m3,Melt_Inclusion,,,0.499,32.1,87.23,56.24,
Sides_2014,Hawaii,Kilauea,Shield,E3-25m1,Melt_Inclusion,,,0.505,28.2,87.08,56.24,
Sides_2014,Hawaii,Kilauea,Shield,E3-28m1,Melt_Inclusion,,,0.561,38.35,84.67,56.24,
Sides_2014,Hawaii,Kilauea,Shield,E5-09m1,Melt_Inclusion,,,0.492,25.76,87.8,57.8,
Sides_2014,Hawaii,Kilauea,Shield,E5-05m2,Melt_Inclusion,,,0.485,23.39,88.06,57.8,
Sides_2014,Hawaii,Kilauea,Shield,E5-10m1,Melt_Inclusion,,,0.501,23.36,86.87,57.8,
Sides_2014,Hawaii,Kilauea,Shield,E5-10m2,Melt_Inclusion,,,0.468,35.29,86.77,57.8,
Sides_2014,Hawaii,Kilauea,Shield,E5-10m3,Melt_Inclusion,,,0.456,32.73,86.99,57.8,
Sides_2014,Hawaii,Kilauea,Shield,E5-10m4,Melt_Inclusion,,,0.476,40.98,86.7,57.8,
Sides_2014,Hawaii,Kilauea,Shield,E5-14m1,Melt_Inclusion,,,0.489,35.22,87.26,57.8,
Sides_2014,Hawaii,Kilauea,Shield,E5-18m1,Melt_Inclusion,,,0.484,25.05,87.34,57.8,
Sides_2014,Hawaii,Kilauea,Shield,E6-08m1,Melt_Inclusion,,,0.43,20.61,87.24,57.37,
Sides_2014,Hawaii,Kilauea,Shield,E6-09m1,Melt_Inclusion,,,0.462,24.79,87.7,57.37,
Sides_2014,Hawaii,Kilauea,Shield,E6-09m2,Melt_Inclusion,,,0.439,24.31,87.8,57.37,
Sides_2014,Hawaii,Kilauea,Shield,E6-10m1,Melt_Inclusion,,,0.46,28.76,87.01,57.37,
Sides_2014,Hawaii,Kilauea,Shield,E6-10m2,Melt_Inclusion,,,0.479,25.64,86.96,57.37,
Sides_2014,Hawaii,Kilauea,Shield,E6-10m3,Melt_Inclusion,,,0.458,27.45,86.9,57.37,
Sides_2014,Hawaii,Kilauea,Shield,E6-12m1,Melt_Inclusion,,,0.465,34.86,87.16,57.37,
Sides_2014,Hawaii,Kilauea,Shield,E6-13m1,Melt_Inclusion,,,0.442,31.59,85.97,57.37,
Sides_2014,Hawaii,Kilauea,Shield,E6-14m1,Melt_Inclusion,,,0.361,33.21,87.46,57.37,
Sides_2014,Hawaii,Kilauea,Shield,E7-03m1,Melt_Inclusion,,,0.505,24.78,87.27,60.038,
Sides_2014,Hawaii,Kilauea,Shield,E7-04m1,Melt_Inclusion,,,0.546,29.03,85.55,60.038,
Sides_2014,Hawaii,Kilauea,Shield,E7-08m1,Melt_Inclusion,,,0.469,38.48,86.52,60.038,
Sides_2014,Hawaii,Kilauea,Shield,E7-09m1,Melt_Inclusion,,,0.502,23.02,86.84,60.038,
Sides_2014,Hawaii,Kilauea,Shield,E7-18m1,Melt_Inclusion,,,0.385,24,84.14,60.038,
Sides_2014,Hawaii,Kilauea,Shield,E7-18m2,Melt_Inclusion,,,0.453,29.41,84.14,60.038,
Sides_2014,Hawaii,Kilauea,Shield,E7-19m1,Melt_Inclusion,,,0.436,32.68,86.08,60.038,
Sides_2014,Hawaii,Kilauea,Shield,E7-19m2,Melt_Inclusion,,,0.445,32.72,86.08,60.038,
Sides_2014,Hawaii,Kilauea,Shield,E7-19m3,Melt_Inclusion,,,0.461,31.19,85.85,60.038,
Sides_2014,Hawaii,Kilauea,Shield,E7-19m4,Melt_Inclusion,,,0.437,30.51,85.79,60.038,
Sides_2014,Hawaii,Kilauea,Shield,E7-19m5,Melt_Inclusion,,,0.454,30.57,86.02,60.038,
Sides_2014,Hawaii,Kilauea,Shield,E8-03m1,Melt_Inclusion,,,0.462,32.04,84.82,58.39,
Sides_2014,Hawaii,Kilauea,Shield,E8-05m1,Melt_Inclusion,,,0.401,32.68,86.69,58.39,
Sides_2014,Hawaii,Kilauea,Shield,E8-05m2,Melt_Inclusion,,,0.399,35.28,86.23,58.39,
Sides_2014,Hawaii,Kilauea,Shield,E8-07m1,Melt_Inclusion,,,0.442,30.82,87.34,58.39,
Sides_2014,Hawaii,Kilauea,Shield,E8-09m1,Melt_Inclusion,,,0.427,22.73,87,58.39,
Sides_2014,Hawaii,Kilauea,Shield,E8-11m1,Melt_Inclusion,,,0.47,33.52,85.56,58.39,
Sides_2014,Hawaii,Kilauea,Shield,E8-12m1,Melt_Inclusion,,,0.366,28.9,87.16,58.39,
Sides_2014,Hawaii,Kilauea,Shield,E8-14m1,Melt_Inclusion,,,0.44,24.86,86.69,58.39,
Sides_2014,Hawaii,Kilauea,Shield,E8-15m1,Melt_Inclusion,,,0.299,24.47,88.2,58.39,
Sides_2014,Hawaii,Kilauea,Shield,E8-24m1,Melt_Inclusion,,,0.505,22.76,87.94,58.39,
Sides_2014,Hawaii,Kilauea,Shield,E10-05m1,Melt_Inclusion,,,0.37,39.48,n.d,60.5,
Sides_2014,Hawaii,Kilauea,Shield,E10-06m1,Melt_Inclusion,,,0.414,37.65,85.52,60.5,
Sides_2014,Hawaii,Kilauea,Shield,E10-09m1,Melt_Inclusion,,,0.608,35.84,87.6,60.5,
Sides_2014,Hawaii,Kilauea,Shield,E10-12m1,Melt_Inclusion,,,0.421,24.91,86.49,60.5,
Sides_2014,Hawaii,Kilauea,Shield,E10-15m1,Melt_Inclusion,,,0.379,25.75,88.09,60.5,
Sides_2014,Hawaii,Kilauea,Shield,E15-01m1,Melt_Inclusion,,,0.389,34.9,85.63,60.92,
Sides_2014,Hawaii,Kilauea,Shield,E15-01m1,Melt_Inclusion,,,0.108,33.7,86.82,60.92,
Sides_2014,Hawaii,Kilauea,Shield,E15-01m2,Melt_Inclusion,,,0.111,34.26,85.78,60.92,
Sides_2014,Hawaii,Kilauea,Shield,E15-01m3,Melt_Inclusion,,,0.208,37.12,86.43,60.92,
Sides_2014,Hawaii,Kilauea,Shield,E15-10m1,Melt_Inclusion,,,0.269,31.53,87.94,60.92,
Sides_2014,Hawaii,Kilauea,Shield,E15-16m1,Melt_Inclusion,,,0.373,35.37,86.01,60.92,
Sides_2014,Hawaii,Kilauea,Shield,E15-19m2,Melt_Inclusion,,,0.375,26,86.88,60.92,
Sides_2014,Hawaii,Kilauea,Shield,E15-19m1,Melt_Inclusion,,,0.397,29.79,86.74,60.92,
Sides_2014,Hawaii,Kilauea,Shield,E15-30m1,Melt_Inclusion,,,0.308,38.45,84.17,60.92,
Sides_2014,Hawaii,Kilauea,Shield,11-03m1,Melt_Inclusion,,,0.415,28.6,85.77,55.15,
Sides_2014,Hawaii,Kilauea,Shield,11-04m1,Melt_Inclusion,,,0.267,36.33,85.3,55.15,
Sides_2014,Hawaii,Kilauea,Shield,E16-02m1,Melt_Inclusion,,,0.289,34.89,85.71,56.31,
Sides_2014,Hawaii,Kilauea,Shield,E16-04m1,Melt_Inclusion,,,0.143,34.1,86.33,56.31,
Sides_2014,Hawaii,Kilauea,Shield,E16-04m2,Melt_Inclusion,,,0.136,25.41,86.43,56.31,
Sides_2014,Hawaii,Kilauea,Shield,E16-06m1,Melt_Inclusion,,,0.218,26.76,86.81,56.31,
Sides_2014,Hawaii,Kilauea,Shield,E16-07m1,Melt_Inclusion,,,0.463,30.55,87.44,56.31,
Sides_2014,Hawaii,Kilauea,Shield,E16-08m1,Melt_Inclusion,,,0.154,27.41,85.43,56.31,
Sides_2014,Hawaii,Kilauea,Shield,E16-08m2,Melt_Inclusion,,,0.211,27.07,85.11,56.31,
Sides_2014,Hawaii,Kilauea,Shield,E16-10m1,Melt_Inclusion,,,0.265,22.65,85.3,56.31,
Sides_2014,Hawaii,Kilauea,Shield,E16-11m1,Melt_Inclusion,,,0.32,32.64,86.51,56.31,
Sides_2014,Hawaii,Kilauea,Shield,E16-14m1,Melt_Inclusion,,,0.171,35.43,84.87,56.31,
Sides_2014,Hawaii,Kilauea,Shield,E16-14m2,Melt_Inclusion,,,0.198,33.73,85.1,56.31,
Sides_2014,Hawaii,Kilauea,Shield,E16-17m1,Melt_Inclusion,,,0.281,33.25,86.24,56.31,
Sides_2014,Hawaii,Kilauea,Shield,E16-17m2,Melt_Inclusion,,,0.288,34.19,86.5,56.31,
Sides_2014,Hawaii,Kilauea,Shield,E16-18m1,Melt_Inclusion,,,0.285,21.84,86.76,56.31,
Sides_2014,Hawaii,Kilauea,Shield,E16-26m1,Melt_Inclusion,,,0.093,27.57,85.14,56.31,
Sides_2014,Hawaii,Kilauea,Shield,12-01m1,Melt_Inclusion,,,0.344,27.48,88.33,57.91,
Sides_2014,Hawaii,Kilauea,Shield,12-05m1,Melt_Inclusion,,,0.113,36.31,84.18,57.91,
Sides_2014,Hawaii,Kilauea,Shield,12-06m1,Melt_Inclusion,,,0.394,34.37,85.94,57.91,
Sides_2014,Hawaii,Kilauea,Shield,12-b8m1,Melt_Inclusion,,,0.411,30.64,85.87,57.91,
Sides_2014,Hawaii,Kilauea,Shield,KO-03m1,Melt_Inclusion,,,0.414,33.19,86.66,53.38,
Sides_2014,Hawaii,Kilauea,Shield,KO-04m1,Melt_Inclusion,,,0.431,20.21,85.15,53.38,
Sides_2014,Hawaii,Kilauea,Shield,KO-09m1,Melt_Inclusion,,,0.433,30.97,86.31,53.38,
Sides_2014,Hawaii,Kilauea,Shield,KO-11m1,Melt_Inclusion,,,0.536,33.43,78.87,53.38,
Sides_2014,Hawaii,Kilauea,Shield,KO-11m2,Melt_Inclusion,,,0.507,32.93,78.94,53.38,
Sides_2014,Hawaii,Kilauea,Shield,KO-14m1,Melt_Inclusion,,,0.455,26.18,84.08,53.38,
Sides_2014,Hawaii,Kilauea,Shield,KO-15m1,Melt_Inclusion,,,0.418,21.7,88.23,53.38,
Sides_2014,Hawaii,Kilauea,Shield,KO-15m3,Melt_Inclusion,,,0.415,21.33,88.05,53.38,
Sides_2014,Hawaii,Kilauea,Shield,KO-18m1,Melt_Inclusion,,,0.429,30.57,86.12,53.38,
Sides_2014,Hawaii,Kilauea,Shield,KO-18m3,Melt_Inclusion,,,0.438,29.63,86.32,53.38,
Sides_2014,Hawaii,Kilauea,Shield,KO-18m4,Melt_Inclusion,,,0.44,23.54,86.09,53.38,
Sides_2014,Hawaii,Kilauea,Shield,KO-20m1,Melt_Inclusion,,,0.477,25.34,86.73,53.38,
Sides_2014,Hawaii,Kilauea,Shield,KO-21m1,Melt_Inclusion,,,0.437,27.6,85.68,53.38,
Sides_2014,Hawaii,Kilauea,Shield,KO-21m2,Melt_Inclusion,,,0.431,21.05,85.79,53.38,
Sides_2014,Hawaii,Kilauea,Shield,KO-26m1,Melt_Inclusion,,,0.444,22.05,88.11,53.38,
Sides_2014,Hawaii,Kilauea,Shield,KO-26m2,Melt_Inclusion,,,0.495,22.36,88.34,53.38,
Sides_2014,Hawaii,Kilauea,Shield,KO-20m1,Melt_Inclusion,,,0.481,25.5,86.6,53.38,
Sides_2014,Hawaii,Kilauea,Shield,1961-05m1,Melt_Inclusion,,,0.502,32.53,82.58,55.79,
Sides_2014,Hawaii,Kilauea,Shield,1961-08m1,Melt_Inclusion,,,0.16,39.67,82.33,55.79,
Sides_2014,Hawaii,Kilauea,Shield,1961-08m2,Melt_Inclusion,,,0.469,36.58,81.92,55.79,
Sides_2014,Hawaii,Kilauea,Shield,1961-12m1,Melt_Inclusion,,,0.524,23.98,82.4,55.79,
Sides_2014,Hawaii,Kilauea,Shield,1961-22m1,Melt_Inclusion,,,0.54,35.21,82.65,55.79,
Sides_2014,Hawaii,Kilauea,Shield,1961-41m1,Melt_Inclusion,,,0.472,33.65,82.43,55.79,
Sides_2014,Hawaii,Kilauea,Shield,1961-41m2,Melt_Inclusion,,,0.476,31,82.43,55.79,
Sides_2014,Hawaii,Kilauea,Shield,1961-41m3,Melt_Inclusion,,,0.481,33.17,82.43,55.79,
Sides_2014,Hawaii,Kilauea,Shield,1961-45m1,Melt_Inclusion,,,0.332,35.96,82.43,55.79,
Sides_2014,Hawaii,Kilauea,Shield,1969-mu01m1,Melt_Inclusion,,,0.486,22.87,87.78,59.62,
Sides_2014,Hawaii,Kilauea,Shield,1969-mu06m1,Melt_Inclusion,,,0.491,27.09,86.32,59.62,
Sides_2014,Hawaii,Kilauea,Shield,1969-mu14m1,Melt_Inclusion,,,0.495,27.2,86.84,59.62,
Sides_2014,Hawaii,Kilauea,Shield,1969-708m1,Melt_Inclusion,,,0.446,33.27,86.59,60.23,
Sides_2014,Hawaii,Kilauea,Shield,1969-703m1,Melt_Inclusion,,,0.578,30.85,87.65,60.23,
Sides_2014,Hawaii,Kilauea,Shield,1969-704m1,Melt_Inclusion,,,0.528,31.34,88.03,60.23,
Sides_2014,Hawaii,Kilauea,Shield,1969-707m1,Melt_Inclusion,,,0.572,48.07,87.34,60.23,
Sides_2014,Hawaii,Kilauea,Shield,1969-708m2,Melt_Inclusion,,,0.621,32.08,87.16,60.23,
Sides_2014,Hawaii,Kilauea,Shield,1969-711m1,Melt_Inclusion,,,0.511,26.82,86.99,60.23,
Sides_2014,Hawaii,Kilauea,Shield,1969-712m1,Melt_Inclusion,,,0.589,36.21,87.85,60.23,
Sides_2014,Hawaii,Kilauea,Shield,1969-714m1,Melt_Inclusion,,,0.424,25.72,87.86,60.23,
Sides_2014,Hawaii,Kilauea,Shield,1969-809m1,Melt_Inclusion,,,0.637,36.67,87.8,62.114,
