Unnamed: 0,Area,Province,Author,Sample,Unique_Id,Flow,RockType,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,Cr2O3,CO2,Fe2O3,src_FeIII_totFe,NiO,CoO,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,T,P_err,T_err
2185,1,SWIR13,MAHONEY/1992+ADs-JANNEY/2005,AGU0022-001-001,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS,0.0,0.0,WR,-52.293,16.91,49.49988181531603,1.581274024832174,14.761893586249727,8.598327630976671,11.06891817382522,9.637765100717619,0.1601290151728784,0.12009676137965879,2.7322013213872376,0.14,0.2261822339316907,0.0,0.0,39.0,0.0,240.0,394.0,51.0,188.0,65.0,72.0,0.0,1.58,129.0,29.3,98.0,3.28,0.0,0.02,0.0,3.69,11.3,1.9,10.1,3.42,1.26,4.37,0.75,5.01,1.04,2.94,0.0,2.71,0.41,2.54,0.0,0.0,0.4,0.24,0.1,0.70248,0.513056,19.045,15.557,38.554,0.05763347501200721,0.0,1.5556968611990878,0.14,0.023923,0.006484650000000001,9.99,100.00000000000001,48.26810455152621,12.811990174183252,8.909387477102978,1.350204347649282,14.67234987730486,9.606821106879087,2.371303944103072,0.10423314040013495,1.3724030152684448,0.13897752053351303,0.0500206502129015,0.12150735364034942,0.020763003008129166,0.005628090434170683,0.19630574775358775,0.0,0.12280701754385973,1.688619759272216,1409.382393276931,0.24,39.0
2186,1,SWIR19,MAHONEY/1992+ADs-JANNEY/2005,AGU0022-009-002,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS,0.0,0.0,WR,-53.158,22.83,49.94520346389147,1.3201375364905237,14.881550411347721,7.809613632535757,10.931138843819259,10.591103417753517,0.1500156291466504,0.06000625165866016,2.650276114924157,0.11,0.1674174421276618,0.0,0.0,36.0,0.0,206.0,551.0,52.0,243.0,63.0,65.0,0.0,0.35,123.0,23.9,81.0,1.58,0.0,0.0,0.0,2.61,8.37,1.53,8.19,2.8,1.06,3.69,0.65,4.21,0.88,2.5,0.0,2.33,0.34,2.02,0.0,0.0,0.33,0.09,0.048,0.70256,0.513101,18.418,15.492,37.965,0.08054255120131337,0.0,1.4129947051033054,0.14,0.030921749999999998,0.006611800000000001,9.08,99.99999999999999,49.36713258738917,14.036515938553714,7.940028986274618,1.3327591649422998,12.69704928405635,10.31042467798334,2.4997827444332934,0.056598854590942486,1.2451748010007326,0.1414971364773561,0.07596902019072822,0.10375375619892001,0.029165888279490508,0.006236355320327443,0.15791080430872903,0.0,0.05392620624408708,1.328441081378232,1354.0604176715206,0.24,39.0
2187,1,SWIR2,JennerandO'Neill/2012,AII0107-6-056-027,0.0,0.0,0.0,0.0,LA-ICP-MS,0.0,0.0,GL,-54.37,5.26,48.19790816729955,0.9222561462960814,17.41259702300319,8.543500252633677,11.748741341945733,8.951899333069573,0.0,0.040098093317220924,2.516155355655613,0.08,0.09234973948041438,0.0,3.7,42.2,0.864512258,217.0,196.0,50.1,146.0,113.0,79.0,16.4,0.507257939,70.0,23.4,43.4,0.985685512,0.666376191,0.0,0.242398117,1.436195504,4.60619106,0.824002055,4.784811774,1.893174601,0.775604121,2.862763017,0.545972532,4.036717001,0.924314552,2.873916393,0.0,2.968256666,0.44,1.250261871,0.066629436,0.004,0.214970919,0.07,0.024,0.70297,0.51302,19.163,15.583,38.756,0.02871761286430055,0.0,1.5457769344346455,0.14,0.0185785,0.006370215,9.91,99.99999999999999,47.02341315450905,14.808261150504054,8.945958958729461,1.3145809608580643,14.765805108777727,9.991526809666466,2.1398235744251664,0.03410077409442491,0.7843178041717752,0.0,0.02442242879404162,0.06803470444272657,0.015799784456114956,0.005417446184520278,0.07853734038640969,0.0,0.13867355727820854,1.85223850390479,1413.7154362986275,0.24,39.0
2194,1,SWIR2,JennerandO'Neill/2012,AII0107-6-056-028,0.0,0.0,0.0,0.0,LA-ICP-MS,0.0,0.0,GL,-54.37,5.26,48.13902003572908,0.9321109438523432,17.339268095317784,8.455749665488902,11.886920208697624,9.020428488893643,0.0,0.04009079328397175,2.535742675211213,0.07,0.09191001109279259,0.0,3.8,42.0,0.864129963,217.0,197.0,50.1,145.0,113.0,78.1,16.4,0.493841065,69.0,23.4,43.1,0.957962754,0.669645546,0.006,0.20328677,1.444327033,4.585093163,0.842359954,4.855179295,1.922855084,0.759533324,2.777599262,0.542214822,3.912863404,0.886538579,2.748589438,0.0,2.886077355,0.43,1.232241857,0.062406893,0.004,0.224358987,0.072,0.025,0.0,0.0,0.0,0.0,0.0,0.028858876455947653,0.0,1.5299002059766955,0.14,0.01845125,0.006370215,9.81,99.99999999999999,47.036862939225486,14.880683810939466,8.84139334969468,1.3129712916531888,14.53108457521515,10.201439884262506,2.176192487958195,0.034406205343212606,0.7999442742296919,0.0,0.024766894041847405,0.060074500321443326,0.015834994629371896,0.005466964043788036,0.07887782844196893,0.0,0.13194444444444453,1.8295831392655588,1409.4492561161414,0.24,39.0
2195,1,SWIR25,MAHONEY/1992+ADs-JANNEY/2005,AGU0053-003-003,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS,0.0,0.0,WR,-46.03,34.07,49.409724577896355,1.7377276584623034,13.982178616066626,10.150137565758136,10.607169984602269,8.588191606851268,0.19084870237447263,0.38169740474894526,2.7823731872488904,0.18,0.2953132552531313,0.0,0.0,39.0,0.0,300.0,260.0,54.0,142.0,92.0,93.0,0.0,3.39,160.0,32.8,120.0,5.54,0.0,0.04,0.0,5.24,14.7,2.32,11.8,3.83,1.34,4.87,0.88,5.83,1.23,3.5,0.0,3.31,0.5,2.87,0.0,0.0,0.51,0.39,0.13,0.70276,0.513089,18.223,15.469,37.781,0.0381713476218619,0.0,1.8364660931157448,0.14,0.0180695,0.0068661,11.75,100.0,47.06011530237463,10.415649184160273,10.625468133093213,1.3680261917495053,18.434501677825104,7.901526967293981,2.072654327595105,0.28433525071701815,1.2944736414222138,0.14216762535850908,0.028434722272757538,0.13408617531137343,0.013460389693271407,0.0051147171572523435,0.2199856939757985,0.0,0.2263056092843328,2.3332298591873446,1491.8826808222534,0.24,39.0
2200,1,SWIR29,ArevaloandMcDonough(2008),DUF0034-005,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,0.0,-43.89,40.65,51.99220624402952,0.9318317943138843,15.831120806622978,7.0055715478320595,11.46253303973208,8.566840689659903,0.18035454083494531,0.17033484412189281,2.4047272111326046,0.07,0.14346502344649986,0.0,0.0,35.9,0.0,274.0,297.0,0.0,97.0,80.0,90.0,0.0,0.0,220.0,0.0,122.0,0.0,0.0,0.0,0.0,3.5273,7.15915,1.15252,6.26329,2.07052,0.933176,2.48053,0.402843,2.71829,0.537458,1.54139,0.0,1.40405,0.2,0.0,0.0,0.0,0.462,0.204,0.0,0.70487,0.512437,16.877,15.475,37.249,0.04349502248591876,0.0,1.2675192357877183,0.14,0.012343249999999998,0.0,8.13,99.99999999999999,51.15826844975461,14.70478313706192,7.257149178286122,1.1773389712568778,11.380398052229856,10.64700753721444,2.233637944870164,0.15821602109497018,0.8655347036371899,0.16752284586526237,0.04040047960025016,0.06501970594297474,0.01146506407686604,0.0,0.13325790910847676,0.0,0.06803355079217153,0.9467914788238845,1306.5566766644347,0.24,39.0
2202,1,SWIR30,LEROEX/1989+ADs-JANNEY/2005,MELPROT-5-028-009,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS,0.0,0.0,WR,-43.377,39.852,49.9012450477917,1.4452492531942889,14.372200906765428,9.088811241025583,10.769114226926888,9.323864973732599,0.1806561566492861,0.3512758601513896,2.5793684588259183,0.14,0.2950717225271673,0.0,0.0,40.0,0.0,254.0,332.0,53.0,220.0,80.0,99.0,0.0,6.16,202.0,27.3,111.0,5.7,0.0,0.14,0.0,6.03,14.7,2.14,10.3,3.12,1.15,4.17,0.72,4.79,1.02,2.94,0.0,2.78,0.43,2.25,0.0,0.0,0.85,0.46,0.14,0.70399,0.512785,17.152,15.418,37.318,0.04870200933414114,0.0,1.6444401430756377,0.14,0.027995,0.00673895,10.53,100.00000000000003,48.25283832715667,11.924513843521718,9.46721172218565,1.3643804020104995,15.84525811591515,8.935058208169542,2.140083839235387,0.29145110651065614,1.1991131239295603,0.14988914049119503,0.040407714050178234,0.11615701373247501,0.023227254281718804,0.005591259340660439,0.24481892946895084,0.0,0.15611814345991573,1.8077664315975837,1433.832136707455,0.24,39.0
2211,1,SWIR41,Galeetal./thisstudy,DUF0034-003,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,-37.71,49.882,50.54147636367608,1.3337334040414524,14.370225323243616,9.167461678997103,11.552337454554532,9.135572414148593,0.0,0.06016842424247153,2.005614141415718,0.13,0.1259325119394929,0.0,8.4,0.0,0.0,319.0,333.0,46.9,132.0,116.0,76.6,17.0,0.61,69.0,33.6,73.2,1.295,0.0,0.007,0.53,1.805,6.279,1.176,6.972,2.74,1.038,3.92832,0.796,5.509,1.195,3.52387,0.0,3.354,0.5,2.02,0.077,0.0,0.266,0.09,0.031,0.70279,0.513108,18.218,15.496,38.001,0.048807903724401996,0.0,1.658670380016531,0.14,0.016797,0.005963335,10.63,99.99999999999999,48.66721363083158,11.74798722211487,9.581148731561848,1.356000897119979,16.15642870788358,9.444299567254893,1.6396353415373182,0.049189060246119416,1.0903575021223142,0.0,0.03990157540292921,0.10627796743066019,0.013731930914867655,0.0048751624839085735,0.10295270309512809,0.0,0.16666666666666677,1.6261695496945525,1432.7506627018515,0.24,39.0
2220,1,SWIR50,Sunetal./2008,MD2,0.0,0.0,0.0,0.0,LA-ICP-MS,0.0,0.0,GL,-31.693,57.842,49.01078785698276,1.6089142907548877,15.702188837620486,9.151463753806441,10.610687917510083,8.991590624914975,0.0,0.061098011041324854,3.0039855428651387,0.1,0.20350729177681287,0.0,6.2,34.1,1.57827379,261.0,0.0,0.0,0.0,0.0,0.0,19.1,0.407696,136.0,27.9,84.7,1.43804,0.0,0.0,0.0,2.72296,9.9925,0.0,9.25784,3.18528,1.23977,4.05892,0.0,4.89464,0.0,3.00834,0.0,2.9556,0.43,2.26303,0.100522,0.0,0.572201,0.067,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6557758727270957,0.14,0.0,0.0,10.45,100.0,47.42181943020021,12.818008572726198,9.583243673303903,1.3516427264127426,16.100334046646985,8.661715261206677,2.4522130537965094,0.049875519738234154,1.3133886864401656,0.0,0.0,0.08163198586693747,0.0,0.0,0.1661270436614349,0.0,0.1680532445923462,1.9886921377343678,1428.039899035421,0.24,39.0
2227,1,SWIR62,MAHONEY/1989+ADs-WHITE/1993,AII0093-5-006-013,0.0,0.0,0.0,0.0,MS-ID+ADs-ICPAES,0.0,0.0,GL,-27.6,65.83,50.59497442339501,1.287762323761098,17.143335935069615,6.826548805975431,9.960036722839742,8.91372983478385,0.0,0.18109157677890436,3.812983755511376,0.16,0.0,0.0,0.0,28.0,0.0,173.0,302.0,0.0,190.0,68.0,58.0,0.0,2.03,181.0,26.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792,0.277,0.088,0.70291,0.513042,17.837,15.445,37.716,0.044408000824030056,0.0,1.235128621060936,0.14,0.0241775,0.0,7.89,99.99999999999999,50.022130683570495,16.269335244690083,6.990679706152099,1.1721593558255465,10.863949337513114,9.452254631598086,3.618590409470385,0.17185917511996526,1.2221096897419756,0.0,0.04214399435961833,0.15184288804755527,0.02294488391106107,0.0,0.0,0.0,0.04807234650166591,1.3162830501699438,1321.7809269538066,0.24,39.0
2246,1,GAKK10,Galeetal./thisstudy,HLY0102-073-012,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,86.96,57.364,49.8548604579466,1.312497331187903,17.252827513782968,6.798335413009463,11.191294037686164,8.516204057326087,0.13024782675910487,0.18034314474337595,3.2361575417839137,0.15,0.24668738006902524,0.0,5.0,32.8,1.2757,217.0,345.0,41.9,178.0,74.0,62.5,15.6,1.43903,202.0,25.7,106.2,3.53861,1.06157,0.017,0.616319,4.15229,12.3109,1.99046,10.1277,3.10147,1.17786,3.89403,0.683856,4.33642,0.915921,2.5823,0.0,2.43905,0.36,2.39298,0.233113,0.013,0.604033,0.199,0.091,0.702627,0.513162,18.049,15.444,37.67,0.050521328568409345,0.0,1.2300239671369788,0.14,0.0226505,0.005327585,7.89,99.99999999999999,49.23165346834153,16.203270261980915,7.008563920325754,1.1551967787490112,10.880913747211011,10.510483671679834,3.0392893696979315,0.16937216301722222,1.2326529641808952,0.12232433995688305,0.04744791774764457,0.14087491093013374,0.021272581133486675,0.0050034870823181185,0.2316804179654137,0.0,0.05749293119698402,1.2957109933398818,1312.6268899749566,0.24,39.0
2247,1,GAKK10,Galeetal./thisstudy,HLY0102-078-004,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,86.829,51.72,49.84947837609666,1.3627194088742003,16.7333927413229,7.221210467554844,11.03201521448893,8.697356227226512,0.130259943495328,0.17033992610927504,3.2063986091157655,0.16,0.24181856710298824,0.0,5.4,34.9,0.0,222.0,331.0,43.8,190.0,75.0,0.0,15.8,1.54334,171.0,28.1,104.3,3.6525,0.0,0.021,0.467425,4.16619,12.0668,1.94813,9.74141,3.16444,1.19323,4.11087,0.729082,4.65494,0.984148,2.83388,0.0,2.69334,0.41,2.38161,0.241499,0.012,0.55369,0.226,0.082,0.702627,0.513175,17.995,15.433,37.607,0.04847569689202101,0.0,1.30653482172056,0.14,0.0241775,0.00556917,8.38,99.99999999999999,49.050457153239186,15.40251584707743,7.480603412471437,1.202620628547947,11.784940106730906,10.154592783013307,2.9513802820747177,0.1567920774852194,1.2543366198817552,0.11989982395928511,0.04462022144102543,0.14727452905868726,0.02225456203947755,0.005126230556236064,0.22258572242336983,0.0,0.0749306197964848,1.3895546397071628,1335.3041999651055,0.24,39.0
2250,1,GAKK10,Galeetal./thisstudy,POL0059-270-014,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,86.743,49.843,49.68022177844696,1.5311017255320232,16.62051215215683,7.129494600638522,10.858734606075796,8.713177582797368,0.0,0.4532866950588227,3.314029392763392,0.23,0.3528182173584516,0.0,5.4,32.6,1.49664,232.0,385.0,41.2,183.0,67.0,61.2,16.2,4.53575,231.0,28.1,123.8,9.43597,1.05543,0.059,0.895351,6.98457,17.513,2.60002,12.6136,3.52678,1.24687,4.54168,0.749015,4.74726,0.987316,2.74514,0.0,2.62849,0.41,2.7927,0.561292,0.016,0.0,0.543,0.188,0.0,0.0,0.0,0.0,0.0,0.056682594643715646,0.0,1.2899406545281114,0.14,0.023286750000000002,0.0052385800000000005,8.23,100.0,48.921462523801246,15.395483403556492,7.3639469345437805,1.1948644997550975,11.539177934378184,10.058382490323574,3.069766084709141,0.4198768200969952,1.418250592327628,0.0,0.05250475659948909,0.21304765764143369,0.02157038061557238,0.004852466079857652,0.3268134555714968,0.0,0.06890130353817508,1.4387793596754597,1330.6244348258656,0.24,39.0
2251,1,GAKK10,Galeetal./thisstudy,POL0059-299-001,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,86.748,46.293,48.13025173475315,0.9706100661686188,17.641088109848194,8.786122419587809,10.856823936009807,8.535364808678677,0.18011320815500143,0.05003144670972262,3.1119559853447463,0.09,0.09706801101940123,0.0,4.6,33.9,0.94437,154.0,348.0,55.2,225.0,84.0,73.3,15.5,0.0,136.0,24.2,52.9,0.95187,0.592398,0.006,0.416913,1.4831,4.85035,0.868265,5.0595,1.88195,0.799326,3.06294,0.550615,3.84852,0.860711,2.48363,0.0,2.52888,0.4,1.3729,0.0700451,0.007,0.276277,0.058,0.025,0.0,0.0,0.0,0.0,0.0,0.05089566990760768,0.0,1.5896746038172422,0.14,0.02863125,0.00701868,10.21,99.99999999999999,46.75113803745358,14.534470896329726,9.264341424683582,1.3097309599013804,15.41672774223794,8.944923949244368,2.5639367264654314,0.0412208476923704,0.7996844452319846,0.1483950516925333,0.041932880127069264,0.07415088981611223,0.023589251822750706,0.005782681859272782,0.07997421544187544,0.0,0.16142557651991624,2.0573058955936756,1411.6568430702346,0.24,39.0
2252,1,GAKK10,Galeetal./thisstudy,HLY0102-081-127,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,86.648,46.612,48.57942520093842,1.0515027099770222,17.68527415066115,7.871649430003223,11.185985971850796,8.63233653333517,0.18025760742463234,0.11015742675949756,3.094422260789522,0.11,0.14671386983144347,0.0,6.1,36.0,1.02923,177.0,260.0,44.7,134.0,92.0,65.0,14.7,1.37456,151.0,24.8,71.3,2.5238,0.727279,0.021,0.449754,2.43155,7.32521,1.27692,6.9679,2.37837,0.923324,3.50348,0.611418,4.03836,0.874222,2.50576,0.0,2.44825,0.39,1.75348,0.156887,0.009,0.349316,0.157,0.052,0.0,0.0,0.0,0.0,0.0,0.03805598607948839,0.0,1.424218852349618,0.14,0.017051499999999997,0.005683605,9.14,100.0,47.58476997473989,15.57920820739372,8.24272526734925,1.2546145366268233,13.29705942699963,9.853893299920035,2.7259203488588173,0.0970392357198929,0.9262836136898884,0.1587914766325526,0.03352405654666446,0.09690055626020634,0.015020907591553757,0.005006768055120814,0.12924232361594878,0.0,0.11150599733451805,1.725480454951572,1379.3855935063716,0.24,39.0
2254,1,GAKK10,Galeetal./thisstudy,HLY0102-076-013,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,86.902,54.095,48.487008951299714,1.0603719721142502,17.636186668277574,8.018012670651073,10.873814468756507,9.003158253800237,0.17005965590511557,0.060021055025334905,3.051070297121191,0.08,0.1198528436571566,0.0,4.3,36.9,0.971655,168.0,477.0,53.8,314.0,91.0,63.1,14.5,0.498659,136.0,24.8,65.3,1.03438,0.737872,0.0,0.508538,1.74305,5.99054,1.07341,6.2553,2.21573,0.914627,3.12584,0.591459,3.99076,0.87669,2.58023,0.0,2.5692,0.39,1.56932,0.0726564,0.007,0.337568,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.06974278534989845,0.0,1.4507003780419487,0.14,0.0399565,0.00684067,9.32,100.00000000000001,47.528036319517625,15.583556662299038,8.35601072970217,1.281857125151601,13.526506699015052,9.60823941685706,2.6959641418044265,0.05303536016664439,0.9369580296107205,0.1502668538054925,0.06162560352355616,0.07068900757476944,0.03530606663951592,0.006044502168081213,0.10590348216422997,0.0,0.10913140311804016,1.7445827853036693,1383.839881828084,0.24,39.0
2255,1,GAKK10,Galeetal./thisstudy,POL0059-297-sg2,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,86.677,46.983,48.660899257842885,1.092039946284718,17.753163163454307,7.9612717698686986,10.90036203264012,9.046899738487156,0.17031815676000187,0.1602994416564723,2.5748097816070863,0.12,0.1900079375529684,0.0,4.5,38.4,1.08077,179.0,338.0,47.7,191.0,81.0,65.9,15.3,1.83191,175.0,28.1,81.8,4.0044,0.728083,0.025,0.491594,3.4527,9.48265,1.53125,7.9842,2.54069,0.99761,3.68243,0.66401,4.46653,0.98254,2.84681,0.0,2.89783,0.45,1.89714,0.248255,0.01,0.417986,0.23,0.084,0.0,0.0,0.0,0.0,0.0,0.04949453650417736,0.0,1.4404342373414316,0.14,0.02430475,0.006065055000000001,9.24,100.00000000000001,47.71124426564455,15.769700011513784,8.284403258309444,1.279502452607896,13.375459087145703,9.682524612035527,2.2871404644238353,0.14239006782405222,0.970032337051355,0.1512894470630551,0.04396478451155775,0.10659306085110329,0.021589314131007103,0.005387439805669068,0.16877939708146825,0.0,0.1047448522829007,1.6217207817155483,1367.2020098207527,0.24,39.0
2256,1,GAKK10,Galeetal./thisstudy,HLY0102-076-014,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,86.902,54.095,48.46509917577308,1.0607682247846266,17.672798914808023,7.874702981915307,10.987957649184152,9.036544405476581,0.1701232058616854,0.07005073182539988,3.0622177055103372,0.08,0.1258203210260295,0.0,4.7,38.7,1.00395,176.0,336.0,48.8,199.0,95.0,63.1,14.5,0.297539,143.0,26.4,69.5,1.03576,0.0,0.005,0.433928,1.85861,6.28646,1.15367,6.50772,2.2966,0.921056,3.52053,0.623315,4.20827,0.92948,2.70474,0.0,2.7177,0.43,1.67136,0.0754195,0.007,0.341773,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.04914535182528214,0.0,1.4247713320095023,0.14,0.025322749999999998,0.00620492,9.15,100.0,47.58951273132171,15.783104121640665,8.1916433231122,1.2724251767382793,13.197782554217257,9.813051146977028,2.7347847458788452,0.06256043536324163,0.9473437355005163,0.15193248588215802,0.04389039951691862,0.07144586071611334,0.022615070868111983,0.005541448125932821,0.1123667641410296,0.0,0.10071942446043172,1.708137736806998,1376.099151234394,0.24,39.0
2259,1,GAKK10,Galeetal./thisstudy,HLY0102-079-039,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,86.832,49.656,49.09457220993582,1.0611795787628868,17.169084694135385,8.01550982577635,10.912129630674968,9.010015291383002,0.17018917772612338,0.12013353721844,2.7931047403287304,0.08,0.1474995565516766,0.0,4.8,32.4,0.975599,178.0,385.0,48.3,195.0,81.0,64.0,14.3,1.3757,137.0,23.4,67.1,2.57257,0.675128,0.021,0.423572,2.49126,7.36678,1.26255,6.79299,2.26225,0.876254,3.32117,0.575397,3.80815,0.827497,2.35197,0.0,2.31366,0.37,1.65059,0.158825,0.009,0.351943,0.161,0.055,0.0,0.0,0.0,0.0,0.0,0.05633421960784307,0.0,1.4502475378987503,0.14,0.02481375,0.0061413449999999994,9.31,99.99999999999999,48.07546953832733,15.180806793927331,8.353575885810297,1.2823006041626657,13.516431942475556,9.648442801971317,2.4696472860091756,0.10622138864555569,0.9382889330357439,0.15048030058120399,0.04981039577756049,0.07073554386559848,0.02194017626993744,0.005430142233015917,0.1304182669077177,0.0,0.10873440285204998,1.6159250660638234,1375.3347529648613,0.24,39.0
2262,1,GAKK10,Galeetal./thisstudy,HLY0102-076-017,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,86.902,54.095,48.37563971055076,1.0685783338210015,17.596589011145838,7.918664789283632,11.145172154619045,8.808281218973116,0.15978741440314043,0.06990699380137394,3.0559343004600605,0.07,0.3310615465591866,0.0,5.8,35.8,0.0,248.0,258.0,37.1,76.0,71.0,0.0,16.2,7.76057,173.0,32.9,116.6,8.58434,0.0,0.102,0.727943,6.6169,16.5751,2.47184,12.2254,3.62169,1.29556,4.7525,0.820726,5.30576,1.14761,3.22684,0.0,3.09852,0.47,2.7723,0.515087,0.025,0.76579,0.575,0.159,0.0,0.0,0.0,0.0,0.0,0.037659177188775345,0.0,1.4327253491940946,0.14,0.009670999999999999,0.004717265000000001,9.22,100.0,47.454136463638775,15.570715136060045,8.270650306490483,1.2677774235894816,13.320823032563117,9.862042049854175,2.7041083039922675,0.06185868669263359,0.9455542108731152,0.141391283868877,0.033323521956068455,0.0619409852008148,0.00855758954110114,0.004174172022190299,0.29294683365687696,0.0,0.10833704859563092,1.7223406925051827,1373.9087444397733,0.24,39.0
2263,1,GAKK10,Galeetal./thisstudy,HLY0102-079-028,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,86.832,49.656,49.983699420253345,1.3541640420899461,16.821726656183998,6.9529803512227195,11.06402176611267,8.556310577057214,0.16049351609954918,0.2507711189055456,3.2600245457720924,0.19,0.2614198636987506,0.0,5.3,31.7,1.23826,222.0,521.0,43.6,227.0,70.0,63.8,15.2,2.63851,174.0,27.5,107.1,5.36057,0.969884,0.032,0.694249,4.70029,13.0308,2.08297,10.5796,3.17162,1.14275,4.21773,0.713567,4.60109,0.969199,2.73336,0.0,2.61915,0.4,2.52484,0.327608,0.013,0.540668,0.312,0.114,0.0,0.0,0.0,0.0,0.0,0.07638424084456477,0.0,1.2580039017596099,0.14,0.02888575,0.00554374,8.06,100.0,49.261439977734376,15.665279526212258,7.18281013941792,1.1715196167977953,11.212001014553499,10.303400904837266,3.0359068849248536,0.2335312988403733,1.2610690137380147,0.1494600312578388,0.07113303578665284,0.17693802609057022,0.02689993466918783,0.00516262322504915,0.24344797191433085,0.0,0.06454630495790463,1.333450264635053,1321.78191636987,0.24,39.0
2264,1,GAKK10,Galeetal./thisstudy,POL0059-297-081,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,86.677,46.983,48.373957319966344,1.152238005757276,17.393784156475057,8.116965680209432,10.931231863314682,9.268001350656352,0.16031137471405582,0.1703308356336843,2.725293370138949,0.12,0.18626919289697413,0.0,4.6,38.1,1.08659,176.0,362.0,48.6,212.0,80.0,65.6,14.7,1.81974,170.0,27.5,80.4,3.91539,0.653424,0.024,0.515195,3.35315,9.29537,1.49898,7.82665,2.51244,0.96568,3.67781,0.642386,4.36882,0.96225,2.79825,0.0,2.83415,0.44,1.86834,0.23887,0.01,0.398905,0.221,0.085,0.0,0.0,0.0,0.0,0.0,0.05301288757006698,0.0,1.4686039626671203,0.14,0.026976999999999998,0.00617949,9.42,99.99999999999999,47.434958506404485,15.40377342133073,8.429202015196921,1.300582005794952,13.676627491732207,9.680597236562123,2.4134944531117286,0.15084340331948304,1.0204112577494429,0.14197026194774853,0.046947720012715195,0.10627088354845281,0.02389058021238844,0.005472498851490251,0.16495826422515572,0.0,0.10714285714285722,1.7289083616014171,1382.065216634241,0.24,39.0
2265,1,GAKK10,Galeetal./thisstudy,HLY0102-081-131,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,86.648,46.612,49.011523864361806,0.8003514817613685,17.66775895988221,8.121966836914368,10.954810906608731,9.033967350381445,0.1500659028302566,0.04001757408806842,2.631155496290499,0.06,0.06111423888368677,0.0,3.8,35.1,0.803586,131.0,395.0,51.5,228.0,94.0,60.8,14.1,0.5075,100.0,19.6,36.9,0.885651,0.405774,0.0,0.22383,0.938761,3.05437,0.543987,3.5501,1.5073,0.689999,2.40022,0.467171,3.20866,0.701146,2.03488,0.0,1.99975,0.3,1.05325,0.064649,0.004,0.17105,0.048,0.029,0.0,0.0,0.0,0.0,0.0,0.057758565208531794,0.0,1.4695088227890123,0.14,0.029013,0.006548225,9.44,99.99999999999999,47.95628355125187,15.515174332189444,8.472252187285944,1.2904684527354457,13.777055321980802,9.620110925111817,2.310583719912697,0.03514195771730336,0.7028391543460694,0.13178234143988776,0.05072144183211544,0.052689787201940314,0.02547814660149822,0.005750409696673753,0.053668270696500035,0.0,0.11426040744021265,1.6227813811465843,1379.4285522979394,0.24,39.0
