,Area,Province,Author,Sample,Unique_Id,Flow,RockType,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb
53,1,CHIL26,KARSTEN/1996+ADs-STURM/1999,KNO0138-11-034-001,,,,,DCP+ADs-ICP-MS,,,GL,-45.781,-76.78,50.8,1.41,14.81,9.4,11.46,8.72,0.17,0.05,2.79,0.12,,,,36.9,,282.0,317.0,,136.0,66.0,,,1.11,88.0,32.5,89.0,1.2,,0.014,,1.89,7.18,1.45,8.57,3.15,1.12,4.44,0.85,5.3,1.16,3.18,,3.12,0.49,2.28,0.08,,0.32,0.117,,0.702674,0.513162,17.93,15.49,37.689
54,1,CHIL27,KARSTEN/1996+ADs-STURM/1999,KNO0138-11-014-009,,,,,DCP+ADs-ICP-MS,,,GL,-45.953,-75.934,50.78,1.27,14.75,8.85,12.42,8.57,0.17,0.07,2.69,0.12,,,,38.5,,267.0,377.0,,95.0,78.0,,,1.02,123.0,29.0,87.0,1.76,,0.015,,2.52,7.91,1.46,8.02,2.81,1.04,3.85,0.74,4.59,1.0,2.71,,2.71,0.42,1.99,0.12,,0.33,0.132,0.033,0.702668,0.513149,18.165,15.519,37.912
55,1,CHIL27,KARSTEN/1996+ADs-STURM/1999,KNO0138-11-020-001,,,,,DCP+ADs-ICP-MS,,,GL,-46.041,-75.897,51.23,1.36,15.12,8.79,11.67,8.04,0.16,0.17,2.87,0.14,,,,37.4,,265.0,320.0,,98.0,66.0,,,,133.0,29.3,99.0,,,,,3.55,10.45,1.75,9.33,3.06,1.1,4.27,0.81,4.95,1.08,2.97,,2.9,0.45,2.38,0.17,,0.77,0.497,0.131,0.702719,0.513113,18.398,15.553,38.179
56,1,CHIL3,BACH/1996,SON0040-056-G,,,,,XRF+ADs-ICP-MS+ADs-MS-ID,,,GL,-36.839,-97.061,49.52,1.25,16.47,8.68,11.78,9.1,0.16,0.04,2.62,0.12,,,,,,,373.0,46.0,153.0,63.0,72.0,,0.29,130.0,25.6,81.0,0.73,,,,2.43,8.53,1.4,7.8,2.7,0.94,3.5,0.64,4.3,0.95,2.7,,2.6,0.37,2.2,0.05,,0.42,0.053,0.027,0.702487,0.51315,18.425,15.535,37.948
57,1,CHIL3,BACH/1996,SON0040-058G-G,,,,,XRF+ADs-ICP-MS,,,GL,-36.839,-97.053,50.37,1.87,14.49,11.13,11.09,7.28,0.2,0.07,3.01,0.18,,,,,,,170.0,43.0,79.0,54.0,91.0,,0.5,119.0,40.0,131.0,1.45,,,,4.0,13.0,2.2,12.2,4.1,1.45,5.4,1.0,6.6,1.48,4.2,,4.0,0.57,3.3,0.09,,0.53,0.1,0.047,,,,,
58,1,CHIL3,BACH/1996,SON0040-048-G,,,,,XRF+ADs-ICP-MS,,,GL,-36.886,-97.056,50.42,1.69,14.98,10.23,11.38,7.82,0.19,0.07,2.75,0.18,,,,,,,190.0,55.0,91.0,65.0,97.0,,0.58,120.0,37.1,123.0,1.68,,,,3.72,12.7,2.1,12.0,4.0,1.4,5.2,0.96,6.2,1.4,4.0,,3.9,0.54,3.1,0.11,,0.45,0.12,0.05,,,,,
59,1,CHIL3,BACH/1996,SON0040-R049-G,,,,,XRF+ADs-ICP-MS,,,GL,-36.887,-97.06,49.75,1.08,16.08,8.74,12.29,9.14,0.16,0.03,2.41,0.08,,,,,,,353.0,37.0,133.0,66.0,72.0,,0.26,74.0,24.4,54.0,0.54,,,,1.3,4.9,1.04,6.2,2.4,0.97,3.4,0.65,4.3,0.95,2.7,,2.5,0.35,1.65,0.03,,0.26,0.039,0.021,,,,,
60,1,CHIL7,BACH/1996,SON0040-031-002G,,,,,XRF+ADs-ICP-MS,,,GL,-38.098,-93.917,50.27,1.3,15.19,9.5,11.79,9.01,0.17,0.05,2.33,0.12,,,,,,,354.0,44.0,148.0,58.0,82.0,,0.61,85.0,28.3,73.0,1.0,,,,2.12,7.8,1.36,8.2,2.93,1.1,4.0,0.75,4.9,1.1,3.1,,3.1,0.44,2.15,0.06,,0.36,0.063,0.03,,,,,
61,1,CHIL9,BACH/1996,SON0040-R008-GL,,,,,XRF+ADs-ICP-MS+ADs-MS-ID,,,GL,-38.712,-92.569,50.3,1.17,15.8,8.76,12.1,8.79,0.16,0.06,2.47,0.1,,,,,,,359.0,44.0,110.0,65.0,71.0,,0.47,97.0,25.5,65.0,1.3,,,,2.02,6.8,1.14,7.02,2.6,1.03,3.6,0.68,4.5,1.0,2.8,,2.7,0.4,1.85,0.08,,0.34,0.08,0.035,0.702438,0.513179,18.428,15.527,37.85
62,1,CHIL9,BACH/1996,SON0040-020-G,,,,,XRF+ADs-ICP-MS,,,GL,-38.555,-92.61,50.12,1.82,15.11,10.22,11.2,8.01,0.18,0.06,2.82,0.16,,,,,,,273.0,46.0,111.0,56.0,91.0,,,104.0,37.0,114.0,1.04,,,,3.04,11.2,1.97,11.8,3.96,1.42,5.2,0.95,6.3,1.4,3.9,,3.8,0.55,3.25,0.06,,0.48,0.071,0.033,,,,,
63,1,CIRR1,HUMLER/1988,DUF0023-003-002,,,,,ICPAES,,,WR,-25.385,70.064,50.5,1.06,16.1,7.92,11.9,7.36,0.15,0.05,2.6,,,,,33.9,,221.0,235.0,44.8,78.0,54.0,118.0,,,99.0,26.9,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1,CIRR1,HUMLER/1988,DUF0023-003-003,,,,,ICPAES,,,WR,-25.385,70.064,50.3,0.98,17.0,7.65,12.1,6.81,0.14,0.06,2.56,,,,,30.5,,219.0,238.0,50.5,74.0,51.0,65.7,,,94.0,26.1,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1,CIRR1,HUMLER/1988,DUF0023-003-004,,,,,ICPAES,,,WR,-25.385,70.064,51.74,1.24,14.95,8.88,11.56,7.62,0.18,0.16,3.04,,,,,40.4,,258.0,317.0,46.4,88.0,57.0,122.0,,,129.0,29.7,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1,CIRR1,NISHIO/2007,HAK9303-001-A1,,,,,MC-ICP-MS+ADs-ICP-MS,,,GL,-25.381,69.981,51.19,1.4,15.94,8.28,11.28,7.95,0.14,0.18,2.97,,,,5.6,,,,,,,,,,1.63,140.0,24.8,,,,,,3.69,10.7,1.79,8.85,2.85,1.16,3.79,0.73,4.7,0.97,2.86,,2.76,0.41,,,,,,,0.70307,0.51304,,,
67,1,CIRR1,Galeetal./thisstudy,HAK9303-R005-PET2,,,,,ICP-MS,,,GL,-25.29,69.917,49.7,0.98,17.01,8.04,12.03,8.91,,0.11,2.6,0.11,,,5.7,33.7,,223.0,372.0,40.1,137.0,67.0,61.7,15.6,1.3,128.0,25.9,73.4,1.87,,0.015,0.54,2.66,8.23,1.38,7.6,2.49,0.98,3.39,0.65,4.28,0.93,2.74,,2.58,0.39,1.85,0.13,,0.48,0.134,0.035,,,,,
68,1,CIRR1,Galeetal./thisstudy,HAK9303-001-B2,,,,,ICP-MS,,,GL,-25.381,69.981,50.88,1.33,15.88,8.57,11.37,7.97,0.15,0.17,3.02,,,,5.9,37.2,,250.0,323.0,36.9,113.0,66.0,67.0,16.3,1.5,153.0,31.4,102.6,3.39,0.76,0.02,0.75,4.03,11.54,1.89,10.09,3.24,1.18,4.18,0.76,5.08,1.08,3.22,,2.98,0.44,2.44,0.21,,0.63,0.226,0.074,,,,,
69,1,CIRR11,MURTON/2005,DAR0127-R018,,,,,LA-ICP-MS,,,GL,-20.6,68.2,50.0,1.49,14.39,11.01,11.91,7.54,0.18,0.08,2.98,0.11,,,,,,,,,,,,,0.5,107.0,25.3,77.7,1.2,,,,2.7,8.1,1.4,8.6,3.1,1.2,3.6,0.68,4.6,0.97,2.6,,2.5,0.4,1.95,0.07,,0.42,,,,,,,
70,1,CIRR12,MURTON/2005,DAR0127-R015,,,,,LA-ICP-MS,,,GL,-20.38,67.71,49.83,1.29,14.79,10.52,12.11,8.14,0.17,0.07,2.68,0.1,,,,,,,,,,,,,0.2,76.0,19.7,51.1,0.9,,,,2.1,6.7,1.1,6.6,2.2,1.0,3.2,0.61,3.7,0.8,2.0,,1.9,0.29,1.61,,,,,,,,,,
71,1,CIRR12,MURTON/2005,DAR0127-R017,,,,,LA-ICP-MS,,,GL,-20.26,67.65,49.94,1.29,15.09,10.23,12.01,8.34,0.16,0.06,2.48,0.11,,,,,,,,,,,,,0.5,89.0,23.8,67.7,1.0,,,,2.2,6.2,1.2,7.3,2.6,1.0,3.2,0.63,4.2,0.87,2.5,,2.2,0.36,1.74,0.06,,0.37,,,,,,,
72,1,CIRR12,MURTON/2005,DAR0127-R014,,,,,LA-ICP-MS,,,GL,-20.28,67.66,49.57,0.89,15.76,9.32,12.29,9.22,0.16,0.05,2.38,0.08,,,,,,,,,,,,,0.4,76.0,16.1,41.5,0.6,,,,1.5,4.5,0.8,4.9,1.9,0.8,2.7,0.41,2.9,0.61,1.8,,1.8,0.27,1.05,,,0.23,,,,,,,
73,1,CIRR12,JennerandO'Neill/2012,VEM0029-001-006,,,,,LA-ICP-MS,,,GL,-20.15,67.62,51.21,1.68,14.86,10.48,10.82,7.29,,0.1,2.9,0.12,,,7.1,41.6,1.66,327.0,208.0,42.9,83.0,72.0,103.1,18.2,0.78,120.0,32.9,98.1,1.95,1.16,,0.5,3.45,11.14,1.9,10.29,3.81,1.41,5.0,0.88,6.0,1.3,3.8,,3.55,0.54,2.77,0.13,0.012,0.58,0.143,0.036,,,,,
74,1,CIRR12,JennerandO'Neill/2012,VEM0029-001-001,,,,,LA-ICP-MS,,,GL,-20.15,67.62,51.18,1.75,14.7,10.57,10.98,7.16,,0.1,2.88,0.12,,,6.8,41.4,1.66,332.0,206.0,43.6,85.0,77.0,105.3,18.5,0.8,118.0,33.5,100.5,1.97,1.19,,0.52,3.48,11.46,1.95,10.72,3.8,1.42,5.09,0.87,5.98,1.28,3.81,,3.6,0.54,2.77,0.12,0.013,0.58,0.161,0.031,,,,,
75,1,CIRR12,JennerandO'Neill/2012,VEM0029-001-005,,,,,LA-ICP-MS,,,GL,-20.15,67.62,51.44,1.66,14.58,10.65,10.94,7.19,,0.1,2.77,0.12,,,7.3,42.0,1.69,330.0,206.0,43.3,84.0,74.0,104.8,18.4,0.73,122.0,33.3,100.6,2.0,1.18,,0.54,3.52,11.45,1.94,10.59,3.89,1.51,5.16,0.92,6.27,1.34,3.94,,3.7,0.53,2.82,0.13,0.007,0.55,0.143,0.054,,,,,
76,1,CIRR12,JennerandO'Neill/2012,VEM0029-001-002,,,,,LA-ICP-MS,,,GL,-20.15,67.62,49.08,0.79,17.27,8.79,12.15,8.98,,0.06,2.37,0.06,,,4.1,34.7,0.77,226.0,328.0,46.9,156.0,110.0,74.3,15.7,0.23,76.0,18.5,35.7,0.47,0.54,0.003,0.19,1.08,3.84,0.68,4.1,1.63,0.71,2.32,0.45,3.22,0.72,2.16,,2.17,0.32,1.13,0.03,0.004,0.19,0.03,0.016,,,,,
77,1,CIRR12,Galeetal./thisstudy,VEM0029-001-004,,,,,ICP-MS,,,GL,-20.15,67.62,50.84,1.79,14.41,10.77,11.25,7.32,,0.1,2.82,0.16,,,7.3,,,319.0,213.0,41.5,80.0,70.0,86.7,17.9,0.82,121.0,38.3,114.3,2.11,,0.011,0.75,3.61,11.81,2.05,11.34,3.84,1.37,5.14,0.96,6.34,1.38,4.13,,3.79,0.56,3.03,0.15,,,0.152,0.048,,,,,
78,1,CIRR13,MURTON/2005,DAR0127-R023,,,,,LA-ICP-MS,,,GL,-20.27,66.91,50.6,1.19,14.65,10.0,12.28,8.22,0.18,0.05,2.48,0.09,,,,,,,,,,,,,0.3,68.0,21.8,51.1,0.7,,,,1.5,4.9,0.9,5.9,2.3,0.9,3.1,0.55,3.9,0.82,2.4,,2.2,0.33,1.49,,,0.33,,,,,,,
79,1,CIRR13,MURTON/2005,DAR0127-006,,,,,LA-ICP-MS,,,GL,-20.09,66.81,50.38,1.39,14.95,10.39,11.38,8.22,0.17,0.09,2.57,0.13,,,,,,,,,,,,,1.3,80.0,23.3,67.1,1.9,,,,2.8,8.1,1.3,7.8,2.6,1.1,3.4,0.62,4.0,0.86,2.4,,2.2,0.38,1.63,,,0.39,,,,,,,
80,1,CIRR14,MURTON/2005,DAR0127-B001,,,,,LA-ICP-MS,,,GL,-19.42,65.7,50.26,1.19,14.8,10.23,12.12,8.14,0.17,0.12,2.48,0.11,,,,,,,,,,,,,1.9,82.0,21.3,60.3,2.5,,,,3.0,8.0,1.2,7.3,2.4,0.8,3.3,0.62,4.2,0.86,2.5,,2.1,0.31,1.54,,,,,,,,,,
81,1,CIRR14,NAURET/2006,GIMNAUT-DR03-001,,,,,ICP-MS,,,GL,-19.69,65.96,50.76,1.27,15.12,9.68,11.95,7.73,0.18,0.16,2.6,0.12,,,,,,,,,,,,,1.17,118.0,32.0,80.0,4.2,,0.019,,3.94,10.62,1.71,8.77,3.0,1.11,3.97,0.74,4.87,1.08,3.14,,2.93,0.45,1.99,0.25,,0.53,0.33,0.09,0.703144,0.513022,18.426,15.521,38.226
82,1,CIRR14,NAURET/2006,GIMNAUT-PL11-001,,,,,ICP-MS,,,GL,-19.47,65.85,50.11,1.19,15.96,9.36,11.95,8.03,0.18,0.06,2.79,0.09,,,,,,,,,,,,,0.86,120.0,30.0,82.0,1.62,,0.013,,2.51,8.3,1.49,8.15,2.87,1.07,3.83,0.74,4.64,1.04,2.98,,2.89,0.42,2.05,0.11,,0.57,0.13,0.04,0.703298,0.513007,18.385,15.512,38.243
83,1,CIRR14,NAURET/2006,GIMNAUT-PL11-002,,,,,ICP-MS,,,GL,-19.47,65.85,50.61,1.11,15.36,9.47,12.13,8.01,0.17,0.11,2.56,0.1,,,,,,,,,,,,,1.63,102.0,29.0,72.0,2.71,,0.026,,2.81,8.01,1.34,7.17,2.55,0.95,3.52,0.68,4.4,0.99,2.82,,2.67,0.4,1.78,0.16,,0.53,0.21,0.06,0.703303,0.51303,18.386,15.513,38.306
84,1,CIRR14,NAURET/2006,GIMNAUT-DR05-001,,,,,ICP-MS,,,GL,-19.41,65.78,50.37,1.19,15.59,9.52,12.15,7.75,0.2,0.09,2.68,0.12,,,,,,,,,,,,,1.24,115.0,30.0,76.0,2.22,,,,2.83,8.45,1.45,7.65,2.74,1.04,3.71,0.69,4.71,1.04,3.02,,2.82,0.43,1.99,0.15,,0.51,0.18,0.05,0.703311,0.513016,18.388,15.52,38.309
85,1,CIRR14,NAURET/2006,GIMNAUT-DR03-002,,,,,ICP-MS,,,GL,-19.69,65.96,50.79,1.26,15.18,9.71,11.96,7.63,0.19,0.14,2.62,0.12,,,,,,,,,,,,,2.5,116.0,32.0,87.0,4.06,,0.033,,3.89,10.46,1.7,8.7,2.95,1.09,4.04,0.75,4.94,1.12,3.23,,2.98,0.45,2.22,0.25,,0.59,0.34,0.08,0.703319,0.513015,18.422,15.52,38.38
86,1,CIRR14,NAURET/2006,GIMNAUT-DR10-001,,,,,ICP-MS,,,GL,-19.95,66.27,47.95,1.08,17.66,10.14,11.37,8.27,0.15,0.07,2.92,0.08,,,,,,,,,,,,,0.66,139.0,25.0,71.0,1.56,,0.01,,2.23,7.05,1.25,6.64,2.37,0.94,3.12,0.6,3.95,0.88,2.58,,2.42,0.37,1.69,0.11,,0.34,0.13,0.04,0.703945,0.512908,18.703,15.572,38.738
87,1,CIRR14,NAURET/2006,GIMNAUT-PL11-004,,,,,ICP-MS,,,GL,-19.46,65.85,50.71,1.19,15.1,9.82,12.15,7.56,0.18,0.11,2.7,0.11,,,,,,,,,,,,,1.76,104.0,30.0,76.0,2.86,,0.023,,2.99,8.5,1.43,7.58,2.65,1.01,3.69,0.71,4.62,1.04,3.04,,2.87,0.44,1.97,0.18,,0.54,0.23,0.06,,,,,
88,1,CIRR14,NAURET/2006,GIMNAUT-PL16-004,,,,,ICP-MS,,,GL,-19.58,65.88,50.53,1.23,15.22,9.57,12.29,7.65,0.18,0.08,2.83,0.1,,,,,,,,,,,,,2.6,124.0,27.0,76.0,3.96,,0.031,,3.67,9.68,1.51,7.63,2.56,0.98,3.38,0.64,4.15,0.92,2.68,,2.53,0.39,1.86,0.24,,0.6,0.33,0.08,,,,,
89,1,CIRR14,NAURET/2006,GIMNAUT-DR01-001,,,,,ICP-MS,,,GL,-19.55,65.94,51.26,1.16,14.95,9.29,12.34,7.63,0.16,0.13,2.6,0.1,,,,,,,,,,,,,1.97,119.0,26.0,67.0,3.04,,0.024,,3.07,8.32,1.36,7.15,2.39,0.93,3.22,0.62,4.03,0.89,2.65,,2.51,0.37,1.78,0.2,,0.51,0.26,0.07,,,,,
90,1,CIRR14,Galeetal./thisstudy,ARGCIRC-104-021,,,,,ICP-MS,,,GL,-19.825,66.05,50.56,1.21,15.27,9.38,12.27,8.23,,0.06,2.46,0.11,,,5.9,40.1,,270.0,348.0,41.2,102.0,84.0,72.2,16.0,0.66,101.0,28.2,71.2,1.42,,,0.5,2.25,7.27,1.28,7.2,2.55,0.99,3.58,0.69,4.56,1.02,3.01,,2.86,0.44,1.92,0.1,,0.5,0.117,0.04,0.70316,0.51307,18.354,15.517,38.214
91,1,CIRR15,MURTON/2005,DAR0127-R001,,,,,LA-ICP-MS,,,GL,-19.09,65.55,49.39,1.39,16.23,9.11,11.28,7.62,0.16,0.49,3.17,0.21,,,,,,,,,,,,,10.9,195.0,22.3,94.3,11.3,,,,10.0,21.4,2.6,11.3,3.0,1.2,3.2,0.56,4.0,0.8,2.3,,2.0,0.3,1.85,,,,,,,,,,
92,1,CIRR15,NAURET/2006,GIMNAUT-PL05-005,,,,,ICP-MS,,,GL,-19.2,65.56,51.51,1.22,14.64,9.94,11.82,7.26,0.19,0.15,2.75,0.1,,,,,,,,,,,,,2.9,116.0,35.0,82.0,4.05,,0.036,,3.57,9.53,1.55,8.35,3.01,1.14,4.21,0.78,5.18,1.15,3.38,,3.11,0.46,2.03,0.23,,0.51,0.3,0.08,0.703098,0.513022,18.412,15.518,38.327
93,1,CIRR15,NAURET/2006,GIMNAUT-PL03-002,,,,,ICP-MS,,,GL,-19.2,65.56,51.01,1.22,15.22,9.11,12.14,7.35,0.18,0.2,2.94,0.12,,,,,,,,,,,,,3.57,135.0,30.0,86.0,5.06,,0.042,,4.5,11.37,1.78,8.88,2.9,1.08,3.87,0.73,4.69,1.02,3.03,,2.8,0.42,2.09,0.3,,0.63,0.43,0.1,0.703164,,18.489,15.532,38.471
94,1,CIRR15,NAURET/2006,GIMNAUT-DR11-001,,,,,ICP-MS,,,GL,-19.06,65.56,50.58,1.1,16.02,8.83,11.7,8.25,0.17,0.19,2.54,0.13,,,,,,,,,,,,,4.89,155.0,24.0,75.0,6.8,,0.061,,5.22,12.26,1.77,8.38,2.5,0.95,3.25,0.59,3.83,0.83,2.45,,2.26,0.33,1.99,,,0.6,0.59,0.14,0.703202,0.513076,18.463,15.528,38.453
95,1,CIRR15,NAURET/2006,GIMNAUT-DR06-001,,,,,ICP-MS,,,GL,-19.33,65.71,50.66,1.09,15.78,8.89,12.17,7.93,0.16,0.17,2.58,0.12,,,,,,,,,,,,,3.11,120.0,26.0,76.0,4.49,,0.04,,4.07,10.3,1.59,7.98,2.61,1.0,3.54,0.68,4.39,0.96,2.85,,2.61,0.39,1.95,0.28,,0.53,0.42,0.1,0.703214,0.513023,18.423,15.521,38.415
96,1,CIRR15,NAURET/2006,GIMNAUT-DR06-002,,,,,ICP-MS,,,GL,-19.33,65.71,50.23,1.0,16.28,8.12,12.47,8.31,0.16,0.23,2.52,0.13,,,,,,,,,,,,,4.87,155.0,24.0,76.0,6.69,,0.058,,5.17,11.99,1.71,8.04,2.45,0.93,3.13,0.58,3.69,0.81,2.39,,2.22,0.33,1.78,0.4,,0.71,0.57,0.13,0.703218,0.513014,18.541,15.535,38.577
97,1,CIRR15,NAURET/2006,GIMNAUT-PL01-005,,,,,ICP-MS,,,GL,-19.17,65.62,50.67,1.0,15.89,8.57,12.34,8.36,0.15,0.14,2.39,0.09,,,,,,,,,,,,,2.77,110.0,24.0,62.0,3.97,,0.034,,3.35,8.56,1.34,6.79,2.34,0.89,3.12,0.59,3.85,0.83,2.48,,2.34,0.35,1.61,0.23,,0.48,0.32,0.08,0.703239,0.513009,18.488,15.524,38.46
98,1,CIRR15,NAURET/2006,GIMNAUT-PL07-001,,,,,ICP-MS,,,GL,-19.15,65.66,49.41,0.88,16.89,8.8,12.05,8.54,0.18,0.16,2.6,0.07,,,,,,,,,,,,,2.76,103.0,23.0,54.0,3.5,,0.033,,3.04,7.74,1.19,6.09,2.14,0.84,2.97,0.59,3.95,0.9,2.72,,2.6,0.4,1.54,0.23,,0.48,0.32,0.08,0.703243,0.513024,18.518,15.538,38.513
99,1,CIRR15,NAURET/2006,GIMNAUT-PL01-001,,,,,ICP-MS,,,GL,-19.17,65.62,50.17,1.16,15.97,8.48,12.24,7.63,0.18,0.43,2.72,0.18,,,,,,,,,,,,,8.68,185.0,27.0,91.0,12.04,,0.103,,7.96,17.17,2.31,10.27,2.89,1.07,3.71,0.66,4.18,0.91,2.66,,2.47,0.38,2.05,0.67,,0.9,0.99,0.23,0.703278,0.513028,18.616,15.544,38.647
100,1,CIRR15,NAURET/2006,GIMNAUT-PL06-004,,,,,ICP-MS,,,GL,-19.17,65.54,49.59,1.13,16.08,9.57,11.26,8.95,0.17,0.11,2.68,0.11,,,,,,,,,,,,,2.26,121.0,29.0,81.0,3.37,,0.029,,3.36,9.34,1.55,7.98,2.71,1.04,3.67,0.7,4.52,0.99,2.94,,2.78,0.43,2.0,0.2,,0.57,0.26,0.07,0.70336,0.513007,18.524,15.534,38.466
101,1,CIRR15,NAURET/2006,GIMNAUT-PL20-002,,,,,ICP-MS,,,GL,-19.17,65.62,50.8,1.04,15.42,8.91,12.62,8.05,0.15,0.12,2.41,0.11,,,,,,,,,,,,,0.63,117.0,29.0,74.0,1.28,,0.012,,2.23,7.32,1.32,7.27,2.62,1.03,3.59,0.69,4.53,0.99,2.89,,2.74,0.42,1.88,0.09,,0.47,0.11,0.03,0.703417,0.513017,18.433,15.526,38.327
102,1,CIRR15,NAURET/2006,GIMNAUT-PL01-002,,,,,ICP-MS,,,GL,-19.17,65.62,51.07,1.07,15.2,9.0,12.46,7.82,0.17,0.13,2.58,0.1,,,,,,,,,,,,,2.69,120.0,32.0,78.0,3.58,,0.03,,3.31,9.0,1.49,7.58,2.65,1.01,3.64,0.68,4.44,0.98,2.86,,2.69,0.4,1.81,0.19,,0.52,0.27,0.06,,,,,
103,1,CIRR15,NAURET/2006,GIMNAUT-PL19-001,,,,,ICP-MS,,,GL,-19.23,65.73,50.61,1.04,15.85,8.5,12.57,8.07,0.14,0.22,2.37,0.11,,,,,,,,,,,,,2.93,125.0,22.0,65.0,6.04,,0.037,,4.36,10.25,1.5,7.34,2.33,0.87,3.07,0.56,3.68,0.82,2.37,,2.23,0.34,1.65,0.36,,0.63,0.41,0.12,,,,,
104,1,CIRR16,MURTON/2005,DAR0127-R011,,,,,LA-ICP-MS,,,GL,-18.92,65.56,50.68,1.39,14.48,10.81,11.51,7.44,0.18,0.16,2.78,0.14,,,,,,,,,,,,,2.8,88.0,21.7,66.6,3.5,,,,3.8,9.4,1.4,8.1,2.7,1.0,3.8,0.6,4.1,0.87,2.6,,2.0,0.36,1.74,,,0.53,,,,,,,
105,1,CIRR16,MURTON/2005,DAR0127-R013,,,,,LA-ICP-MS,,,GL,-18.94,65.54,51.32,1.19,14.56,10.4,11.49,7.63,0.18,0.1,2.67,0.11,,,,,,,,,,,,,1.7,74.0,20.4,52.8,2.0,,,,2.5,7.6,1.2,6.4,2.2,0.9,2.9,0.51,3.6,0.8,2.3,,1.9,0.26,1.2,,,,,,,,,,
106,1,CIRR16,MURTON/2005,DAR0127-R009,,,,,LA-ICP-MS,,,GL,-18.78,65.5,50.56,1.29,15.17,9.91,11.4,7.73,0.17,0.26,2.78,0.14,,,,,,,,,,,,,4.8,118.0,23.6,73.9,5.9,,,,5.6,12.0,1.8,10.1,3.3,1.2,3.7,0.65,4.4,0.92,2.5,,2.2,0.36,1.91,0.32,,0.73,,,,,,,
107,1,CIRR16,MURTON/2005,DAR0127-R004,,,,,LA-ICP-MS,,,GL,-18.96,65.53,50.65,1.29,15.07,9.91,11.4,7.83,0.17,0.23,2.78,0.14,,,,,,,,,,,,,4.4,103.0,21.7,67.1,4.6,,,,4.8,11.0,1.5,7.4,2.2,0.9,2.7,0.53,3.6,0.78,2.1,,1.9,0.29,1.46,,,,,,,,,,
108,1,CIRR16,MURTON/2005,DAR0127-R012,,,,,LA-ICP-MS,,,GL,-18.92,65.54,51.31,1.19,14.56,10.1,11.69,7.63,0.17,0.15,2.67,0.11,,,,,,,,,,,,,2.7,82.0,21.0,56.6,3.1,,,,3.3,8.4,1.3,7.4,2.6,1.0,3.6,0.55,3.8,0.78,2.3,,2.1,0.32,1.53,,,0.48,,,,,,,
109,1,CIRR16,MURTON/2005,DAR0127-R003,,,,,LA-ICP-MS,,,GL,-18.97,65.55,50.15,0.99,15.46,9.41,12.19,8.62,0.16,0.1,2.48,0.09,,,,,,,,,,,,,1.7,80.0,19.3,49.5,1.9,,,,2.4,6.2,1.0,5.4,1.8,0.8,2.3,0.46,3.3,0.71,2.2,,1.7,0.28,1.11,,,,,,,,,,
110,1,CIRR16,MURTON/2005,DAR0127-R010-2,,,,,LA-ICP-MS,,,GL,-18.91,65.51,50.23,1.09,15.55,9.51,11.69,8.52,0.16,0.15,2.58,0.1,,,,,,,,,,,,,2.8,99.0,20.4,61.4,3.2,,,,3.4,8.2,1.3,7.7,2.7,1.0,3.7,0.61,4.0,0.85,2.5,,2.1,0.37,1.75,,,0.66,,,,,,,
111,1,CIRR16,MURTON/2005,DAR0127-R010,,,,,LA-ICP-MS,,,GL,-18.91,65.51,50.16,1.09,15.63,9.4,11.77,8.51,0.16,0.16,2.57,0.11,,,,,,,,,,,,,2.7,104.0,20.9,63.0,3.3,,,,3.2,7.3,1.2,7.1,2.3,0.9,3.1,0.54,3.6,0.74,2.2,,1.6,0.32,1.66,,,0.5,,,,,,,
112,1,CIRR17,MURTON/2005,DAR0127-R007,,,,,LA-ICP-MS,,,GL,-18.63,65.48,51.4,1.59,14.51,11.04,10.34,6.56,0.18,0.33,3.18,0.18,,,,,,,,,,,,,8.0,103.0,27.3,91.5,8.0,,,,7.9,18.6,2.5,12.1,3.8,1.5,4.4,0.82,5.5,1.15,3.2,,2.7,0.45,2.49,,,,,,,,,,
113,1,CIRR17,MURTON/2005,DAR0127-R008,,,,,LA-ICP-MS,,,GL,-18.73,65.47,51.0,1.49,14.59,10.72,10.82,7.14,0.18,0.25,3.08,0.17,,,,,,,,,,,,,4.6,103.0,24.0,78.5,5.2,,,,5.2,11.9,1.8,9.7,3.0,1.2,3.7,0.68,4.3,0.92,2.3,,2.3,0.38,1.85,0.3,,0.67,,,,,,,
114,1,CIRR17,MURTON/2005,DAR0127-R005,,,,,LA-ICP-MS,,,GL,-18.65,65.44,51.39,1.29,14.38,10.61,11.31,7.34,0.18,0.16,2.78,0.12,,,,,,,,,,,,,3.9,111.0,16.9,53.4,3.6,,,,3.9,9.5,1.3,6.3,1.9,0.8,2.2,0.4,2.7,0.59,1.5,,1.3,0.19,1.04,,,,,,,,,,
